Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
NSRDB,1162143,-,-,-,42.45,-76.5,-5,148,-5,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,N/A,3.1.0
Year,Month,Day,Hour,Minute,DHI,DNI,GHI,Clearsky DHI,Clearsky DNI,Clearsky GHI,Cloud Type,Dew Point,Solar Zenith Angle,Fill Flag,Surface Albedo,Wind Speed,Precipitable Water,Wind Direction,Relative Humidity,Temperature,Pressure,Global Horizontal UV Irradiance (280-400nm),Global Horizontal UV Irradiance (285-385nm),
2018,1,2,3,30,0,0,0,0,0,0,4,-15.5,134.39000000000001,0,0.66,0.8,0.30000000000000004,287,72.43,-11.5,1011,0.0000,0.0000,N/A
2018,1,2,4,30,0,0,0,0,0,0,4,-15,123.37,0,0.66,0.8,0.30000000000000004,284,73.64,-11.200000000000001,1011,0.0000,0.0000,N/A
2018,1,2,5,30,0,0,0,0,0,0,4,-14.700000000000001,112.38,0,0.66,0.7000000000000001,0.4,276,74.48,-11.100000000000001,1011,0.0000,0.0000,N/A
2018,1,2,6,30,0,0,0,0,0,0,4,-14.700000000000001,101.75,0,0.66,0.8,0.4,267,75.49,-11.200000000000001,1011,0.0000,0.0000,N/A
2018,1,2,7,30,2,14,2,2,14,2,4,-14.8,91.74,14,0.66,0.8,0.4,260,74.01,-11.100000000000001,1011,0.0000,0.0000,N/A
2018,1,2,8,30,42,101,55,43,487,106,4,-14.8,82.57000000000001,100,0.66,0.9,0.4,255,69.76,-10.3,1011,0.0000,0.0000,N/A
2018,1,2,9,30,87,238,149,61,736,252,4,-13.9,74.99,43,0.66,1,0.4,252,67,-8.9,1011,7.2867,5.6000,N/A
2018,1,2,10,30,136,78,164,70,841,368,7,-13.200000000000001,69.26,0,0.66,1.1,0.4,249,63.92,-7.5,1010,8.4510,6.5503,N/A
2018,1,2,11,30,155,47,174,75,883,435,7,-12.4,65.95,0,0.66,1.3,0.4,248,62.83,-6.5,1009,9.2145,7.1665,N/A
2018,1,2,12,30,107,591,353,77,889,446,4,-12,65.45,0,0.66,1.4000000000000001,0.4,248,62.79,-6,1008,18.7653,14.6008,N/A
2018,1,2,13,30,102,538,305,72,863,398,4,-11.9,67.83,11,0.66,1.4000000000000001,0.4,249,63.75,-6.1000000000000005,1008,15.9101,12.3513,N/A
2018,1,2,14,30,67,614,249,62,803,300,7,-12.100000000000001,72.79,7,0.66,1.4000000000000001,0.4,249,64.72,-6.6000000000000005,1008,12.4241,9.5835,N/A
2018,1,2,15,30,42,552,140,46,662,163,4,-12.700000000000001,79.81,100,0.66,1.3,0.30000000000000004,250,66.86,-7.6000000000000005,1008,6.6737,5.0868,N/A
2018,1,2,16,30,14,124,18,17,226,24,4,-13.3,88.18,71,0.66,1.1,0.30000000000000004,251,69.74,-8.8,1008,0.0000,0.0000,N/A
2018,1,2,17,30,0,0,0,0,0,0,4,-14.100000000000001,98.24000000000001,0,0.66,1,0.30000000000000004,252,71.31,-9.9,1008,0.0000,0.0000,N/A
2018,1,2,18,30,0,0,0,0,0,0,4,-14.8,108.69,0,0.66,1,0.30000000000000004,252,70.22,-10.4,1008,0.0000,0.0000,N/A
2018,1,2,19,30,0,0,0,0,0,0,7,-15.100000000000001,119.59,0,0.66,0.9,0.30000000000000004,250,71.56,-11,1008,0.0000,0.0000,N/A
2018,1,2,20,30,0,0,0,0,0,0,7,-15.3,130.63,0,0.66,0.8,0.30000000000000004,247,71.26,-11.100000000000001,1008,0.0000,0.0000,N/A
2018,1,2,21,30,0,0,0,0,0,0,7,-15.3,141.46,0,0.66,0.8,0.2,244,71.02,-11.100000000000001,1007,0.0000,0.0000,N/A
2018,1,2,22,30,0,0,0,0,0,0,7,-15.4,151.37,0,0.66,0.8,0.2,240,71.92,-11.3,1007,0.0000,0.0000,N/A
2018,1,2,23,30,0,0,0,0,0,0,7,-15.700000000000001,158.64000000000001,0,0.66,0.7000000000000001,0.2,234,73.54,-11.9,1007,0.0000,0.0000,N/A
2018,1,3,0,30,0,0,0,0,0,0,7,-16.3,159.94,0,0.66,0.7000000000000001,0.2,220,75.81,-12.9,1007,0.0000,0.0000,N/A
2018,1,3,1,30,0,0,0,0,0,0,7,-17.3,154.32,0,0.66,0.7000000000000001,0.2,205,76.78,-14.100000000000001,1007,0.0000,0.0000,N/A
2018,1,3,2,30,0,0,0,0,0,0,7,-17.900000000000002,145.04,0,0.66,0.8,0.2,197,77.71000000000001,-14.9,1007,0.0000,0.0000,N/A
2018,1,3,3,30,0,0,0,0,0,0,7,-18.3,134.42000000000002,0,0.66,0.8,0.2,192,78.38,-15.4,1007,0.0000,0.0000,N/A
2018,1,3,4,30,0,0,0,0,0,0,7,-18.7,123.39,0,0.66,0.8,0.2,189,78.29,-15.8,1006,0.0000,0.0000,N/A
2018,1,3,5,30,0,0,0,0,0,0,7,-19.1,112.41,0,0.66,0.8,0.2,188,78.35000000000001,-16.2,1006,0.0000,0.0000,N/A
2018,1,3,6,30,0,0,0,0,0,0,7,-19.5,101.76,0,0.66,0.8,0.2,187,77.46000000000001,-16.5,1006,0.0000,0.0000,N/A
2018,1,3,7,30,3,43,2,3,43,2,7,-19.8,91.74,14,0.66,0.8,0.2,185,72.32000000000001,-16,1006,0.0000,0.0000,N/A
2018,1,3,8,30,34,535,103,33,667,119,7,-19.5,82.56,93,0.66,0.8,0.1,188,60.04,-13.4,1006,0.0000,0.0000,N/A
2018,1,3,9,30,51,825,265,46,861,270,4,-17.400000000000002,74.95,64,0.66,0.8,0.1,194,55,-10.100000000000001,1005,12.9642,9.9639,N/A
2018,1,3,10,30,54,864,361,55,939,388,4,-16,69.2,25,0.66,0.9,0.1,198,51.550000000000004,-7.7,1005,18.6123,14.4272,N/A
2018,1,3,11,30,63,809,394,59,953,449,4,-14.700000000000001,65.87,0,0.66,0.9,0.2,200,49.370000000000005,-5.800000000000001,1004,20.8779,16.2387,N/A
2018,1,3,12,30,77,737,384,62,954,460,4,-13.5,65.35,0,0.66,0.9,0.2,198,49.74,-4.6000000000000005,1003,20.4286,15.8964,N/A
2018,1,3,13,30,65,834,381,63,905,406,4,-12.600000000000001,67.71000000000001,0,0.66,0.9,0.30000000000000004,194,51.43,-4,1002,19.8944,15.4464,N/A
2018,1,3,14,30,59,811,301,59,814,302,4,-11.8,72.66,82,0.66,0.8,0.4,189,55.49,-4.2,1002,15.0370,11.6013,N/A
2018,1,3,15,30,46,647,162,46,647,162,4,-11.5,79.67,100,0.66,0.7000000000000001,0.4,185,63.24,-5.6000000000000005,1001,7.7216,5.8865,N/A
2018,1,3,16,30,16,182,22,17,215,24,4,-12.3,88.05,71,0.66,0.7000000000000001,0.4,181,66.75,-7.2,1001,0.0000,0.0000,N/A
2018,1,3,17,30,0,0,0,0,0,0,7,-12.8,98.10000000000001,0,0.66,0.7000000000000001,0.4,177,66.4,-7.6000000000000005,1002,0.0000,0.0000,N/A
2018,1,3,18,30,0,0,0,0,0,0,7,-12.4,108.55,0,0.66,0.7000000000000001,0.4,176,68.54,-7.6000000000000005,1002,0.0000,0.0000,N/A
2018,1,3,19,30,0,0,0,0,0,0,4,-12.200000000000001,119.44,0,0.66,0.6000000000000001,0.4,178,73.9,-8.4,1001,0.0000,0.0000,N/A
2018,1,3,20,30,0,0,0,0,0,0,7,-12.700000000000001,130.49,0,0.66,0.6000000000000001,0.5,180,74.44,-9,1000,0.0000,0.0000,N/A
2018,1,3,21,30,0,0,0,0,0,0,4,-13,141.32,0,0.66,0.6000000000000001,0.5,181,72.54,-9,1000,0.0000,0.0000,N/A
2018,1,3,22,30,0,0,0,0,0,0,4,-12.8,151.22,0,0.66,0.6000000000000001,0.5,178,73,-8.8,1000,0.0000,0.0000,N/A
2018,1,3,23,30,0,0,0,0,0,0,7,-12.600000000000001,158.51,0,0.66,0.5,0.6000000000000001,173,73.18,-8.700000000000001,1000,0.0000,0.0000,N/A
2018,1,4,0,30,0,0,0,0,0,0,7,-12.4,159.86,0,0.66,0.5,0.6000000000000001,176,74.48,-8.700000000000001,999,0.0000,0.0000,N/A
2018,1,4,1,30,0,0,0,0,0,0,7,-12.200000000000001,154.3,0,0.66,0.5,0.6000000000000001,192,75.45,-8.6,998,0.0000,0.0000,N/A
2018,1,4,2,30,0,0,0,0,0,0,7,-12,145.05,0,0.66,0.4,0.6000000000000001,230,75.29,-8.4,997,0.0000,0.0000,N/A
2018,1,4,3,30,0,0,0,0,0,0,7,-11.9,134.44,0,0.66,0.5,0.7000000000000001,280,76.01,-8.4,996,0.0000,0.0000,N/A
2018,1,4,4,30,0,0,0,0,0,0,7,-12.100000000000001,123.42,0,0.66,0.5,0.7000000000000001,312,76.03,-8.6,995,0.0000,0.0000,N/A
2018,1,4,5,30,0,0,0,0,0,0,7,-12.200000000000001,112.43,0,0.66,0.6000000000000001,0.7000000000000001,323,75.74,-8.700000000000001,995,0.0000,0.0000,N/A
2018,1,4,6,30,0,0,0,0,0,0,6,-12.100000000000001,101.77,0,0.66,0.6000000000000001,0.7000000000000001,325,76.12,-8.700000000000001,995,0.0000,0.0000,N/A
2018,1,4,7,30,2,14,2,2,14,2,7,-12,91.74,14,0.66,0.7000000000000001,0.7000000000000001,324,75.21000000000001,-8.4,994,0.0000,0.0000,N/A
2018,1,4,8,30,44,235,74,45,437,102,4,-11.600000000000001,82.55,100,0.66,0.9,0.7000000000000001,323,75.5,-8,993,0.0000,0.0000,N/A
2018,1,4,9,30,74,0,74,74,643,241,7,-11.3,74.92,43,0.66,1.1,0.7000000000000001,322,74.38,-7.5,992,3.6211,2.7832,N/A
2018,1,4,10,30,122,45,138,93,730,353,6,-10.8,69.14,0,0.66,1.2000000000000002,0.7000000000000001,321,75.18,-7.2,990,7.1187,5.5184,N/A
2018,1,4,11,30,128,14,134,103,771,419,6,-10.4,65.78,0,0.66,1.3,0.7000000000000001,321,75.81,-6.800000000000001,989,7.1055,5.5270,N/A
2018,1,4,12,30,134,26,145,105,775,430,6,-10,65.24,14,0.66,1.5,0.7000000000000001,321,77.22,-6.7,988,7.7203,6.0081,N/A
2018,1,4,13,30,131,73,159,103,740,385,7,-10.200000000000001,67.58,0,0.66,1.6,0.6000000000000001,320,76.97,-6.800000000000001,988,8.3113,6.4539,N/A
2018,1,4,14,30,77,12,81,90,655,287,7,-10.600000000000001,72.52,0,0.66,1.7000000000000002,0.6000000000000001,316,77.06,-7.300000000000001,988,4.0518,3.1267,N/A
2018,1,4,15,30,58,234,101,65,483,153,4,-11.200000000000001,79.53,100,0.66,1.8,0.5,311,77.07000000000001,-7.9,988,4.8140,3.6705,N/A
2018,1,4,16,30,19,96,22,19,102,23,4,-11.8,87.92,71,0.66,1.8,0.4,308,76.41,-8.4,988,0.0000,0.0000,N/A
2018,1,4,17,30,0,0,0,0,0,0,4,-12.4,97.95,0,0.66,1.9000000000000001,0.4,305,75.96000000000001,-8.9,989,0.0000,0.0000,N/A
2018,1,4,18,30,0,0,0,0,0,0,4,-13,108.4,0,0.66,1.9000000000000001,0.4,304,73.82000000000001,-9.200000000000001,989,0.0000,0.0000,N/A
2018,1,4,19,30,0,0,0,0,0,0,7,-13.600000000000001,119.3,0,0.66,1.9000000000000001,0.30000000000000004,303,73.97,-9.8,990,0.0000,0.0000,N/A
2018,1,4,20,30,0,0,0,0,0,0,4,-14.100000000000001,130.34,0,0.66,1.9000000000000001,0.30000000000000004,302,73.54,-10.3,990,0.0000,0.0000,N/A
2018,1,4,21,30,0,0,0,0,0,0,4,-14.8,141.17000000000002,0,0.66,1.9000000000000001,0.2,301,73.42,-11,990,0.0000,0.0000,N/A
2018,1,4,22,30,0,0,0,0,0,0,4,-15.700000000000001,151.07,0,0.66,1.8,0.2,299,72.23,-11.700000000000001,990,0.0000,0.0000,N/A
2018,1,4,23,30,0,0,0,0,0,0,4,-16.7,158.37,0,0.66,1.8,0.2,297,71.12,-12.5,990,0.0000,0.0000,N/A
2018,1,5,0,30,0,0,0,0,0,0,4,-17.6,159.77,0,0.66,1.8,0.2,295,70.36,-13.3,991,0.0000,0.0000,N/A
2018,1,5,1,30,0,0,0,0,0,0,4,-18.3,154.27,0,0.66,1.8,0.2,293,69.21000000000001,-13.9,991,0.0000,0.0000,N/A
2018,1,5,2,30,0,0,0,0,0,0,4,-18.900000000000002,145.05,0,0.66,1.8,0.2,292,68.37,-14.4,992,0.0000,0.0000,N/A
2018,1,5,3,30,0,0,0,0,0,0,4,-19.5,134.45,0,0.66,1.8,0.2,292,67.49,-14.8,992,0.0000,0.0000,N/A
2018,1,5,4,30,0,0,0,0,0,0,4,-20,123.43,0,0.66,1.8,0.2,293,67.42,-15.3,992,0.0000,0.0000,N/A
2018,1,5,5,30,0,0,0,0,0,0,4,-20.400000000000002,112.44,0,0.66,1.8,0.2,294,67.07000000000001,-15.700000000000001,993,0.0000,0.0000,N/A
2018,1,5,6,30,0,0,0,0,0,0,4,-20.8,101.78,0,0.66,1.8,0.2,295,66.5,-16,994,0.0000,0.0000,N/A
2018,1,5,7,30,3,22,2,3,22,2,4,-21.1,91.74,14,0.66,1.8,0.2,295,65.7,-16.2,994,0.0000,0.0000,N/A
2018,1,5,8,30,41,497,106,41,550,113,4,-21.400000000000002,82.52,100,0.66,1.8,0.2,295,64.37,-16.2,995,0.0000,0.0000,N/A
2018,1,5,9,30,59,723,248,61,773,263,4,-21.5,74.87,75,0.66,1.9000000000000001,0.2,295,63.22,-16.1,996,12.1410,9.3326,N/A
2018,1,5,10,30,90,575,295,73,865,382,4,-21.5,69.07000000000001,0,0.66,1.9000000000000001,0.2,294,61.81,-15.8,996,15.2267,11.8047,N/A
2018,1,5,11,30,99,639,362,79,903,451,4,-21.3,65.68,0,0.66,1.9000000000000001,0.2,293,61.43,-15.600000000000001,996,19.2102,14.9440,N/A
2018,1,5,12,30,109,577,352,82,903,462,4,-21.200000000000003,65.12,4,0.66,2,0.2,292,61.61,-15.5,996,18.7585,14.5996,N/A
2018,1,5,13,30,97,594,325,78,872,413,4,-21,67.44,0,0.66,1.9000000000000001,0.2,291,62.01,-15.4,997,17.0081,13.2091,N/A
2018,1,5,14,30,81,514,237,69,800,311,4,-20.900000000000002,72.37,0,0.66,1.9000000000000001,0.2,290,62.79,-15.4,997,11.8718,9.1634,N/A
2018,1,5,15,30,61,309,118,52,642,170,7,-20.8,79.37,100,0.66,1.9000000000000001,0.2,289,63.88,-15.5,998,5.6246,4.2895,N/A
2018,1,5,16,30,15,85,18,19,206,27,7,-20.8,87.77,71,0.66,1.8,0.2,287,64.6,-15.600000000000001,999,0.0000,0.0000,N/A
2018,1,5,17,30,0,0,0,0,0,0,7,-20.8,97.79,0,0.66,1.8,0.2,286,65,-15.700000000000001,1000,0.0000,0.0000,N/A
2018,1,5,18,30,0,0,0,0,0,0,7,-20.8,108.25,0,0.66,1.8,0.2,286,64.71000000000001,-15.700000000000001,1000,0.0000,0.0000,N/A
2018,1,5,19,30,0,0,0,0,0,0,7,-20.8,119.15,0,0.66,1.7000000000000002,0.2,283,64.7,-15.700000000000001,1001,0.0000,0.0000,N/A
2018,1,5,20,30,0,0,0,0,0,0,7,-20.8,130.19,0,0.66,1.7000000000000002,0.2,281,65.17,-15.700000000000001,1001,0.0000,0.0000,N/A
2018,1,5,21,30,0,0,0,0,0,0,4,-20.700000000000003,141.01,0,0.66,1.7000000000000002,0.2,279,65.19,-15.600000000000001,1001,0.0000,0.0000,N/A
2018,1,5,22,30,0,0,0,0,0,0,7,-20.5,150.92000000000002,0,0.66,1.7000000000000002,0.2,278,64.84,-15.4,1001,0.0000,0.0000,N/A
2018,1,5,23,30,0,0,0,0,0,0,4,-20.3,158.23,0,0.66,1.6,0.2,280,65.18,-15.200000000000001,1001,0.0000,0.0000,N/A
2018,1,6,0,30,0,0,0,0,0,0,4,-19.900000000000002,159.68,0,0.66,1.7000000000000002,0.2,283,66.08,-15,1001,0.0000,0.0000,N/A
2018,1,6,1,30,0,0,0,0,0,0,4,-19.700000000000003,154.23,0,0.66,1.7000000000000002,0.2,288,66.53,-14.9,1002,0.0000,0.0000,N/A
2018,1,6,2,30,0,0,0,0,0,0,4,-20,145.05,0,0.66,1.8,0.2,291,66.41,-15.100000000000001,1002,0.0000,0.0000,N/A
2018,1,6,3,30,0,0,0,0,0,0,4,-20.400000000000002,134.46,0,0.66,1.8,0.1,292,66.26,-15.5,1003,0.0000,0.0000,N/A
2018,1,6,4,30,0,0,0,0,0,0,4,-20.900000000000002,123.44,0,0.66,1.8,0.1,293,66.01,-16,1004,0.0000,0.0000,N/A
2018,1,6,5,30,0,0,0,0,0,0,4,-21.400000000000002,112.45,0,0.66,1.7000000000000002,0.1,294,65.59,-16.5,1005,0.0000,0.0000,N/A
2018,1,6,6,30,0,0,0,0,0,0,4,-21.8,101.78,0,0.66,1.7000000000000002,0.1,295,64.54,-16.7,1005,0.0000,0.0000,N/A
2018,1,6,7,30,3,28,2,3,28,2,4,-22,91.72,14,0.66,1.7000000000000002,0.1,296,63.910000000000004,-16.8,1006,0.0000,0.0000,N/A
2018,1,6,8,30,37,538,107,39,593,117,4,-22.1,82.49,100,0.66,1.7000000000000002,0.1,298,63.26,-16.8,1007,0.0000,0.0000,N/A
2018,1,6,9,30,60,755,258,59,804,270,4,-22.200000000000003,74.82000000000001,64,0.66,1.7000000000000002,0.1,300,62.17,-16.6,1008,12.6362,9.7140,N/A
2018,1,6,10,30,59,806,348,70,872,383,4,-22,68.99,7,0.66,1.7000000000000002,0.2,300,61.25,-16.3,1009,17.9749,13.9365,N/A
2018,1,6,11,30,65,836,411,77,910,453,4,-21.8,65.58,14,0.66,1.7000000000000002,0.2,300,60.78,-16,1009,21.8270,16.9812,N/A
2018,1,6,12,30,81,746,396,80,911,465,4,-21.700000000000003,64.99,0,0.66,1.7000000000000002,0.2,298,60.77,-15.8,1009,21.1236,16.4422,N/A
2018,1,6,13,30,95,600,327,78,879,417,4,-21.5,67.3,0,0.66,1.7000000000000002,0.2,297,61.57,-15.8,1009,17.1324,13.3075,N/A
2018,1,6,14,30,69,771,304,69,807,315,4,-21.400000000000002,72.22,82,0.66,1.6,0.2,297,62.17,-15.8,1010,15.2493,11.7730,N/A
2018,1,6,15,30,45,605,158,53,649,174,4,-21.3,79.22,100,0.66,1.6,0.2,296,63.25,-15.9,1011,7.5323,5.7456,N/A
2018,1,6,16,30,16,141,22,20,211,29,4,-21.200000000000003,87.62,71,0.66,1.5,0.2,295,63.980000000000004,-15.9,1012,0.0000,0.0000,N/A
2018,1,6,17,30,0,0,0,0,0,0,4,-20.900000000000002,97.64,0,0.66,1.5,0.2,297,64.76,-15.8,1012,0.0000,0.0000,N/A
2018,1,6,18,30,0,0,0,0,0,0,4,-20.700000000000003,108.10000000000001,0,0.66,1.5,0.2,298,65.9,-15.8,1013,0.0000,0.0000,N/A
2018,1,6,19,30,0,0,0,0,0,0,4,-20.5,118.99000000000001,0,0.66,1.4000000000000001,0.2,302,66.11,-15.600000000000001,1013,0.0000,0.0000,N/A
2018,1,6,20,30,0,0,0,0,0,0,4,-20.200000000000003,130.04,0,0.66,1.3,0.2,304,66.61,-15.4,1014,0.0000,0.0000,N/A
2018,1,6,21,30,0,0,0,0,0,0,4,-20,140.86,0,0.66,1.3,0.2,305,67.36,-15.3,1014,0.0000,0.0000,N/A
2018,1,6,22,30,0,0,0,0,0,0,4,-19.900000000000002,150.76,0,0.66,1.3,0.1,307,68.07000000000001,-15.3,1014,0.0000,0.0000,N/A
2018,1,6,23,30,0,0,0,0,0,0,4,-19.8,158.08,0,0.66,1.2000000000000002,0.2,307,68.45,-15.3,1015,0.0000,0.0000,N/A
2018,1,7,0,30,0,0,0,0,0,0,4,-19.900000000000002,159.57,0,0.66,1.1,0.2,306,68.14,-15.3,1015,0.0000,0.0000,N/A
2018,1,7,1,30,0,0,0,0,0,0,4,-19.900000000000002,154.19,0,0.66,1,0.2,304,68.73,-15.5,1016,0.0000,0.0000,N/A
2018,1,7,2,30,0,0,0,0,0,0,4,-20.1,145.03,0,0.66,0.9,0.2,301,68.71000000000001,-15.700000000000001,1016,0.0000,0.0000,N/A
2018,1,7,3,30,0,0,0,0,0,0,4,-20.5,134.46,0,0.66,0.8,0.2,298,68.43,-16,1016,0.0000,0.0000,N/A
2018,1,7,4,30,0,0,0,0,0,0,4,-20.6,123.45,0,0.66,0.7000000000000001,0.30000000000000004,292,69.17,-16.3,1016,0.0000,0.0000,N/A
2018,1,7,5,30,0,0,0,0,0,0,4,-20.900000000000002,112.45,0,0.66,0.6000000000000001,0.30000000000000004,282,69.36,-16.6,1016,0.0000,0.0000,N/A
2018,1,7,6,30,0,0,0,0,0,0,4,-21.400000000000002,101.77,0,0.66,0.6000000000000001,0.30000000000000004,265,68.84,-17,1016,0.0000,0.0000,N/A
2018,1,7,7,30,3,35,2,3,35,2,4,-21.900000000000002,91.7,11,0.66,0.7000000000000001,0.30000000000000004,246,65.95,-17,1016,0.0000,0.0000,N/A
