title,Wind Speed,Gust Speed,Wind Direction,MRT,Temp,RH,Solar Radiation,DewPt,hour,day,month,DHR,DNI
2019-11-01 11:00:00-05:00,2.3901738666666668,5.400988266666666,60.51666666666667,8.258148148166667,6.792222222166668,54.416666666666664,128.11666666666665,-1.75,11,1,11,124.27316666666664,8.384325056986185
2019-11-01 12:00:00-05:00,1.7255744000000002,4.230488533333333,58.86666666666667,7.418425926,6.7329629629999985,54.73333333333334,75.01666666666667,-1.7222222221666668,12,1,11,72.76616666666666,5.237775771035301
2019-11-01 13:00:00-05:00,1.7807093333333335,4.118728533333333,60.51666666666667,7.531018518500001,6.711851851833334,54.449999999999996,85.41666666666667,-1.8055555556666667,13,1,11,82.85416666666667,6.594799184473195
2019-11-01 14:00:00-05:00,1.6153045333333333,3.8952085333333333,60.28333333333333,6.9267592591666665,6.471203703666667,54.6,50.43333333333333,-1.9814814815000001,14,1,11,48.92033333333333,4.47757616060495
2019-11-01 15:00:00-05:00,1.5042896000000001,3.6731786666666664,60.98333333333333,6.4499074075,6.276203703666667,55.86666666666667,27.933333333333337,-1.8796296296666668,15,1,11,27.095333333333336,2.980656035048325
2019-11-01 16:00:00-05:00,1.1146197333333336,3.1739839999999995,60.28333333333333,6.093611111166666,6.148796296333333,57.23333333333333,8.733333333333334,-1.6574074073333331,16,1,11,8.471333333333334,1.1793714208110009
2019-11-01 17:00:00-05:00,1.0028597333333333,2.7269439999999996,64.06666666666666,5.642037037000001,5.7785185185,58.6,0.6,-1.7037037034999996,17,1,11,0.582,0.10912754757311298
2019-11-01 18:00:00-05:00,0.8374549333333334,2.726944,65.46666666666665,5.359444444500002,5.458333333166667,57.56666666666666,0.6,-2.2314814816666666,18,1,11,0.582,0.1586995630576451
2019-11-01 19:00:00-05:00,0.8359648000000002,1.8365893333333334,183.25,5.140185185166666,5.217962962833334,61.18333333333333,0.6,-1.6574074073333331,19,1,11,0.6,0.0
2019-11-01 20:00:00-05:00,0.9462346666666668,2.003484266666667,229.73333333333332,4.8566666666666665,4.869259259333333,64.2,0.6,-1.3055555556666667,20,1,11,0.6,0.0
2019-11-01 21:00:00-05:00,1.0013696,2.0548938666666667,235.10000000000002,4.549351851833333,4.622962963,65.46666666666668,0.6,-1.2870370371666666,21,1,11,0.6,0.0
