Plot Title: Parking Lot_PSB 2019,,,,,,,,,,
#,"Date Time, GMT-05:00","Wind Speed, mph (LGR S/N: 20702489, SEN S/N: 20496534)","Gust Speed, mph (LGR S/N: 20702489, SEN S/N: 20496534)","Wind Direction, ø (LGR S/N: 20702489, SEN S/N: 20496534)","MRT, °F (LGR S/N: 20702489, SEN S/N: 20693834)","Temp, °F (LGR S/N: 20702489, SEN S/N: 20698453)","RH, % (LGR S/N: 20702489, SEN S/N: 20698453)","Solar Radiation, W/m² (LGR S/N: 20702489, SEN S/N: 20702166)","DewPt, °F (LGR S/N: 20702489, SEN S/N: 20698453)","SkyCover, Fraction (LGR S/N: 20095520, SEN S/N: 10732331, LBL: Tamb)"
110,01/05/19 01:00:00 PM,1.726319467,4.342248533,66.4,5.608333333,1.228703704,72.75,239.6,-3.175925926,0
111,01/05/19 02:00:00 PM,1.8932144,4.397383467,58.63333333,1.522962963,0.797407407,66.4,61.25,-4.759259259,0.2
112,01/05/19 03:00:00 PM,1.393274667,3.6746688,57.95,0.737777778,0.591018518,69.25,26.26666667,-4.388888889,1
113,01/05/19 04:00:00 PM,0.725694933,1.836589333,150.85,0.420833333,0.388333333,71.5,4.783333333,-4.194444444,1
114,01/05/19 05:00:00 PM,0.5006848,1.3947648,211.4,0.051481482,0.056018519,74.25,0.6,-3.962962963,1
115,01/05/19 06:00:00 PM,0.387434667,1.502799467,273.35,-0.125185185,-0.111111111,74.26666667,0.6,-4.12962963,1
116,01/05/19 07:00:00 PM,0.3308096,1.227869867,69.46666667,-0.18962963,-0.134166667,74.66666667,0.6,-4.111111111,1
117,01/05/19 08:00:00 PM,0.722714667,1.835844267,175.2666667,-0.073796296,0.07462963,75.15,0.6,-3.796296296,1
118,01/05/19 09:00:00 PM,1.114619733,2.5011888,213.5333333,-0.181203704,-0.223796296,76.1,0.6,-3.925925926,1
119,01/05/19 10:00:00 PM,0.8359648,2.171869333,222.4333333,-1.090185185,-1.161574074,87.93333333,0.6,-2.907407407,0.2
120,01/05/19 11:00:00 PM,0.557309867,2.2262592,218.9166667,-1.0575,-1.001018519,89.83333333,0.6,-2.444444444,1
121,01/06/19 12:00:00 AM,0.946234667,2.726944,250.1333333,-0.995555556,-0.986388889,89.01666667,0.6,-2.574074074,1
122,01/06/19 01:00:00 AM,0.780829867,2.840194133,266.55,-1.005092593,-1.009907408,89.38333333,0.6,-2.555555556,1
123,01/06/19 02:00:00 AM,1.0594848,3.0041088,250.1166667,-1.066759259,-1.04787037,90.9,0.6,-2.342592593,1
124,01/06/19 03:00:00 AM,1.172734933,3.618043733,274.5333333,-0.737592593,-0.526574074,88.25,0.6,-2.240740741,1
125,01/06/19 04:00:00 AM,1.394019733,4.2312336,254.6,-0.190277778,0.027962963,85.61666667,0.6,-2.092592593,1
126,01/06/19 05:00:00 AM,1.2830048,3.171003733,250.1166667,0.15787037,0.291481482,88,0.6,-1.462962963,1
127,01/06/19 06:00:00 AM,1.724829333,3.394523733,245.9333333,0.393148148,0.797407407,87.95,0.6,-0.981481482,1
128,01/06/19 07:00:00 AM,1.6719296,3.6165536,247.3333333,0.747037037,1.025925926,89.36666667,1.016666667,-0.537037037,1
129,01/06/19 08:00:00 AM,1.339629867,3.394523733,166.1333333,1.243240741,1.388425926,90.43333333,17.5,0,1
130,01/06/19 09:00:00 AM,0.891099733,2.616674133,97.83333333,2.502777778,2.396203704,81.7,42.08333333,-0.407407407,1
131,01/06/19 10:00:00 AM,1.2830048,3.7283136,51.63333333,3.027037037,2.672314815,75.06666667,53.75,-1.324074074,1
132,01/06/19 11:00:00 AM,1.949839467,4.455498667,53.03333333,3.212407408,2.907407407,69.01666667,60.63333333,-2.240740741,1
133,01/06/19 12:00:00 PM,2.560049067,5.231858133,54.43333333,6.643425926,3.628240741,56.3,199.6,-4.259259259,1
134,01/06/19 01:00:00 PM,1.670439467,4.343738667,53.5,4.505185185,3.699907408,55.4,86.68333333,-4.407407407,1
135,01/06/19 02:00:00 PM,1.946114133,4.953948267,51.63333333,5.077962963,4.284907407,53.56666667,77.3,-4.305555556,1
136,01/06/19 03:00:00 PM,1.946114133,4.397383467,50.93333333,3.656111111,3.945462963,52.1,16.03333333,-4.990740741,1
137,01/06/19 04:00:00 PM,1.226379733,3.282763733,50.68333333,3.00462963,3.542407407,50.58333333,5.616666667,-5.731481482,1
138,01/06/19 05:00:00 PM,0.8359648,2.392409067,52.31666667,2.288981482,2.969444445,50.21666667,0.6,-6.37037037,1
139,01/06/19 06:00:00 PM,0.557309867,1.724829333,53.5,1.745185185,2.434907407,51.43333333,0.6,-6.555555556,1
140,01/06/19 07:00:00 PM,0,0.7242048,166.3666667,0.540462963,1.284722222,58.11666667,0.6,-6.055555556,0.8
141,01/06/19 08:00:00 PM,0.9477248,2.171124267,261.3833333,1.033148148,1.677314815,56.23333333,0.6,-6.120370371,1
142,01/06/19 09:00:00 PM,0.9477248,3.2276288,167.3,1.831574074,2.132314815,52.18333333,0.6,-6.666666667,1
143,01/06/19 10:00:00 PM,1.284494933,3.060733867,57.25,2.43212963,2.699166667,53.06666667,0.6,-5.925925926,1
144,01/06/19 11:00:00 PM,1.114619733,2.840194133,153.4666667,1.436296296,1.408796296,71.05,0.6,-3.296296296,1
145,01/07/19 12:00:00 AM,1.057994667,2.503424,209.3,0.393425926,0.540740741,73.65,0.6,-3.611111111,0
146,01/07/19 01:00:00 AM,0.779339733,1.671184533,227.8333333,0.356666667,0.508425926,71.2,0.6,-4.101851852,0
147,01/07/19 02:00:00 AM,0.3308096,1.002859733,217.2833333,0.342407407,0.554259259,69.05,0.6,-4.472222222,0
148,01/07/19 03:00:00 AM,0.222029867,0.9477248,187.7333333,-0.013888889,0.143518518,71.11666667,0.6,-4.481481482,0
149,01/07/19 04:00:00 AM,0.275674667,0.946234667,175.9833333,-0.845925926,-0.466018518,73.06666667,0.6,-4.694444445,0
150,01/07/19 05:00:00 AM,0.333789867,0.892589867,142.6666667,-1.393888889,-1.096111111,75.91666667,0.6,-4.814814815,0
151,01/07/19 06:00:00 AM,0.387434667,1.2785344,139.15,-1.972407407,-1.655925926,78.06666667,0.6,-4.981481482,0
152,01/07/19 07:00:00 AM,0.3308096,1.116109867,145.25,-2.058796296,-1.823333333,77.7,2.266666667,-5.194444445,0
153,01/07/19 08:00:00 AM,0.5006848,1.338139733,202.25,-1.323518519,-1.490277778,77.43333333,37.51666667,-4.944444444,0
154,01/07/19 09:00:00 AM,0.555819733,1.727064533,115.2166667,0.405185185,-0.677222222,75.66666667,85.83333333,-4.462962963,0
155,01/07/19 10:00:00 AM,0.557309867,2.3380192,266.1,2.533425926,1.261481482,69.51666667,102.9333333,-3.712962963,0
156,01/07/19 11:00:00 AM,0.444059733,1.6160496,141.25,2.2,1.579074074,67.13333333,69.78333333,-3.861111111,0
157,01/07/19 12:00:00 PM,0.5006848,1.838824533,192.65,2.333518519,1.786944445,66.26666667,67.28333333,-3.833333333,0.8
158,01/07/19 01:00:00 PM,0.557309867,2.004229333,260.7,2.285,1.998055556,65.61666667,44.78333333,-3.740740741,1
159,01/07/19 02:00:00 PM,0.67056,2.280649067,294.2333333,1.980277778,1.768981482,65.78333333,30.81666667,-3.907407408,1
160,01/07/19 03:00:00 PM,0.67056,2.6688288,223.6,1.7825,1.728333333,65.73333333,18.73333333,-3.981481482,1
161,01/07/19 04:00:00 PM,0.387434667,1.672674667,216.35,1.651481482,1.751018518,65.66666667,3.333333333,-3.981481482,0.8
162,01/07/19 05:00:00 PM,0.722714667,2.504169067,247.0833333,0.97787037,0.816666667,73.85,0.6,-3.37037037,1
163,01/07/19 06:00:00 PM,0.613934933,1.780709333,229.25,-0.22712963,-0.259722222,89.9,0.6,-1.731481482,0.5
164,01/07/19 07:00:00 PM,0.387434667,1.393274667,118.5,-0.129259259,-0.138611111,92.21666667,0.6,-1.25,0.8
165,01/07/19 08:00:00 PM,0.667579733,1.8932144,224.3166667,-0.106481482,-0.083611111,92.1,0.6,-1.222222222,0.5
166,01/07/19 09:00:00 PM,0.5006848,1.502799467,216.1,-0.58212963,-0.176574074,91.56666667,0.6,-1.37962963,0.5
167,01/07/19 10:00:00 PM,0.67056,1.8909792,295.2,-0.446296296,-0.032037037,87.21666667,0.6,-1.898148148,1
168,01/07/19 11:00:00 PM,0.613934933,1.9490944,266.55,-0.29712963,0.005092592,85.91666667,0.6,-2.074074074,1
169,01/08/19 12:00:00 AM,0.725694933,2.390173867,265.3833333,-0.236296296,0.046851852,84.73333333,0.6,-2.222222222,1
170,01/08/19 01:00:00 AM,0.613934933,1.893959467,251.7833333,-0.385648148,-0.036666667,83.15,0.6,-2.555555556,1
171,01/08/19 02:00:00 AM,0.499194667,1.782199467,147.35,-0.325,-0.013425926,80.23333333,0.6,-3,1
172,01/08/19 03:00:00 AM,0.445549867,1.447664533,178.3,-0.479074074,-0.036759259,78.2,0.6,-3.37962963,0.8
173,01/08/19 04:00:00 AM,0.8359648,2.446798933,208.8333333,-0.493055556,-0.073796296,76.7,0.6,-3.666666667,0.8
174,01/08/19 05:00:00 AM,0.387434667,1.227869867,160.0166667,-0.614907408,-0.208611111,76.61666667,0.6,-3.814814815,0.8
175,01/08/19 06:00:00 AM,0.444059733,1.670439467,168.7166667,-0.868703704,-0.488518519,78.11666667,0.6,-3.842592593,0.5
176,01/08/19 07:00:00 AM,1.227869867,3.0041088,185.1333333,-1.584722222,-1.384814815,85.31666667,2.266666667,-3.537037037,1
177,01/08/19 08:00:00 AM,0.725694933,2.2821392,80.01666667,-0.88962963,-0.6025,80.73333333,16.88333333,-3.518518519,0
178,01/08/19 09:00:00 AM,1.6160496,3.729803733,53.96666667,0.955925926,0.286851852,71.88333333,69.81666667,-4.175925926,0.2
179,01/08/19 10:00:00 AM,2.000504,5.342873067,53.96666667,6.356296296,1.813055555,57.45,274.3833333,-5.75,1
180,01/08/19 11:00:00 AM,1.6138144,4.506908267,69.21666667,2.076481482,-0.056296296,60.01666667,98.11666667,-6.916666667,0.5
181,01/08/19 12:00:00 PM,2.390173867,5.7914032,55.83333333,2.456944445,-0.335185185,55.68333333,181.8666667,-8.12037037,0.8
182,01/08/19 01:00:00 PM,2.558558933,6.2339728,58.18333333,0.025555556,-1.001203704,53.28333333,87.9,-9.314814815,0.8
183,01/08/19 02:00:00 PM,2.501933867,5.956808,54.9,-0.312222222,-1.385833333,52.43333333,82.7,-9.88888889,0.8
184,01/08/19 03:00:00 PM,2.004229333,4.7319184,59.6,-1.061481482,-1.826111111,56.08333333,66.66666667,-9.453703704,0.8
185,01/08/19 04:00:00 PM,1.560914667,4.1753536,61.95,-3.141759259,-3.263425926,70.6,14.78333333,-7.861111111,0.8
186,01/08/19 05:00:00 PM,2.003484267,5.3443632,57.96666667,-3.603055555,-3.573611111,63.78333333,0.6,-9.453703703,1
187,01/08/19 06:00:00 PM,2.227004267,6.011197867,52.8,-4.596018519,-4.393703704,66.03333333,0.6,-9.787037037,0.2
188,01/08/19 07:00:00 PM,2.560049067,5.8428128,56.76666667,-5.229074074,-5.013333333,65.83333333,0.6,-10.42592593,0
189,01/08/19 08:00:00 PM,2.223278933,5.287738133,57.23333333,-5.305185185,-5.099814815,66.93333333,0.6,-10.28703704,0.8
190,01/08/19 09:00:00 PM,2.1144992,5.455378133,60.53333333,-5.740925926,-5.762407408,72.81666667,0.6,-9.898148148,1
191,01/08/19 10:00:00 PM,2.1100288,5.565648,60.53333333,-6.2625,-6.041759259,70.71666667,0.6,-10.5462963,1
192,01/08/19 11:00:00 PM,2.335038933,5.732542933,57.71666667,-6.669166667,-6.314722222,62.31666667,0.6,-12.33333333,1
193,01/09/19 12:00:00 AM,2.113754133,4.953948267,56.06666667,-6.472777778,-6.283425926,63.28333333,0.6,-12.10185185,1
194,01/09/19 01:00:00 AM,1.780709333,4.5106336,55.13333333,-6.4675,-6.325555556,66.53333333,0.6,-11.52777778,1
195,01/09/19 02:00:00 AM,1.2807696,3.340878933,144.5333333,-7.135648148,-7.307592593,80.51666667,0.6,-10.13888889,1
196,01/09/19 03:00:00 AM,1.338139733,3.506283733,228.9833333,-7.678240741,-7.749444445,83.48333333,0.6,-10.06481482,1
