station,time_end,temp_2m_max [degC],temp_2m_min [degC],temp_2m_avg [degC],temp_9m_max [degC],temp_9m_min [degC],temp_9m_avg [degC],relative_humidity_max [percent],relative_humidity_min [percent],relative_humidity_avg [percent],precip_incremental [mm],wind_speed_prop_avg [m/s],wind_speed_prop_max [m/s],wind_direction_prop_avg [degrees],wind_speed_sonic_avg [m/s],wind_speed_sonic_max [m/s],wind_direction_sonic_avg [degrees],solar_insolation_avg [W/m^2],station_pressure_max [mbar],station_pressure_min [mbar],station_pressure_avg [mbar],frozen_soil_05cm_count_5min [count],frozen_soil_25cm_count_5min [count],frozen_soil_50cm_count_5min [count],soil_temp_05cm_max [degC],soil_temp_05cm_min [degC],soil_temp_05cm_avg [degC],soil_temp_25cm_max [degC],soil_temp_25cm_min [degC],soil_temp_25cm_avg [degC],soil_temp_50cm_max [degC],soil_temp_50cm_min [degC],soil_temp_50cm_avg [degC],soil_moisture_05cm_max [m^3/m^3],soil_moisture_05cm_min [m^3/m^3],soil_moisture_05cm_avg [m^3/m^3],soil_moisture_25cm_max [m^3/m^3],soil_moisture_25cm_min [m^3/m^3],soil_moisture_25cm_avg [m^3/m^3],soil_moisture_50cm_max [m^3/m^3],soil_moisture_50cm_min [m^3/m^3],soil_moisture_50cm_avg [m^3/m^3]
GROT,2020-02-01 11:00:00 EST,-1.4,-2.1,-1.7,-1.6,-2.2,-1.9,89.3,82.9,86.5,0.00,1.3,2.7,318.9,1.4,2.9,326.2,139,968.02,967.44,967.77,0,0,0,1.6,1.6,1.6,2.0,2.0,2.0,2.5,2.5,2.5,0.40,0.40,0.40,0.32,0.32,0.32,0.23,0.22,0.22
GROT,2020-02-01 12:00:00 EST,-0.9,-1.2,-1.1,-1.1,-1.5,-1.3,81.5,71.9,74.9,0.00,1.7,3.7,298.9,1.9,3.8,305.6,197,967.32,965.93,966.59,0,0,0,1.6,1.6,1.6,2.0,2.0,2.0,2.5,2.5,2.5,0.40,0.40,0.40,0.32,0.32,0.32,0.22,0.22,0.22
GROT,2020-02-01 13:00:00 EST,-0.8,-1.0,-0.9,-1.0,-1.2,-1.1,72.7,67.0,69.9,0.00,2.2,4.6,293.6,2.4,5.0,300.9,201,965.83,964.67,965.20,0,0,0,1.6,1.6,1.6,2.0,2.0,2.0,2.5,2.5,2.5,0.40,0.40,0.40,0.32,0.32,0.32,0.22,0.22,0.22
GROT,2020-02-01 14:00:00 EST,-0.9,-1.1,-1.0,-1.1,-1.3,-1.2,74.8,69.7,73.0,0.00,2.2,3.7,307.1,2.4,4.0,314.4,142,964.57,963.37,964.02,0,0,0,1.6,1.6,1.6,2.0,2.0,2.0,2.5,2.5,2.5,0.40,0.40,0.40,0.32,0.32,0.32,0.22,0.22,0.22
GROT,2020-02-01 15:00:00 EST,-1.1,-1.2,-1.1,-1.2,-1.3,-1.3,74.0,72.9,73.4,0.00,2.1,3.5,312.9,2.2,3.7,319.6,115,963.35,963.02,963.20,0,0,0,1.6,1.6,1.6,2.0,2.0,2.0,2.5,2.5,2.5,0.40,0.40,0.40,0.32,0.32,0.32,0.22,0.22,0.22
GROT,2020-02-01 16:00:00 EST,-1.2,-1.3,-1.2,-1.3,-1.5,-1.4,76.1,72.3,74.7,0.00,1.8,3.3,313.8,1.9,3.4,320.5,58,962.94,962.53,962.67,0,0,0,1.6,1.6,1.6,2.0,2.0,2.0,2.5,2.5,2.5,0.40,0.40,0.40,0.32,0.32,0.32,0.22,0.22,0.22
GROT,2020-02-01 17:00:00 EST,-1.3,-1.5,-1.4,-1.4,-1.6,-1.5,76.0,73.6,74.8,0.00,1.2,2.1,340.6,1.4,2.3,347.2,23,962.53,961.64,962.08,0,0,0,1.6,1.6,1.6,2.0,2.0,2.0,2.5,2.5,2.5,0.40,0.40,0.40,0.32,0.32,0.32,0.22,0.22,0.22
GROT,2020-02-01 18:00:00 EST,-1.5,-1.7,-1.6,-1.6,-1.7,-1.7,77.7,74.1,76.0,0.00,0.6,1.6,38.4,0.8,2.1,43.8,2,961.50,960.72,961.00,0,0,0,1.6,1.6,1.6,2.0,2.0,2.0,2.5,2.5,2.5,0.40,0.40,0.40,0.32,0.32,0.32,0.22,0.22,0.22
GROT,2020-02-01 19:00:00 EST,-1.6,-1.9,-1.7,-1.7,-1.8,-1.7,78.5,77.4,77.9,0.00,0.3,1.1,104.6,0.4,1.3,103.7,0,960.85,960.68,960.76,0,0,0,1.6,1.6,1.6,2.0,2.0,2.0,2.5,2.5,2.5,0.40,0.40,0.40,0.32,0.31,0.32,0.22,0.22,0.22
GROT,2020-02-01 20:00:00 EST,-1.7,-2.5,-2.1,-1.8,-2.2,-2.0,83.1,78.5,80.1,0.00,0.4,1.4,104.5,0.5,1.5,112.2,0,960.67,960.22,960.41,0,0,0,1.6,1.6,1.6,2.0,2.0,2.0,2.5,2.5,2.5,0.40,0.40,0.40,0.32,0.31,0.31,0.22,0.22,0.22
GROT,2020-02-01 21:00:00 EST,-2.4,-2.7,-2.5,-2.2,-2.6,-2.4,83.4,82.0,82.8,0.00,0.2,0.9,125.9,0.4,0.9,150.5,0,960.19,959.83,960.08,0,0,0,1.6,1.6,1.6,2.0,2.0,2.0,2.5,2.5,2.5,0.40,0.40,0.40,0.31,0.31,0.31,0.22,0.21,0.22
GROT,2020-02-01 22:00:00 EST,-2.6,-3.2,-2.9,-2.5,-3.0,-2.8,86.6,83.9,85.0,0.00,0.3,1.0,283.5,0.4,1.1,293.0,0,959.81,959.25,959.51,0,0,0,1.6,1.6,1.6,2.0,2.0,2.0,2.5,2.5,2.5,0.40,0.40,0.40,0.31,0.31,0.31,0.22,0.21,0.21
GROT,2020-02-01 23:00:00 EST,-2.9,-3.4,-3.1,-2.9,-3.3,-3.1,90.3,85.9,87.2,0.14,0.7,1.2,260.5,0.9,1.5,267.4,0,959.25,958.62,959.00,0,0,0,1.6,1.6,1.6,2.0,2.0,2.0,2.5,2.5,2.5,0.40,0.40,0.40,0.31,0.31,0.31,0.22,0.21,0.21
GROT,2020-02-02 00:00:00 EST,-3.2,-3.4,-3.3,-3.3,-3.5,-3.4,94.1,90.8,92.7,0.24,0.2,0.8,248.6,0.4,1.1,246.2,0,958.58,957.97,958.30,0,0,0,1.6,1.6,1.6,2.0,2.0,2.0,2.5,2.5,2.5,0.40,0.40,0.40,0.31,0.31,0.31,0.22,0.21,0.21
GROT,2020-02-02 01:00:00 EST,-3.4,-3.8,-3.6,-3.5,-3.8,-3.7,95.5,94.2,94.8,0.23,0.2,0.9,121.1,0.4,1.1,113.3,0,957.97,956.98,957.46,0,0,0,1.6,1.6,1.6,2.0,2.0,2.0,2.5,2.5,2.5,0.40,0.40,0.40,0.31,0.31,0.31,0.22,0.21,0.21
GROT,2020-02-02 02:00:00 EST,-3.7,-3.9,-3.8,-3.8,-3.9,-3.9,96.0,95.6,95.8,0.00,0.1,0.7,121.9,0.2,0.8,121.0,0,956.89,956.50,956.66,0,0,0,1.6,1.6,1.6,2.0,2.0,2.0,2.5,2.5,2.5,0.40,0.40,0.40,0.31,0.31,0.31,0.21,0.21,0.21
GROT,2020-02-02 03:00:00 EST,-3.8,-3.9,-3.9,-3.9,-4.0,-3.9,96.3,96.0,96.1,0.00,0.1,0.7,115.1,0.3,0.8,109.8,0,956.56,956.07,956.38,0,0,0,1.6,1.6,1.6,2.0,2.0,2.0,2.5,2.5,2.5,0.40,0.40,0.40,0.31,0.31,0.31,0.21,0.21,0.21
GROT,2020-02-02 04:00:00 EST,-3.8,-3.9,-3.9,-3.9,-4.0,-4.0,96.3,96.2,96.2,0.00,0.1,0.7,119.7,0.2,0.8,114.2,0,956.03,955.66,955.84,0,0,0,1.6,1.6,1.6,2.0,2.0,2.0,2.5,2.5,2.5,0.40,0.40,0.40,0.31,0.31,0.31,0.21,0.21,0.21
GROT,2020-02-02 05:00:00 EST,-3.6,-3.8,-3.7,-3.8,-3.9,-3.8,96.5,96.3,96.4,0.00,0.1,0.7,97.9,0.3,0.9,85.7,0,955.64,955.20,955.38,0,0,0,1.6,1.6,1.6,2.0,2.0,2.0,2.5,2.5,2.5,0.40,0.40,0.40,0.31,0.31,0.31,0.21,0.21,0.21
GROT,2020-02-02 06:00:00 EST,-3.4,-3.6,-3.5,-3.4,-3.8,-3.5,96.4,96.3,96.4,0.00,0.2,1.0,100.8,0.3,1.3,63.6,0,955.43,955.12,955.31,0,0,0,1.6,1.6,1.6,2.0,2.0,2.0,2.5,2.5,2.5,0.40,0.40,0.40,0.31,0.31,0.31,0.21,0.21,0.21
GROT,2020-02-02 07:00:00 EST,-3.2,-3.5,-3.4,-3.1,-3.5,-3.2,96.6,96.1,96.3,0.00,0.3,1.5,183.1,0.4,1.6,194.7,0,955.16,954.83,954.98,0,0,0,1.6,1.6,1.6,2.0,2.0,2.0,2.5,2.5,2.5,0.40,0.40,0.40,0.31,0.31,0.31,0.21,0.21,0.21
GROT,2020-02-02 08:00:00 EST,-2.3,-3.0,-2.5,-2.4,-2.9,-2.6,96.5,94.8,95.5,0.19,1.2,3.0,224.6,1.2,3.2,231.2,3,954.82,954.72,954.79,0,0,0,1.6,1.6,1.6,2.0,2.0,2.0,2.5,2.5,2.5,0.40,0.40,0.40,0.31,0.31,0.31,0.21,0.21,0.21
GROT,2020-02-02 09:00:00 EST,-1.7,-2.2,-2.0,-1.8,-2.3,-2.1,94.9,93.6,94.6,0.00,1.6,3.0,220.0,1.6,3.2,226.4,26,954.82,954.52,954.62,0,0,0,1.6,1.6,1.6,2.0,2.0,2.0,2.5,2.5,2.5,0.40,0.40,0.40,0.31,0.31,0.31,0.21,0.21,0.21
GROT,2020-02-02 10:00:00 EST,-1.1,-1.6,-1.4,-1.3,-1.8,-1.5,93.3,91.8,92.5,0.23,2.1,3.9,231.5,2.1,4.0,238.8,30,954.61,954.17,954.48,0,0,0,1.6,1.6,1.6,2.0,2.0,2.0,2.5,2.5,2.5,0.40,0.40,0.40,0.31,0.31,0.31,0.21,0.21,0.21
GROT,2020-02-02 11:00:00 EST,-0.2,-1.1,-0.7,-0.3,-1.2,-0.8,91.5,82.3,88.2,0.00,2.4,5.0,236.5,2.6,5.9,244.1,70,954.33,953.70,954.13,0,0,0,1.6,1.6,1.6,2.0,2.0,2.0,2.5,2.5,2.5,0.40,0.40,0.40,0.31,0.31,0.31,0.21,0.21,0.21
GROT,2020-02-02 12:00:00 EST,0.4,-0.1,0.1,0.2,-0.2,0.0,80.2,76.0,78.0,0.00,2.9,6.7,241.0,3.1,8.0,249.4,188,953.62,952.04,952.85,0,0,0,1.6,1.6,1.6,2.0,2.0,2.0,2.5,2.5,2.5,0.40,0.40,0.40,0.31,0.31,0.31,0.21,0.21,0.21
GROT,2020-02-02 13:00:00 EST,0.4,-0.1,0.1,0.2,-0.4,-0.1,89.8,77.9,83.6,0.29,2.0,3.9,222.5,2.1,4.2,230.2,204,951.91,950.87,951.45,0,0,0,1.6,1.6,1.6,2.0,2.0,2.0,2.5,2.5,2.5,0.40,0.40,0.40,0.31,0.31,0.31,0.21,0.21,0.21
GROT,2020-02-02 14:00:00 EST,0.2,-0.1,0.1,-0.0,-0.3,-0.2,90.3,88.6,89.6,0.36,1.8,4.0,212.0,1.8,4.0,220.1,182,950.74,950.17,950.40,0,0,0,1.6,1.6,1.6,2.0,2.0,2.0,2.5,2.5,2.5,0.40,0.40,0.40,0.31,0.31,0.31,0.21,0.21,0.21
GROT,2020-02-02 15:00:00 EST,0.1,-0.2,-0.0,-0.1,-0.4,-0.2,94.7,90.9,92.6,0.73,1.7,4.2,219.0,1.8,4.5,227.6,105,950.28,950.07,950.20,0,0,0,1.6,1.6,1.6,2.0,2.0,2.0,2.5,2.5,2.5,0.40,0.40,0.40,0.31,0.31,0.31,0.21,0.21,0.21
GROT,2020-02-02 16:00:00 EST,-0.1,-0.2,-0.1,-0.3,-0.4,-0.3,95.8,94.8,95.3,0.85,1.1,2.5,195.2,1.2,2.7,204.1,58,950.30,949.82,950.03,0,0,0,1.6,1.6,1.6,2.1,2.0,2.0,2.5,2.5,2.5,0.40,0.40,0.40,0.31,0.31,0.31,0.21,0.21,0.21
GROT,2020-02-02 17:00:00 EST,-0.1,-0.1,-0.1,-0.2,-0.3,-0.3,96.3,95.8,96.0,0.93,0.7,2.4,165.9,0.9,2.8,174.9,27,950.49,950.11,950.37,0,0,0,1.6,1.6,1.6,2.1,2.0,2.0,2.5,2.5,2.5,0.40,0.40,0.40,0.31,0.31,0.31,0.21,0.21,0.21
GROT,2020-02-02 18:00:00 EST,-0.1,-0.3,-0.2,-0.3,-0.4,-0.3,97.0,96.4,96.7,0.24,0.7,2.2,152.0,0.8,2.9,161.5,2,950.87,950.49,950.73,0,0,0,1.6,1.6,1.6,2.1,2.0,2.1,2.5,2.5,2.5,0.40,0.40,0.40,0.31,0.31,0.31,0.21,0.20,0.20
GROT,2020-02-02 19:00:00 EST,-0.2,-0.4,-0.3,-0.3,-0.5,-0.4,97.5,97.1,97.4,0.18,0.6,1.9,142.2,0.7,2.2,152.4,1,951.36,950.94,951.16,0,0,0,1.6,1.6,1.6,2.1,2.1,2.1,2.5,2.5,2.5,0.40,0.40,0.40,0.31,0.31,0.31,0.20,0.20,0.20
GROT,2020-02-02 20:00:00 EST,-0.0,-0.2,-0.1,-0.2,-0.3,-0.2,97.5,97.4,97.4,0.29,0.9,2.6,185.5,1.0,3.1,194.8,1,951.65,951.32,951.48,0,0,0,1.6,1.6,1.6,2.1,2.1,2.1,2.5,2.5,2.5,0.40,0.40,0.40,0.31,0.31,0.31,0.21,0.20,0.20
GROT,2020-02-02 21:00:00 EST,0.1,-0.1,0.0,-0.1,-0.2,-0.2,97.7,97.5,97.6,0.17,1.0,2.5,206.6,0.9,2.5,217.8,1,951.90,951.39,951.57,0,0,0,1.6,1.6,1.6,2.1,2.1,2.1,2.5,2.5,2.5,0.40,0.40,0.40,0.31,0.31,0.31,0.20,0.20,0.20
GROT,2020-02-02 22:00:00 EST,0.3,0.1,0.2,0.2,-0.0,0.1,98.1,97.8,97.9,0.50,2.2,4.1,232.2,2.2,4.9,244.1,1,952.07,951.66,951.86,0,0,0,1.6,1.6,1.6,2.1,2.1,2.1,2.5,2.5,2.5,0.40,0.40,0.40,0.31,0.31,0.31,0.20,0.20,0.20
GROT,2020-02-02 23:00:00 EST,0.4,0.3,0.3,0.3,0.2,0.2,98.3,97.9,98.2,0.11,3.0,5.1,246.3,3.4,6.1,254.7,1,952.68,951.94,952.38,0,0,0,1.6,1.6,1.6,2.1,2.1,2.1,2.5,2.5,2.5,0.40,0.40,0.40,0.31,0.31,0.31,0.20,0.20,0.20
GROT,2020-02-03 00:00:00 EST,0.4,0.3,0.4,0.3,0.2,0.3,97.7,96.4,97.1,0.00,2.5,4.1,271.2,2.8,5.0,278.4,1,953.53,952.72,953.03,0,0,0,1.6,1.6,1.6,2.1,2.1,2.1,2.5,2.5,2.5,0.40,0.40,0.40,0.31,0.31,0.31,0.20,0.20,0.20
GROT,2020-02-03 01:00:00 EST,0.5,0.4,0.4,0.4,0.3,0.3,96.4,95.7,96.1,0.40,3.1,5.3,275.3,3.6,6.3,282.3,1,954.30,953.68,953.94,0,0,0,1.6,1.6,1.6,2.1,2.1,2.1,2.5,2.5,2.5,0.40,0.40,0.40,0.31,0.31,0.31,0.20,0.20,0.20
GROT,2020-02-03 02:00:00 EST,0.5,0.4,0.4,0.3,0.2,0.3,97.4,96.5,96.9,0.22,2.6,4.9,281.5,3.1,5.8,288.6,0,955.17,954.28,954.63,0,0,0,1.6,1.6,1.6,2.1,2.1,2.1,2.5,2.5,2.5,0.40,0.40,0.40,0.31,0.31,0.31,0.20,0.20,0.20
GROT,2020-02-03 03:00:00 EST,0.5,0.4,0.4,0.3,0.2,0.3,98.3,97.4,97.8,0.00,2.5,4.9,266.2,3.0,6.2,275.3,0,956.26,955.25,955.73,0,0,0,1.6,1.6,1.6,2.1,2.1,2.1,2.5,2.5,2.5,0.40,0.40,0.40,0.31,0.31,0.31,0.20,0.20,0.20
GROT,2020-02-03 04:00:00 EST,0.9,0.5,0.7,0.8,0.3,0.6,98.3,96.5,97.9,0.00,3.9,8.1,266.2,4.6,8.7,273.9,0,957.37,956.33,956.86,0,0,0,1.6,1.6,1.6,2.1,2.1,2.1,2.5,2.5,2.5,0.40,0.40,0.40,0.31,0.31,0.31,0.20,0.20,0.20
GROT,2020-02-03 05:00:00 EST,1.4,1.0,1.2,1.3,0.9,1.2,95.8,90.9,92.6,0.00,4.5,8.3,284.7,5.0,8.9,290.0,0,958.85,957.38,958.07,0,0,0,1.6,1.6,1.6,2.1,2.1,2.1,2.5,2.5,2.5,0.40,0.40,0.40,0.31,0.31,0.31,0.20,0.20,0.20
GROT,2020-02-03 06:00:00 EST,1.5,1.4,1.4,1.4,1.3,1.4,91.7,90.9,91.3,0.00,4.3,7.7,283.6,4.7,8.3,289.1,0,960.02,958.94,959.47,0,0,0,1.6,1.6,1.6,2.1,2.1,2.1,2.5,2.5,2.5,0.40,0.40,0.40,0.31,0.31,0.31,0.20,0.20,0.20
GROT,2020-02-03 07:00:00 EST,1.6,1.5,1.6,1.5,1.4,1.5,90.4,87.9,88.7,0.00,4.3,7.8,280.3,4.7,8.8,286.0,0,961.09,960.11,960.65,0,0,0,1.6,1.6,1.6,2.1,2.1,2.1,2.5,2.5,2.5,0.40,0.40,0.40,0.31,0.31,0.31,0.20,0.20,0.20
GROT,2020-02-03 08:00:00 EST,1.8,1.6,1.7,1.7,1.6,1.6,87.2,84.0,85.5,0.00,4.1,8.1,279.5,4.5,8.9,285.5,4,962.32,961.16,961.75,0,0,0,1.6,1.6,1.6,2.1,2.1,2.1,2.5,2.5,2.5,0.40,0.40,0.40,0.31,0.31,0.31,0.20,0.20,0.20
GROT,2020-02-03 09:00:00 EST,1.9,1.8,1.9,1.8,1.7,1.8,83.1,81.3,82.1,0.00,4.4,8.1,286.1,4.7,8.6,291.6,33,963.54,962.40,963.10,0,0,0,1.6,1.6,1.6,2.1,2.1,2.1,2.5,2.5,2.5,0.40,0.40,0.40,0.31,0.31,0.31,0.20,0.20,0.20
GROT,2020-02-03 10:00:00 EST,2.4,1.9,2.1,2.3,1.8,2.1,81.3,77.7,79.5,0.00,3.4,6.5,284.3,3.7,7.3,290.7,126,963.73,963.46,963.65,0,0,0,1.6,1.6,1.6,2.1,2.1,2.1,2.5,2.5,2.5,0.40,0.40,0.40,0.31,0.31,0.31,0.20,0.20,0.20
GROT,2020-02-03 11:00:00 EST,3.0,2.4,2.7,2.9,2.3,2.6,77.8,74.7,76.3,0.00,3.1,5.6,283.3,3.4,6.4,289.6,208,964.39,963.77,964.17,0,0,0,1.6,1.6,1.6,2.1,2.1,2.1,2.5,2.5,2.5,0.40,0.40,0.40,0.31,0.31,0.31,0.20,0.20,0.20
GROT,2020-02-03 12:00:00 EST,4.0,3.1,3.6,3.9,3.0,3.5,73.6,68.6,71.0,0.00,3.6,6.3,283.4,3.9,6.9,289.7,453,964.02,963.66,963.91,0,0,0,1.6,1.6,1.6,2.1,2.1,2.1,2.5,2.5,2.5,0.40,0.40,0.40,0.31,0.31,0.31,0.20,0.20,0.20
GROT,2020-02-03 13:00:00 EST,4.8,4.1,4.4,4.7,4.1,4.4,68.7,64.0,65.9,0.00,4.2,7.4,274.6,4.5,8.1,280.8,494,963.67,963.30,963.46,0,0,0,1.6,1.6,1.6,2.1,2.1,2.1,2.5,2.5,2.5,0.40,0.40,0.40,0.31,0.31,0.31,0.20,0.20,0.20
GROT,2020-02-03 14:00:00 EST,5.9,4.8,5.4,5.8,4.8,5.3,63.6,60.0,61.7,0.00,2.4,5.7,283.7,2.6,6.4,290.4,460,963.43,963.14,963.31,0,0,0,1.6,1.6,1.6,2.1,2.1,2.1,2.5,2.5,2.5,0.40,0.40,0.40,0.31,0.31,0.31,0.20,0.20,0.20
GROT,2020-02-03 15:00:00 EST,6.3,5.5,6.0,6.1,5.8,5.9,63.4,57.1,59.6,0.00,1.8,4.0,289.5,1.9,4.3,295.9,290,963.05,962.82,962.88,0,0,0,1.7,1.6,1.6,2.1,2.1,2.1,2.5,2.5,2.5,0.40,0.40,0.40,0.31,0.31,0.31,0.20,0.19,0.20
GROT,2020-02-03 16:00:00 EST,6.2,5.8,6.0,6.1,6.0,6.0,62.8,61.2,62.0,0.00,2.4,4.0,321.9,2.7,4.5,329.1,260,963.79,963.09,963.54,0,0,0,1.6,1.6,1.6,2.1,2.1,2.1,2.5,2.5,2.5,0.40,0.40,0.40,0.31,0.31,0.31,0.20,0.20,0.20
GROT,2020-02-03 17:00:00 EST,5.8,4.9,5.3,5.8,4.9,5.4,67.6,63.4,65.7,0.00,1.9,3.7,356.8,2.2,4.1,2.3,82,964.41,963.57,964.16,0,0,0,1.6,1.6,1.6,2.1,2.1,2.1,2.5,2.5,2.5,0.40,0.40,0.40,0.31,0.31,0.31,0.20,0.20,0.20
GROT,2020-02-03 18:00:00 EST,4.9,3.6,4.1,4.8,3.9,4.3,74.6,68.5,71.9,0.00,1.0,2.2,58.1,1.1,2.4,61.6,4,964.46,964.31,964.39,0,0,0,1.6,1.6,1.6,2.1,2.1,2.1,2.5,2.5,2.5,0.40,0.40,0.40,0.31,0.31,0.31,0.20,0.20,0.20
GROT,2020-02-03 19:00:00 EST,3.1,1.3,2.3,3.7,2.2,3.2,83.7,74.7,80.0,0.00,0.5,2.0,87.3,0.6,2.2,87.0,0,964.81,964.29,964.56,0,0,0,1.6,1.6,1.6,2.1,2.1,2.1,2.5,2.5,2.5,0.40,0.40,0.40,0.31,0.31,0.31,0.20,0.20,0.20
GROT,2020-02-03 20:00:00 EST,1.4,0.4,0.9,2.3,0.8,1.6,89.3,84.7,87.2,0.00,0.4,1.3,305.5,0.5,1.4,317.9,0,964.76,964.36,964.58,0,0,0,1.6,1.6,1.6,2.1,2.1,2.1,2.5,2.5,2.5,0.40,0.40,0.40,0.31,0.31,0.31,0.20,0.20,0.20
GROT,2020-02-03 21:00:00 EST,1.0,-0.6,0.1,2.4,0.3,1.0,91.3,85.6,89.3,0.00,0.3,1.3,100.0,0.4,1.4,102.7,0,964.62,964.27,964.48,0,0,0,1.6,1.6,1.6,2.1,2.1,2.1,2.5,2.5,2.5,0.40,0.40,0.40,0.31,0.31,0.31,0.20,0.19,0.20
GROT,2020-02-03 22:00:00 EST,0.2,-1.8,-0.6,1.6,-0.3,0.6,94.5,86.6,91.6,0.00,1.3,3.7,118.2,1.4,3.9,123.2,0,964.17,963.67,963.92,0,0,0,1.6,1.6,1.6,2.1,2.1,2.1,2.5,2.5,2.5,0.40,0.40,0.40,0.31,0.31,0.31,0.20,0.19,0.20
