station,time_end,temp_2m_max [degC],temp_2m_min [degC],temp_2m_avg [degC],temp_9m_max [degC],temp_9m_min [degC],temp_9m_avg [degC],relative_humidity_max [percent],relative_humidity_min [percent],relative_humidity_avg [percent],precip_incremental [mm],wind_speed_prop_avg [m/s],wind_speed_prop_max [m/s],wind_direction_prop_avg [degrees],wind_speed_sonic_avg [m/s],wind_speed_sonic_max [m/s],wind_direction_sonic_avg [degrees],solar_insolation_avg [W/m^2],station_pressure_max [mbar],station_pressure_min [mbar],station_pressure_avg [mbar],frozen_soil_05cm_count_5min [count],frozen_soil_25cm_count_5min [count],frozen_soil_50cm_count_5min [count],soil_temp_05cm_max [degC],soil_temp_05cm_min [degC],soil_temp_05cm_avg [degC],soil_temp_25cm_max [degC],soil_temp_25cm_min [degC],soil_temp_25cm_avg [degC],soil_temp_50cm_max [degC],soil_temp_50cm_min [degC],soil_temp_50cm_avg [degC],soil_moisture_05cm_max [m^3/m^3],soil_moisture_05cm_min [m^3/m^3],soil_moisture_05cm_avg [m^3/m^3],soil_moisture_25cm_max [m^3/m^3],soil_moisture_25cm_min [m^3/m^3],soil_moisture_25cm_avg [m^3/m^3],soil_moisture_50cm_max [m^3/m^3],soil_moisture_50cm_min [m^3/m^3],soil_moisture_50cm_avg [m^3/m^3]
GROT,2020-03-01 01:00:00 EST,-7.3,-7.9,-7.7,-7.4,-8.1,-7.8,89.4,86.1,88.7,0.07,3.1,5.6,275.3,3.4,6.3,282.1,0,969.96,969.81,969.89,0,0,0,1.1,1.1,1.1,1.6,1.6,1.6,2.1,2.0,2.1,0.44,0.44,0.44,0.40,0.40,0.40,0.39,0.39,0.39
GROT,2020-03-01 02:00:00 EST,-6.7,-7.2,-6.9,-6.8,-7.3,-7.0,86.7,79.1,82.7,0.08,4.4,9.2,295.4,4.7,9.6,301.6,0,970.07,969.87,969.98,0,0,0,1.1,1.1,1.1,1.6,1.6,1.6,2.1,2.0,2.1,0.44,0.44,0.43,0.40,0.39,0.39,0.39,0.39,0.39
GROT,2020-03-01 03:00:00 EST,-6.9,-7.1,-7.0,-7.1,-7.3,-7.2,90.3,87.6,89.4,0.31,3.7,6.7,305.0,4.0,7.1,311.5,0,970.35,970.08,970.21,0,0,0,1.1,1.1,1.1,1.6,1.6,1.6,2.1,2.0,2.0,0.44,0.43,0.43,0.39,0.39,0.39,0.39,0.39,0.39
GROT,2020-03-01 04:00:00 EST,-7.2,-8.1,-7.7,-7.3,-8.1,-7.8,90.2,86.7,87.9,0.11,2.7,6.7,321.1,2.9,7.0,327.9,0,970.76,970.38,970.48,0,0,0,1.1,1.1,1.1,1.6,1.6,1.6,2.1,2.0,2.0,0.43,0.43,0.43,0.39,0.39,0.39,0.39,0.39,0.39
GROT,2020-03-01 05:00:00 EST,-8.0,-8.3,-8.2,-8.1,-8.4,-8.3,87.7,84.1,85.7,0.00,1.3,3.2,309.7,1.5,4.1,317.3,0,971.28,970.84,971.06,0,0,0,1.1,1.1,1.1,1.6,1.6,1.6,2.0,2.0,2.0,0.43,0.43,0.43,0.39,0.39,0.39,0.39,0.39,0.39
GROT,2020-03-01 06:00:00 EST,-8.2,-8.3,-8.3,-8.4,-8.5,-8.4,84.7,83.2,83.9,0.00,0.8,1.9,290.2,0.9,2.3,297.0,0,971.55,971.29,971.43,0,0,0,1.1,1.1,1.1,1.6,1.6,1.6,2.0,2.0,2.0,0.43,0.43,0.43,0.39,0.38,0.39,0.40,0.39,0.39
GROT,2020-03-01 07:00:00 EST,-8.1,-8.3,-8.3,-8.3,-8.5,-8.4,87.9,85.0,86.8,0.00,0.5,1.3,205.5,0.6,1.4,212.4,2,971.85,971.61,971.71,0,0,0,1.1,1.1,1.1,1.6,1.6,1.6,2.0,2.0,2.0,0.43,0.43,0.43,0.38,0.38,0.38,0.40,0.39,0.39
GROT,2020-03-01 08:00:00 EST,-7.1,-8.2,-7.9,-7.2,-8.4,-8.0,88.3,87.4,87.9,0.00,0.6,2.8,244.9,0.7,3.3,255.0,51,972.17,971.89,972.04,0,0,0,1.1,1.1,1.1,1.6,1.6,1.6,2.0,2.0,2.0,0.43,0.43,0.43,0.38,0.38,0.38,0.40,0.39,0.39
GROT,2020-03-01 09:00:00 EST,-5.6,-7.1,-6.3,-5.5,-7.1,-6.3,87.5,74.5,81.2,0.00,3.2,7.2,259.7,3.5,7.7,266.7,181,972.39,972.08,972.28,0,0,0,1.1,1.1,1.1,1.6,1.6,1.6,2.0,2.0,2.0,0.43,0.43,0.43,0.38,0.38,0.38,0.40,0.39,0.39
GROT,2020-03-01 10:00:00 EST,-4.3,-5.4,-4.9,-4.4,-5.4,-4.9,74.1,71.7,73.1,0.00,4.2,7.3,275.1,4.5,8.1,281.3,417,972.55,972.41,972.46,0,0,0,1.1,1.1,1.1,1.6,1.6,1.6,2.0,2.0,2.0,0.42,0.42,0.42,0.38,0.38,0.38,0.40,0.39,0.39
GROT,2020-03-01 11:00:00 EST,-3.3,-4.1,-3.7,-3.4,-4.2,-3.8,71.8,65.2,68.4,0.00,3.9,7.3,292.6,4.2,8.1,298.7,482,972.68,972.58,972.64,0,0,0,1.1,1.1,1.1,1.6,1.6,1.6,2.0,2.0,2.0,0.42,0.42,0.42,0.38,0.37,0.37,0.40,0.40,0.40
GROT,2020-03-01 12:00:00 EST,-2.0,-3.4,-2.9,-2.3,-3.5,-3.0,64.3,57.6,61.7,0.00,4.7,8.0,304.3,5.0,8.5,310.7,482,972.65,972.54,972.60,0,0,0,1.1,1.1,1.1,1.6,1.6,1.6,2.0,2.0,2.0,0.42,0.42,0.42,0.37,0.37,0.37,0.40,0.39,0.39
GROT,2020-03-01 13:00:00 EST,-1.8,-2.4,-2.0,-2.0,-2.6,-2.2,58.3,54.8,56.3,0.00,4.0,7.5,298.1,4.3,8.2,304.6,607,972.55,972.28,972.45,0,0,0,1.1,1.1,1.1,1.6,1.6,1.6,2.0,2.0,2.0,0.42,0.42,0.42,0.37,0.37,0.37,0.40,0.39,0.39
GROT,2020-03-01 14:00:00 EST,-1.2,-1.7,-1.5,-1.4,-1.8,-1.7,54.1,50.5,52.8,0.00,3.6,6.9,296.4,3.9,7.2,302.7,624,972.20,971.91,972.05,0,0,0,1.1,1.1,1.1,1.6,1.6,1.6,2.0,2.0,2.0,0.42,0.42,0.42,0.37,0.37,0.37,0.40,0.40,0.40
GROT,2020-03-01 15:00:00 EST,-0.4,-1.1,-0.7,-0.5,-1.3,-0.9,51.4,48.1,49.9,0.00,2.9,6.1,302.6,3.2,7.0,309.6,518,971.87,971.71,971.80,0,0,0,1.1,1.1,1.1,1.6,1.6,1.6,2.0,2.0,2.0,0.42,0.42,0.42,0.37,0.37,0.37,0.40,0.39,0.39
GROT,2020-03-01 16:00:00 EST,0.4,-0.4,0.0,0.2,-0.6,-0.2,49.1,43.7,47.0,0.00,1.4,4.3,291.2,1.6,4.9,299.0,372,971.77,971.35,971.61,0,0,0,1.1,1.1,1.1,1.6,1.6,1.6,2.0,2.0,2.0,0.42,0.42,0.42,0.37,0.37,0.37,0.40,0.39,0.39
GROT,2020-03-01 17:00:00 EST,1.0,0.4,0.7,0.8,0.2,0.6,46.6,43.4,45.1,0.00,0.6,1.9,311.1,0.8,2.1,316.8,202,971.55,971.35,971.46,0,0,0,1.1,1.1,1.1,1.6,1.6,1.6,2.0,2.0,2.0,0.42,0.42,0.42,0.37,0.37,0.37,0.40,0.40,0.40
GROT,2020-03-01 18:00:00 EST,1.3,-0.6,0.2,0.7,-0.2,0.3,53.5,45.6,50.8,0.00,1.1,2.1,88.7,1.2,2.4,94.0,36,971.41,971.16,971.28,0,0,0,1.1,1.1,1.1,1.6,1.6,1.6,2.0,2.0,2.0,0.42,0.42,0.42,0.37,0.36,0.36,0.40,0.39,0.39
GROT,2020-03-01 19:00:00 EST,-1.1,-1.7,-1.4,-0.3,-0.7,-0.5,57.5,54.9,56.8,0.00,1.4,2.8,116.1,1.5,3.1,123.8,0,971.30,971.05,971.17,0,0,0,1.1,1.1,1.1,1.6,1.6,1.6,2.0,2.0,2.0,0.42,0.42,0.42,0.36,0.36,0.36,0.40,0.39,0.39
GROT,2020-03-01 20:00:00 EST,-1.5,-2.2,-1.8,-0.7,-1.0,-0.9,60.3,57.0,58.3,0.00,1.7,2.6,118.0,1.7,3.1,124.6,0,971.16,970.99,971.07,0,0,0,1.1,1.1,1.1,1.6,1.6,1.6,2.0,2.0,2.0,0.42,0.42,0.42,0.36,0.36,0.36,0.40,0.39,0.39
