station,time_end,temp_2m_max [degC],temp_2m_min [degC],temp_2m_avg [degC],temp_9m_max [degC],temp_9m_min [degC],temp_9m_avg [degC],relative_humidity_max [percent],relative_humidity_min [percent],relative_humidity_avg [percent],precip_incremental [mm],wind_speed_prop_avg [m/s],wind_speed_prop_max [m/s],wind_direction_prop_avg [degrees],wind_speed_sonic_avg [m/s],wind_speed_sonic_max [m/s],wind_direction_sonic_avg [degrees],solar_insolation_avg [W/m^2],station_pressure_max [mbar],station_pressure_min [mbar],station_pressure_avg [mbar],frozen_soil_05cm_count_5min [count],frozen_soil_25cm_count_5min [count],frozen_soil_50cm_count_5min [count],soil_temp_05cm_max [degC],soil_temp_05cm_min [degC],soil_temp_05cm_avg [degC],soil_temp_25cm_max [degC],soil_temp_25cm_min [degC],soil_temp_25cm_avg [degC],soil_temp_50cm_max [degC],soil_temp_50cm_min [degC],soil_temp_50cm_avg [degC],soil_moisture_05cm_max [m^3/m^3],soil_moisture_05cm_min [m^3/m^3],soil_moisture_05cm_avg [m^3/m^3],soil_moisture_25cm_max [m^3/m^3],soil_moisture_25cm_min [m^3/m^3],soil_moisture_25cm_avg [m^3/m^3],soil_moisture_50cm_max [m^3/m^3],soil_moisture_50cm_min [m^3/m^3],soil_moisture_50cm_avg [m^3/m^3]
GROT,2019-03-01 11:00:00 EST,-1.7,-3.1,-2.4,-2.5,-3.6,-3.1,67.8,64.0,65.2,0.00,1.9,3.9,132.5,2.0,4.6,131.6,472,976.76,976.49,976.60,0,0,0,0.1,0.1,0.1,0.6,0.6,0.6,1.2,1.2,1.2,0.20,0.20,0.20,0.30,0.30,0.30,0.20,0.20,0.20
GROT,2019-03-01 12:00:00 EST,-0.5,-1.6,-1.0,-1.0,-2.3,-1.6,64.2,57.6,60.5,0.00,2.4,5.6,158.0,2.6,5.7,159.0,635,976.72,976.59,976.65,0,0,0,0.1,0.1,0.1,0.6,0.6,0.6,1.2,1.2,1.2,0.20,0.20,0.20,0.30,0.30,0.30,0.20,0.20,0.20
GROT,2019-03-01 13:00:00 EST,-0.2,-1.0,-0.6,-0.5,-1.4,-0.9,60.5,58.3,59.1,0.00,2.2,4.7,196.8,2.4,5.3,197.3,467,976.65,976.33,976.52,0,0,0,0.1,0.1,0.1,0.6,0.6,0.6,1.2,1.2,1.2,0.20,0.20,0.20,0.30,0.30,0.30,0.20,0.19,0.20
GROT,2019-03-01 14:00:00 EST,0.4,-0.5,0.1,-0.0,-0.7,-0.3,61.0,58.4,59.7,0.00,2.0,4.5,155.4,2.1,5.3,155.9,368,976.22,975.58,975.94,0,0,0,0.1,0.1,0.1,0.6,0.6,0.6,1.2,1.2,1.2,0.20,0.20,0.20,0.30,0.30,0.30,0.20,0.19,0.20
GROT,2019-03-01 15:00:00 EST,0.9,0.4,0.6,0.5,-0.1,0.2,60.0,57.4,58.8,0.00,1.7,3.6,141.0,1.8,4.1,141.1,328,975.47,975.19,975.28,0,0,0,0.1,0.1,0.1,0.6,0.6,0.6,1.2,1.2,1.2,0.20,0.20,0.20,0.30,0.30,0.30,0.20,0.19,0.20
GROT,2019-03-01 16:00:00 EST,1.0,0.6,0.8,0.7,0.3,0.5,59.6,57.4,58.7,0.00,1.6,4.0,165.7,1.8,4.5,167.2,210,975.23,974.82,974.96,0,0,0,0.1,0.1,0.1,0.6,0.6,0.6,1.2,1.2,1.2,0.20,0.20,0.20,0.30,0.30,0.30,0.20,0.19,0.20
GROT,2019-03-01 17:00:00 EST,0.8,0.5,0.7,0.6,0.4,0.5,61.0,59.2,60.1,0.00,1.3,3.3,172.8,1.4,3.7,174.1,109,974.90,974.51,974.75,0,0,0,0.1,0.1,0.1,0.6,0.6,0.6,1.2,1.2,1.2,0.20,0.20,0.20,0.30,0.30,0.30,0.19,0.19,0.19
GROT,2019-03-01 18:00:00 EST,0.5,-0.1,0.2,0.4,-0.0,0.2,65.3,61.2,63.1,0.00,0.9,1.8,127.9,1.0,2.2,128.5,22,974.67,974.27,974.40,0,0,0,0.1,0.1,0.1,0.6,0.6,0.6,1.2,1.2,1.2,0.20,0.20,0.20,0.30,0.30,0.30,0.20,0.19,0.20
GROT,2019-03-01 19:00:00 EST,-0.1,-0.3,-0.2,-0.1,-0.2,-0.1,67.3,65.8,66.5,0.00,0.5,1.5,127.8,0.6,1.4,125.4,0,974.83,974.67,974.75,0,0,0,0.1,0.1,0.1,0.6,0.6,0.6,1.2,1.2,1.2,0.20,0.20,0.20,0.30,0.30,0.30,0.20,0.19,0.20
GROT,2019-03-01 20:00:00 EST,-0.1,-0.6,-0.3,0.0,-0.4,-0.2,68.9,66.8,67.9,0.00,0.6,1.8,117.6,0.7,2.0,117.8,0,974.69,974.28,974.48,0,0,0,0.1,0.1,0.1,0.6,0.6,0.6,1.2,1.2,1.2,0.20,0.20,0.20,0.30,0.30,0.30,0.20,0.19,0.20
GROT,2019-03-01 21:00:00 EST,-0.7,-1.5,-1.0,-0.5,-1.3,-0.7,72.0,69.0,70.8,0.00,0.4,1.4,99.9,0.5,1.5,97.5,0,974.27,973.74,973.99,0,0,0,0.1,0.1,0.1,0.6,0.6,0.6,1.2,1.2,1.2,0.20,0.20,0.20,0.30,0.30,0.30,0.20,0.19,0.20
GROT,2019-03-01 22:00:00 EST,-1.3,-2.1,-1.6,-0.8,-1.6,-1.1,74.5,72.8,73.3,0.00,0.3,1.4,108.1,0.5,1.6,110.7,0,974.19,973.69,973.95,0,0,0,0.1,0.1,0.1,0.6,0.6,0.6,1.2,1.2,1.2,0.20,0.20,0.20,0.30,0.30,0.30,0.20,0.19,0.20
GROT,2019-03-01 23:00:00 EST,-1.5,-2.2,-1.8,-0.9,-1.7,-1.3,76.0,71.9,73.8,0.00,0.9,1.7,96.0,1.0,1.9,94.4,0,974.02,973.56,973.72,0,0,0,0.1,0.1,0.1,0.6,0.6,0.6,1.2,1.2,1.2,0.20,0.20,0.20,0.30,0.30,0.30,0.20,0.20,0.20
GROT,2019-03-02 00:00:00 EST,-1.4,-2.1,-1.5,-1.3,-1.6,-1.4,76.2,72.8,73.7,0.00,1.3,2.2,111.0,1.3,2.5,110.3,0,973.64,972.98,973.42,0,0,0,0.1,0.1,0.1,0.6,0.6,0.6,1.2,1.2,1.2,0.20,0.20,0.20,0.30,0.30,0.30,0.20,0.20,0.20
GROT,2019-03-02 01:00:00 EST,-1.5,-1.7,-1.6,-1.5,-1.7,-1.6,76.6,73.8,74.8,0.00,0.5,1.2,98.6,0.6,1.4,100.1,0,972.94,972.42,972.66,0,0,0,0.1,0.1,0.1,0.6,0.6,0.6,1.2,1.2,1.2,0.20,0.20,0.20,0.30,0.30,0.30,0.20,0.20,0.20
GROT,2019-03-02 02:00:00 EST,-1.4,-1.6,-1.5,-1.4,-1.6,-1.5,75.2,73.4,74.1,0.00,0.9,1.9,91.2,1.0,2.1,90.3,0,972.39,971.95,972.21,0,0,0,0.1,0.1,0.1,0.6,0.6,0.6,1.2,1.2,1.2,0.21,0.20,0.20,0.30,0.30,0.30,0.20,0.20,0.20
GROT,2019-03-02 03:00:00 EST,-1.5,-1.8,-1.7,-1.6,-1.8,-1.7,76.8,74.3,76.1,0.00,1.0,1.6,91.0,1.1,1.7,86.5,0,971.92,971.59,971.77,0,0,0,0.1,0.1,0.1,0.6,0.6,0.6,1.2,1.2,1.2,0.21,0.20,0.21,0.30,0.30,0.30,0.20,0.20,0.20
GROT,2019-03-02 04:00:00 EST,-1.8,-1.9,-1.9,-1.8,-1.9,-1.9,78.4,76.4,77.6,0.00,0.9,1.4,110.2,0.9,1.5,111.1,0,971.66,970.94,971.29,0,0,0,0.1,0.1,0.1,0.6,0.6,0.6,1.2,1.2,1.2,0.21,0.20,0.21,0.30,0.30,0.30,0.20,0.20,0.20
GROT,2019-03-02 05:00:00 EST,-1.9,-2.0,-1.9,-1.9,-2.0,-1.9,79.5,77.8,78.4,0.00,0.5,1.3,110.6,0.5,1.5,111.8,0,970.90,970.75,970.81,0,0,0,0.1,0.1,0.1,0.6,0.6,0.6,1.2,1.2,1.2,0.21,0.20,0.21,0.30,0.30,0.30,0.20,0.20,0.20
GROT,2019-03-02 06:00:00 EST,-1.9,-2.0,-2.0,-2.0,-2.0,-2.0,79.2,78.6,79.0,0.00,0.1,0.6,96.5,0.2,0.8,289.2,0,970.72,970.35,970.53,0,0,0,0.1,0.1,0.1,0.6,0.6,0.6,1.2,1.2,1.2,0.21,0.20,0.21,0.30,0.30,0.30,0.20,0.20,0.20
GROT,2019-03-02 07:00:00 EST,-1.9,-2.0,-1.9,-1.8,-2.0,-1.9,79.1,78.3,78.6,0.00,0.2,0.7,103.0,0.4,0.9,190.9,2,970.29,970.13,970.21,0,0,0,0.1,0.1,0.1,0.6,0.6,0.6,1.2,1.2,1.2,0.21,0.21,0.21,0.30,0.30,0.30,0.20,0.20,0.20
GROT,2019-03-02 08:00:00 EST,-1.4,-1.8,-1.7,-1.6,-1.8,-1.7,79.2,76.5,78.1,0.00,0.2,0.8,125.4,0.3,0.9,127.7,35,970.27,969.97,970.12,0,0,0,0.1,0.1,0.1,0.6,0.6,0.6,1.2,1.2,1.2,0.21,0.21,0.21,0.30,0.30,0.30,0.20,0.20,0.20
GROT,2019-03-02 09:00:00 EST,-0.6,-1.2,-1.0,-0.9,-1.5,-1.3,77.3,69.1,73.5,0.00,0.5,1.9,140.0,0.6,1.9,138.4,109,970.00,969.80,969.92,0,0,0,0.1,0.1,0.1,0.6,0.6,0.6,1.2,1.2,1.2,0.21,0.21,0.21,0.30,0.30,0.30,0.20,0.20,0.20
GROT,2019-03-02 10:00:00 EST,-0.1,-0.6,-0.3,-0.3,-0.9,-0.6,68.2,66.2,67.1,0.00,0.8,1.9,265.2,0.9,2.2,267.5,166,969.89,969.65,969.74,0,0,0,0.1,0.1,0.1,0.6,0.6,0.6,1.2,1.2,1.2,0.21,0.21,0.21,0.30,0.30,0.30,0.20,0.20,0.20
GROT,2019-03-02 11:00:00 EST,0.9,-0.1,0.1,0.2,-0.3,-0.2,68.2,62.5,66.1,0.00,1.0,2.1,297.2,1.1,2.5,298.2,196,969.61,969.21,969.45,0,0,0,0.1,0.1,0.1,0.6,0.6,0.6,1.2,1.2,1.2,0.21,0.21,0.21,0.30,0.30,0.30,0.20,0.20,0.20
GROT,2019-03-02 12:00:00 EST,0.9,0.3,0.5,0.3,0.1,0.2,65.8,61.4,64.3,0.00,1.4,3.1,284.3,1.6,3.3,284.3,220,969.48,969.13,969.35,0,0,0,0.1,0.1,0.1,0.6,0.6,0.6,1.2,1.2,1.2,0.21,0.21,0.21,0.30,0.30,0.30,0.20,0.20,0.20
GROT,2019-03-02 13:00:00 EST,1.0,0.5,0.8,0.8,0.3,0.5,63.8,61.8,62.3,0.00,1.7,3.2,286.6,1.9,3.5,287.9,255,969.16,968.77,968.97,0,0,0,0.1,0.1,0.1,0.6,0.6,0.6,1.2,1.2,1.2,0.21,0.21,0.21,0.30,0.30,0.30,0.20,0.20,0.20
GROT,2019-03-02 14:00:00 EST,1.1,0.9,1.0,0.9,0.7,0.8,62.9,60.2,61.5,0.00,2.1,4.4,304.0,2.3,4.7,305.2,216,968.79,968.13,968.48,0,0,0,0.1,0.1,0.1,0.6,0.6,0.6,1.2,1.2,1.2,0.21,0.21,0.21,0.30,0.30,0.30,0.20,0.20,0.20
GROT,2019-03-02 15:00:00 EST,1.1,1.1,1.1,1.0,0.9,1.0,63.5,61.9,62.7,0.00,1.9,3.8,314.1,2.1,4.1,314.8,135,968.62,968.18,968.44,0,0,0,0.1,0.1,0.1,0.6,0.6,0.6,1.2,1.2,1.2,0.22,0.21,0.21,0.30,0.30,0.30,0.20,0.20,0.20
GROT,2019-03-02 16:00:00 EST,1.1,0.3,0.7,1.0,0.1,0.5,75.8,63.1,68.5,0.00,2.2,4.3,308.1,2.4,4.8,308.8,116,968.80,968.60,968.69,0,0,0,0.1,0.1,0.1,0.6,0.6,0.6,1.2,1.2,1.2,0.22,0.21,0.21,0.30,0.30,0.30,0.20,0.19,0.20
GROT,2019-03-02 17:00:00 EST,0.2,-0.5,-0.3,0.0,-0.7,-0.5,90.5,77.7,85.7,0.24,2.5,5.2,308.3,2.7,5.6,308.8,75,969.09,968.67,968.89,0,0,0,0.1,0.1,0.1,0.6,0.6,0.6,1.2,1.2,1.2,0.22,0.21,0.21,0.30,0.30,0.30,0.20,0.19,0.20
GROT,2019-03-02 18:00:00 EST,-0.5,-0.7,-0.6,-0.7,-0.9,-0.8,91.1,90.3,90.7,0.07,2.3,4.6,300.9,2.5,5.3,301.4,20,969.59,968.92,969.26,0,0,0,0.1,0.1,0.1,0.6,0.6,0.6,1.2,1.2,1.2,0.22,0.22,0.22,0.30,0.30,0.30,0.20,0.19,0.20
GROT,2019-03-02 19:00:00 EST,-0.7,-0.9,-0.8,-0.9,-1.0,-1.0,93.5,91.2,92.7,0.06,3.0,6.1,296.1,3.2,6.9,296.5,0,970.14,969.75,969.98,0,0,0,0.1,0.1,0.1,0.6,0.6,0.6,1.2,1.2,1.2,0.22,0.22,0.22,0.30,0.30,0.30,0.20,0.19,0.19
GROT,2019-03-02 20:00:00 EST,-0.9,-1.0,-0.9,-1.0,-1.1,-1.1,93.7,92.2,93.1,0.00,3.6,7.0,305.6,3.8,7.6,305.7,0,970.53,970.14,970.30,0,0,0,0.1,0.1,0.1,0.6,0.6,0.6,1.2,1.2,1.2,0.22,0.22,0.22,0.30,0.30,0.30,0.20,0.19,0.19
GROT,2019-03-02 21:00:00 EST,-0.9,-1.5,-1.2,-1.1,-1.7,-1.4,94.7,91.9,93.6,0.25,4.2,9.7,314.4,4.5,9.8,314.6,0,970.85,970.61,970.71,0,0,0,0.1,0.1,0.1,0.6,0.6,0.6,1.2,1.2,1.2,0.22,0.22,0.22,0.30,0.30,0.30,0.19,0.19,0.19
GROT,2019-03-02 22:00:00 EST,-1.8,-2.2,-2.0,-1.9,-2.4,-2.2,91.2,87.5,89.1,0.26,5.4,10.1,321.1,5.7,10.8,321.3,0,971.35,970.95,971.14,0,0,0,0.1,0.1,0.1,0.6,0.6,0.6,1.2,1.2,1.2,0.22,0.22,0.22,0.30,0.30,0.30,0.19,0.19,0.19
GROT,2019-03-02 23:00:00 EST,-2.3,-2.5,-2.4,-2.4,-2.7,-2.6,88.9,87.8,88.4,0.00,4.3,9.1,311.5,4.5,9.2,311.5,0,971.83,971.40,971.65,0,0,0,0.1,0.1,0.1,0.6,0.6,0.6,1.2,1.2,1.2,0.22,0.22,0.22,0.30,0.30,0.30,0.20,0.19,0.19
GROT,2019-03-03 00:00:00 EST,-2.5,-2.7,-2.6,-2.7,-2.8,-2.7,91.1,88.3,89.8,0.00,3.8,7.0,299.0,4.0,7.2,298.8,0,971.75,971.48,971.61,0,0,0,0.1,0.1,0.1,0.6,0.6,0.6,1.2,1.2,1.2,0.22,0.22,0.22,0.30,0.30,0.30,0.19,0.19,0.19
GROT,2019-03-03 01:00:00 EST,-2.6,-2.8,-2.7,-2.8,-2.9,-2.8,91.3,89.8,90.5,0.14,3.7,6.6,280.2,4.0,7.8,280.1,0,971.61,971.42,971.52,0,0,0,0.1,0.1,0.1,0.6,0.6,0.6,1.2,1.2,1.2,0.22,0.22,0.22,0.30,0.30,0.30,0.19,0.19,0.19
GROT,2019-03-03 02:00:00 EST,-2.8,-3.5,-3.3,-3.0,-3.6,-3.5,91.8,89.4,90.6,0.13,3.2,6.3,307.1,3.4,6.5,307.4,0,972.11,971.56,971.93,0,0,0,0.1,0.1,0.1,0.6,0.6,0.6,1.2,1.2,1.2,0.22,0.22,0.22,0.30,0.30,0.30,0.19,0.19,0.19
GROT,2019-03-03 03:00:00 EST,-3.4,-3.5,-3.4,-3.6,-3.7,-3.6,92.0,90.7,91.1,0.07,2.8,5.6,296.7,3.0,5.8,297.1,0,972.12,971.80,971.97,0,0,0,0.1,0.1,0.1,0.6,0.6,0.6,1.2,1.2,1.2,0.23,0.22,0.22,0.30,0.30,0.30,0.20,0.19,0.19
GROT,2019-03-03 04:00:00 EST,-3.5,-3.8,-3.7,-3.7,-4.0,-3.8,90.3,86.9,88.7,0.00,3.4,6.4,306.1,3.6,6.9,306.3,0,971.89,971.80,971.85,0,0,0,0.1,0.1,0.1,0.6,0.6,0.6,1.2,1.2,1.2,0.23,0.22,0.22,0.30,0.30,0.30,0.19,0.19,0.19
GROT,2019-03-03 05:00:00 EST,-3.9,-4.0,-4.0,-4.0,-4.2,-4.1,87.0,83.7,84.8,0.00,2.5,5.0,310.0,2.7,5.1,310.3,0,972.30,971.89,972.12,0,0,0,0.1,0.1,0.1,0.6,0.6,0.6,1.2,1.2,1.2,0.23,0.22,0.23,0.30,0.30,0.30,0.19,0.19,0.19
GROT,2019-03-03 06:00:00 EST,-4.0,-4.2,-4.1,-4.2,-4.3,-4.2,87.3,85.4,86.6,0.00,1.8,3.9,318.3,1.9,4.4,318.9,0,972.53,972.29,972.43,0,0,0,0.1,0.1,0.1,0.6,0.6,0.6,1.2,1.2,1.2,0.23,0.22,0.23,0.30,0.30,0.30,0.19,0.19,0.19
GROT,2019-03-03 07:00:00 EST,-4.2,-4.4,-4.3,-4.4,-4.5,-4.4,87.9,86.1,87.0,0.00,2.0,4.0,311.2,2.2,4.0,311.4,2,973.17,972.49,972.83,0,0,0,0.1,0.1,0.1,0.6,0.6,0.6,1.2,1.2,1.2,0.23,0.23,0.23,0.30,0.30,0.30,0.19,0.19,0.19
GROT,2019-03-03 08:00:00 EST,-4.4,-4.5,-4.4,-4.5,-4.6,-4.6,87.6,86.9,87.2,0.00,2.1,3.7,307.5,2.3,4.0,307.8,42,973.49,973.29,973.38,0,0,0,0.1,0.1,0.1,0.6,0.6,0.6,1.2,1.2,1.2,0.23,0.23,0.23,0.30,0.30,0.30,0.19,0.19,0.19
GROT,2019-03-03 09:00:00 EST,-4.1,-4.4,-4.2,-4.3,-4.6,-4.4,87.7,84.9,86.9,0.00,2.6,5.2,323.5,2.8,5.8,324.5,136,973.36,972.81,973.11,0,0,0,0.1,0.1,0.1,0.6,0.6,0.6,1.2,1.2,1.2,0.23,0.23,0.23,0.30,0.30,0.30,0.19,0.19,0.19
GROT,2019-03-03 10:00:00 EST,-3.8,-4.2,-4.1,-4.0,-4.4,-4.2,83.0,72.3,77.8,0.00,3.6,6.5,309.4,3.9,6.5,310.0,295,973.09,972.69,972.93,0,0,0,0.1,0.1,0.1,0.6,0.6,0.6,1.2,1.2,1.2,0.23,0.23,0.23,0.30,0.30,0.30,0.19,0.19,0.19
GROT,2019-03-03 11:00:00 EST,-3.3,-3.9,-3.6,-3.6,-4.1,-3.8,72.4,67.2,69.7,0.00,2.4,4.7,310.7,2.6,5.0,311.7,365,972.96,972.17,972.58,0,0,0,0.1,0.1,0.1,0.6,0.6,0.6,1.2,1.2,1.2,0.23,0.23,0.23,0.30,0.30,0.30,0.19,0.19,0.19
GROT,2019-03-03 12:00:00 EST,-2.5,-3.4,-3.0,-3.0,-3.6,-3.3,65.0,59.2,62.5,0.00,1.4,4.2,320.9,1.6,4.3,322.7,314,972.22,971.71,971.96,0,0,0,0.1,0.1,0.1,0.6,0.6,0.6,1.2,1.2,1.2,0.23,0.23,0.23,0.30,0.30,0.30,0.20,0.19,0.19
GROT,2019-03-03 13:00:00 EST,-2.3,-2.9,-2.6,-2.8,-3.1,-2.9,63.7,58.1,60.9,0.00,1.4,3.4,288.1,1.6,3.7,291.0,369,971.86,970.21,971.04,0,0,0,0.1,0.1,0.1,0.6,0.6,0.6,1.2,1.2,1.2,0.23,0.23,0.23,0.30,0.30,0.30,0.20,0.19,0.19
GROT,2019-03-03 14:00:00 EST,-1.9,-2.5,-2.4,-2.5,-2.8,-2.7,61.2,57.7,59.5,0.00,0.7,2.0,319.8,0.8,2.4,320.7,215,970.07,968.85,969.43,0,0,0,0.1,0.1,0.1,0.6,0.6,0.6,1.2,1.2,1.2,0.24,0.23,0.23,0.30,0.30,0.30,0.20,0.19,0.20
GROT,2019-03-03 15:00:00 EST,-2.1,-2.4,-2.3,-2.5,-2.7,-2.6,62.6,59.9,61.4,0.00,0.9,2.3,53.6,1.1,2.6,53.2,142,969.01,968.70,968.84,0,0,0,0.1,0.1,0.1,0.6,0.6,0.6,1.2,1.1,1.2,0.24,0.23,0.24,0.30,0.30,0.30,0.20,0.19,0.19
GROT,2019-03-03 16:00:00 EST,-1.9,-2.2,-2.0,-2.2,-2.5,-2.4,64.4,61.9,63.1,0.00,1.1,2.5,108.8,1.3,2.9,107.5,119,968.70,967.87,968.32,0,0,0,0.2,0.1,0.1,0.6,0.6,0.6,1.2,1.1,1.2,0.24,0.24,0.24,0.30,0.30,0.30,0.20,0.19,0.19
GROT,2019-03-03 17:00:00 EST,-1.8,-2.0,-1.9,-2.1,-2.3,-2.1,64.0,63.1,63.3,0.00,1.6,3.0,85.4,1.8,3.3,84.4,71,968.05,967.12,967.50,0,0,0,0.2,0.1,0.1,0.6,0.6,0.6,1.2,1.2,1.2,0.24,0.24,0.24,0.30,0.30,0.30,0.20,0.19,0.19
GROT,2019-03-03 18:00:00 EST,-1.9,-2.2,-2.0,-2.0,-2.3,-2.1,67.9,63.4,64.4,0.00,1.0,2.5,60.8,1.2,2.9,59.1,11,967.46,967.01,967.22,0,0,0,0.2,0.1,0.1,0.6,0.6,0.6,1.2,1.2,1.2,0.24,0.24,0.24,0.30,0.30,0.30,0.20,0.19,0.20
GROT,2019-03-03 19:00:00 EST,-2.3,-3.6,-3.1,-2.4,-3.7,-3.3,93.7,69.7,84.6,0.57,1.3,2.7,23.4,1.5,3.1,22.1,0,967.32,966.75,967.08,0,0,0,0.2,0.1,0.1,0.6,0.6,0.6,1.2,1.2,1.2,0.24,0.24,0.24,0.30,0.30,0.30,0.20,0.19,0.20
GROT,2019-03-03 20:00:00 EST,-3.6,-3.6,-3.6,-3.7,-3.8,-3.8,96.1,94.0,95.2,0.44,0.9,1.6,71.1,1.1,2.1,71.6,0,966.85,966.07,966.53,0,0,0,0.2,0.1,0.1,0.6,0.6,0.6,1.2,1.2,1.2,0.24,0.24,0.24,0.30,0.30,0.30,0.20,0.19,0.20
GROT,2019-03-03 21:00:00 EST,-3.6,-3.7,-3.6,-3.8,-3.8,-3.8,96.7,96.2,96.5,0.18,1.1,2.1,103.3,1.3,2.3,104.4,0,966.23,965.53,965.89,0,0,0,0.2,0.1,0.1,0.6,0.6,0.6,1.2,1.2,1.2,0.24,0.24,0.24,0.30,0.30,0.30,0.20,0.19,0.19
GROT,2019-03-03 22:00:00 EST,-3.6,-3.7,-3.7,-3.8,-3.9,-3.8,96.7,96.4,96.5,0.49,0.8,1.9,85.5,0.9,2.2,84.8,0,965.88,965.25,965.58,0,0,0,0.2,0.1,0.2,0.6,0.6,0.6,1.2,1.2,1.2,0.24,0.24,0.24,0.30,0.30,0.30,0.20,0.19,0.20
