station,time_end,temp_2m_max [degC],temp_2m_min [degC],temp_2m_avg [degC],temp_9m_max [degC],temp_9m_min [degC],temp_9m_avg [degC],relative_humidity_max [percent],relative_humidity_min [percent],relative_humidity_avg [percent],precip_incremental [mm],wind_speed_prop_avg [m/s],wind_speed_prop_max [m/s],wind_direction_prop_avg [degrees],wind_speed_sonic_avg [m/s],wind_speed_sonic_max [m/s],wind_direction_sonic_avg [degrees],solar_insolation_avg [W/m^2],station_pressure_max [mbar],station_pressure_min [mbar],station_pressure_avg [mbar],frozen_soil_05cm_count_5min [count],frozen_soil_25cm_count_5min [count],frozen_soil_50cm_count_5min [count],soil_temp_05cm_max [degC],soil_temp_05cm_min [degC],soil_temp_05cm_avg [degC],soil_temp_25cm_max [degC],soil_temp_25cm_min [degC],soil_temp_25cm_avg [degC],soil_temp_50cm_max [degC],soil_temp_50cm_min [degC],soil_temp_50cm_avg [degC],soil_moisture_05cm_max [m^3/m^3],soil_moisture_05cm_min [m^3/m^3],soil_moisture_05cm_avg [m^3/m^3],soil_moisture_25cm_max [m^3/m^3],soil_moisture_25cm_min [m^3/m^3],soil_moisture_25cm_avg [m^3/m^3],soil_moisture_50cm_max [m^3/m^3],soil_moisture_50cm_min [m^3/m^3],soil_moisture_50cm_avg [m^3/m^3]
GROT,2019-02-01 15:00:00 EST,-10.9,-11.6,-11.2,-11.2,-11.8,-11.5,35.7,28.6,31.9,0.00,0.8,2.5,309.8,1.0,2.9,312.3,386,977.94,977.64,977.74,0,0,0,0.6,0.6,0.6,1.2,1.2,1.2,1.8,1.8,1.8,0.31,0.31,0.31,0.31,0.31,0.31,0.20,0.20,0.20
GROT,2019-02-01 16:00:00 EST,-9.7,-11.1,-10.5,-10.8,-11.2,-11.0,32.2,27.7,29.4,0.08,0.7,2.9,313.0,0.8,3.3,314.0,255,978.04,977.69,977.86,0,0,0,0.6,0.6,0.6,1.2,1.2,1.2,1.8,1.8,1.8,0.31,0.31,0.31,0.31,0.31,0.31,0.20,0.20,0.20
GROT,2019-02-01 17:00:00 EST,-11.1,-11.7,-11.3,-11.2,-11.4,-11.3,32.6,29.0,30.7,0.00,1.4,3.1,286.6,1.6,3.4,288.0,100,978.01,977.78,977.91,0,0,0,0.6,0.6,0.6,1.2,1.2,1.2,1.8,1.8,1.8,0.31,0.31,0.31,0.31,0.31,0.31,0.20,0.20,0.20
GROT,2019-02-01 18:00:00 EST,-11.8,-13.6,-12.6,-11.5,-13.0,-12.2,37.7,31.5,34.4,0.00,1.2,1.8,295.6,1.4,2.1,299.3,3,978.53,977.87,978.25,0,0,0,0.6,0.6,0.6,1.2,1.2,1.2,1.8,1.8,1.8,0.31,0.31,0.31,0.31,0.31,0.31,0.20,0.20,0.20
GROT,2019-02-01 19:00:00 EST,-13.7,-15.2,-14.5,-13.0,-14.8,-13.9,49.1,38.4,43.5,0.00,1.4,2.0,281.8,1.5,2.3,284.0,0,978.87,978.45,978.75,0,0,0,0.6,0.6,0.6,1.2,1.2,1.2,1.8,1.8,1.8,0.31,0.31,0.31,0.31,0.31,0.31,0.20,0.20,0.20
GROT,2019-02-01 20:00:00 EST,-15.1,-16.7,-15.9,-14.7,-16.6,-15.4,59.3,50.3,55.2,0.00,0.4,1.4,281.7,0.6,1.6,280.6,0,978.81,978.63,978.71,0,0,0,0.6,0.6,0.6,1.2,1.2,1.2,1.8,1.8,1.8,0.31,0.31,0.31,0.31,0.31,0.31,0.20,0.20,0.20
GROT,2019-02-01 21:00:00 EST,-16.4,-17.6,-16.9,-15.9,-17.2,-16.6,63.3,59.1,60.6,0.00,0.6,1.2,283.6,0.7,1.5,285.1,0,978.84,978.60,978.74,0,0,0,0.6,0.6,0.6,1.2,1.2,1.2,1.8,1.8,1.8,0.31,0.31,0.31,0.31,0.31,0.31,0.20,0.20,0.20
GROT,2019-02-01 22:00:00 EST,-17.5,-17.9,-17.8,-17.2,-17.7,-17.5,64.1,61.0,62.7,0.00,0.8,1.2,286.9,0.9,1.4,290.5,0,978.80,978.65,978.70,0,0,0,0.6,0.6,0.6,1.2,1.1,1.2,1.8,1.8,1.8,0.31,0.31,0.31,0.31,0.31,0.31,0.20,0.20,0.20
GROT,2019-02-01 23:00:00 EST,-17.8,-18.7,-18.1,-17.3,-18.2,-17.7,64.6,61.4,63.3,0.00,0.7,1.5,279.2,0.9,1.7,282.0,0,979.04,978.73,978.91,0,0,0,0.6,0.6,0.6,1.2,1.2,1.2,1.8,1.8,1.8,0.31,0.31,0.31,0.31,0.31,0.31,0.20,0.20,0.20
GROT,2019-02-02 00:00:00 EST,-18.8,-19.9,-19.3,-17.6,-19.0,-18.5,69.4,65.4,67.0,0.00,0.4,2.1,121.1,0.5,2.4,123.3,0,978.90,978.45,978.67,0,0,0,0.6,0.6,0.6,1.2,1.1,1.2,1.8,1.8,1.8,0.31,0.31,0.31,0.31,0.31,0.31,0.20,0.20,0.20
GROT,2019-02-02 01:00:00 EST,-18.8,-19.2,-19.0,-18.3,-18.9,-18.7,69.4,66.7,68.3,0.00,0.1,0.6,326.4,0.2,0.8,315.9,0,978.71,977.91,978.45,0,0,0,0.6,0.6,0.6,1.2,1.1,1.2,1.8,1.8,1.8,0.31,0.31,0.31,0.31,0.31,0.31,0.20,0.20,0.20
GROT,2019-02-02 02:00:00 EST,-18.6,-19.7,-19.0,-18.2,-18.9,-18.6,68.9,65.5,67.3,0.00,0.3,1.8,306.6,0.4,2.1,311.1,0,977.80,977.45,977.60,0,0,0,0.6,0.6,0.6,1.2,1.1,1.2,1.8,1.8,1.8,0.31,0.31,0.31,0.31,0.31,0.31,0.20,0.20,0.20
GROT,2019-02-02 03:00:00 EST,-18.2,-18.6,-18.4,-18.1,-18.4,-18.3,64.8,63.6,64.3,0.00,0.2,0.8,290.2,0.3,1.2,294.0,0,977.59,977.37,977.45,0,0,0,0.6,0.6,0.6,1.2,1.1,1.2,1.8,1.8,1.8,0.31,0.31,0.31,0.31,0.31,0.31,0.20,0.20,0.20
GROT,2019-02-02 04:00:00 EST,-17.8,-18.5,-18.2,-17.7,-18.3,-18.0,64.6,60.5,63.0,0.00,0.1,0.7,329.7,0.2,0.8,335.3,0,977.40,977.07,977.20,0,0,0,0.6,0.6,0.6,1.1,1.1,1.1,1.8,1.7,1.8,0.31,0.31,0.31,0.31,0.31,0.31,0.20,0.20,0.20
GROT,2019-02-02 05:00:00 EST,-17.4,-18.4,-17.8,-16.9,-17.6,-17.4,62.1,58.0,60.2,0.00,0.2,0.9,323.3,0.3,1.1,324.0,0,977.00,976.39,976.67,0,0,0,0.6,0.6,0.6,1.1,1.1,1.1,1.8,1.7,1.8,0.31,0.31,0.31,0.31,0.31,0.31,0.20,0.20,0.20
GROT,2019-02-02 06:00:00 EST,-17.7,-18.5,-17.9,-17.1,-17.5,-17.4,63.1,60.6,61.9,0.00,0.1,0.7,82.8,0.2,0.8,75.4,0,976.43,975.83,976.16,0,0,0,0.6,0.6,0.6,1.2,1.1,1.1,1.8,1.7,1.8,0.31,0.31,0.31,0.31,0.31,0.31,0.20,0.20,0.20
GROT,2019-02-02 07:00:00 EST,-17.5,-18.6,-17.9,-16.6,-17.8,-17.2,66.9,61.2,63.7,0.00,0.7,2.1,116.8,0.8,2.2,116.4,0,975.78,975.34,975.52,0,0,0,0.6,0.6,0.6,1.2,1.1,1.1,1.8,1.7,1.7,0.31,0.31,0.31,0.31,0.31,0.31,0.20,0.20,0.20
GROT,2019-02-02 08:00:00 EST,-15.9,-18.0,-17.0,-15.6,-17.4,-16.5,67.0,64.7,65.8,0.00,0.9,2.3,118.7,1.0,2.5,116.6,19,975.99,974.96,975.56,0,0,0,0.6,0.6,0.6,1.1,1.1,1.1,1.8,1.7,1.7,0.31,0.31,0.31,0.31,0.30,0.30,0.20,0.20,0.20
GROT,2019-02-02 09:00:00 EST,-14.5,-16.8,-15.6,-14.8,-16.2,-15.8,70.3,65.7,68.1,0.00,0.7,1.4,77.1,0.9,1.6,75.6,67,974.96,974.18,974.54,0,0,0,0.6,0.6,0.6,1.1,1.1,1.1,1.8,1.7,1.7,0.31,0.31,0.31,0.31,0.30,0.30,0.20,0.20,0.20
GROT,2019-02-02 10:00:00 EST,-9.2,-14.1,-11.9,-9.4,-14.0,-11.8,67.7,61.7,64.7,0.00,1.0,4.7,160.6,1.1,5.5,159.4,160,974.10,973.15,973.57,0,0,0,0.6,0.6,0.6,1.1,1.1,1.1,1.7,1.7,1.7,0.31,0.31,0.31,0.31,0.30,0.30,0.20,0.20,0.20
GROT,2019-02-02 11:00:00 EST,-7.0,-8.9,-7.8,-7.2,-9.2,-8.0,61.7,60.8,61.2,0.00,2.4,5.5,213.6,2.6,6.2,214.2,241,973.18,972.63,972.89,0,0,0,0.6,0.6,0.6,1.1,1.1,1.1,1.7,1.7,1.7,0.31,0.31,0.31,0.31,0.30,0.30,0.20,0.20,0.20
GROT,2019-02-02 12:00:00 EST,-5.4,-6.9,-6.1,-5.6,-7.1,-6.3,61.9,58.8,60.8,0.00,2.4,5.1,211.8,2.6,5.8,211.8,260,972.57,971.59,972.16,0,0,0,0.6,0.6,0.6,1.1,1.1,1.1,1.8,1.7,1.7,0.31,0.31,0.31,0.30,0.30,0.30,0.20,0.20,0.20
GROT,2019-02-02 13:00:00 EST,-3.9,-5.3,-4.6,-4.1,-5.6,-4.9,58.7,57.3,58.0,0.00,2.2,4.7,189.1,2.5,5.4,190.1,279,971.41,970.06,970.72,0,0,0,0.6,0.6,0.6,1.1,1.1,1.1,1.7,1.7,1.7,0.31,0.31,0.31,0.30,0.30,0.30,0.20,0.20,0.20
GROT,2019-02-02 14:00:00 EST,-1.5,-3.5,-2.1,-1.7,-3.7,-2.4,58.5,55.5,56.9,0.00,2.8,7.1,211.2,3.1,7.5,211.3,257,969.99,968.95,969.39,0,0,0,0.6,0.6,0.6,1.1,1.1,1.1,1.7,1.7,1.7,0.31,0.31,0.31,0.30,0.30,0.30,0.20,0.20,0.20
GROT,2019-02-02 15:00:00 EST,-0.4,-1.5,-1.0,-0.5,-1.6,-1.1,59.2,58.6,58.9,0.00,3.1,5.9,218.9,3.2,6.2,219.8,74,968.85,967.89,968.38,0,0,0,0.6,0.6,0.6,1.1,1.1,1.1,1.7,1.7,1.7,0.31,0.31,0.31,0.30,0.30,0.30,0.20,0.20,0.20
GROT,2019-02-02 16:00:00 EST,0.7,-0.2,0.2,0.6,-0.4,0.2,59.9,59.0,59.4,0.00,3.2,5.7,223.0,3.3,6.2,223.8,37,967.99,967.72,967.85,0,0,0,0.6,0.6,0.6,1.1,1.1,1.1,1.7,1.7,1.7,0.31,0.31,0.31,0.30,0.30,0.30,0.20,0.20,0.20
GROT,2019-02-02 17:00:00 EST,1.2,0.7,1.0,1.2,0.6,1.0,60.4,59.3,59.8,0.00,2.8,5.5,225.2,2.9,6.5,225.9,34,967.96,967.45,967.73,0,0,0,0.6,0.6,0.6,1.1,1.1,1.1,1.7,1.7,1.7,0.31,0.30,0.30,0.30,0.30,0.30,0.20,0.20,0.20
GROT,2019-02-02 18:00:00 EST,1.1,0.6,0.8,1.2,0.9,1.0,63.5,59.9,62.1,0.00,2.7,4.4,239.7,2.8,5.0,241.0,5,967.77,967.52,967.67,0,0,0,0.6,0.6,0.6,1.1,1.1,1.1,1.7,1.7,1.7,0.31,0.30,0.30,0.30,0.30,0.30,0.20,0.20,0.20
GROT,2019-02-02 19:00:00 EST,1.6,1.2,1.4,1.6,1.3,1.5,65.7,62.9,63.6,0.00,2.7,4.7,240.2,2.8,4.9,241.4,0,968.11,967.75,967.91,0,0,0,0.6,0.6,0.6,1.1,1.1,1.1,1.7,1.7,1.7,0.31,0.30,0.30,0.30,0.30,0.30,0.20,0.20,0.20
GROT,2019-02-02 20:00:00 EST,1.3,0.9,1.2,1.7,1.3,1.5,69.1,66.2,67.6,0.00,1.5,2.6,279.2,1.6,2.9,280.5,0,968.90,968.19,968.57,0,0,0,0.6,0.6,0.6,1.1,1.1,1.1,1.7,1.7,1.7,0.31,0.31,0.31,0.30,0.30,0.30,0.20,0.20,0.20
GROT,2019-02-02 21:00:00 EST,2.4,1.2,2.0,2.5,1.7,2.1,68.8,64.7,66.5,0.00,2.1,4.0,299.8,2.3,4.3,300.2,0,969.17,968.86,969.00,0,0,0,0.6,0.6,0.6,1.1,1.1,1.1,1.7,1.7,1.7,0.31,0.31,0.31,0.30,0.30,0.30,0.20,0.20,0.20
GROT,2019-02-02 22:00:00 EST,1.9,1.0,1.5,1.9,0.8,1.4,90.7,67.2,79.2,0.00,2.7,5.7,319.8,2.9,6.7,320.1,0,970.05,969.23,969.65,0,0,0,0.6,0.6,0.6,1.1,1.1,1.1,1.7,1.7,1.7,0.31,0.31,0.31,0.30,0.30,0.30,0.20,0.20,0.20
GROT,2019-02-02 23:00:00 EST,1.0,0.6,0.8,0.8,0.5,0.6,95.6,91.7,94.5,0.00,2.3,4.8,310.7,2.5,5.2,311.2,0,970.12,970.00,970.05,0,0,0,0.6,0.6,0.6,1.1,1.1,1.1,1.7,1.7,1.7,0.31,0.30,0.30,0.30,0.30,0.30,0.20,0.20,0.20
GROT,2019-02-03 00:00:00 EST,0.6,0.4,0.5,0.5,0.2,0.4,95.8,95.5,95.7,0.00,1.9,3.9,313.7,2.1,4.2,314.7,0,970.30,969.99,970.14,0,0,0,0.6,0.6,0.6,1.1,1.1,1.1,1.7,1.7,1.7,0.31,0.30,0.30,0.30,0.30,0.30,0.20,0.20,0.20
GROT,2019-02-03 01:00:00 EST,0.3,0.2,0.2,0.1,-0.0,0.0,96.3,95.9,96.2,0.00,1.2,3.2,314.2,1.4,3.4,314.8,0,970.29,970.16,970.21,0,0,0,0.6,0.6,0.6,1.1,1.1,1.1,1.7,1.7,1.7,0.31,0.30,0.30,0.30,0.30,0.30,0.20,0.20,0.20
GROT,2019-02-03 02:00:00 EST,0.1,-0.1,0.0,-0.0,-0.2,-0.1,96.5,96.3,96.3,0.00,1.5,2.9,253.9,1.6,3.2,256.0,0,970.16,970.08,970.11,0,0,0,0.6,0.6,0.6,1.1,1.1,1.1,1.7,1.7,1.7,0.31,0.30,0.30,0.30,0.30,0.30,0.20,0.20,0.20
GROT,2019-02-03 03:00:00 EST,-0.1,-0.1,-0.1,-0.2,-0.3,-0.3,97.4,96.6,97.0,0.00,0.9,2.0,211.6,1.0,2.3,209.9,0,970.37,970.22,970.28,0,0,0,0.6,0.6,0.6,1.1,1.1,1.1,1.7,1.7,1.7,0.30,0.30,0.30,0.30,0.30,0.30,0.20,0.20,0.20
GROT,2019-02-03 04:00:00 EST,-0.2,-0.3,-0.2,-0.3,-0.4,-0.4,97.8,97.4,97.6,0.00,0.3,1.1,144.0,0.4,1.3,143.8,0,970.20,970.02,970.11,0,0,0,0.6,0.6,0.6,1.1,1.1,1.1,1.7,1.7,1.7,0.30,0.30,0.30,0.30,0.30,0.30,0.20,0.20,0.20
GROT,2019-02-03 05:00:00 EST,-0.2,-0.4,-0.3,-0.3,-0.4,-0.4,98.1,97.8,98.0,0.00,0.8,1.8,111.8,0.9,1.8,109.7,0,969.98,969.81,969.88,0,0,0,0.6,0.6,0.6,1.1,1.1,1.1,1.7,1.7,1.7,0.30,0.30,0.30,0.30,0.30,0.30,0.20,0.20,0.20
GROT,2019-02-03 06:00:00 EST,-0.2,-0.3,-0.2,-0.0,-0.4,-0.2,98.1,97.9,98.0,0.00,0.6,1.3,114.2,0.7,1.2,112.9,0,970.09,969.93,969.99,0,0,0,0.6,0.6,0.6,1.1,1.1,1.1,1.7,1.7,1.7,0.30,0.30,0.30,0.30,0.30,0.30,0.20,0.20,0.20
GROT,2019-02-03 07:00:00 EST,2.1,-0.2,0.7,1.5,-0.2,0.7,98.0,83.4,94.1,0.00,1.0,3.8,208.4,1.2,4.5,211.2,0,970.19,970.05,970.14,0,0,0,0.6,0.6,0.6,1.1,1.1,1.1,1.7,1.7,1.7,0.30,0.30,0.30,0.30,0.30,0.30,0.20,0.20,0.20
GROT,2019-02-03 08:00:00 EST,3.3,2.4,2.8,3.3,1.5,2.7,82.3,78.5,79.9,0.00,1.8,3.8,207.7,1.9,4.2,208.4,8,970.34,970.09,970.19,0,0,0,0.6,0.6,0.6,1.1,1.1,1.1,1.7,1.7,1.7,0.30,0.30,0.30,0.30,0.30,0.30,0.20,0.20,0.20
GROT,2019-02-03 09:00:00 EST,3.8,3.4,3.6,3.7,3.4,3.5,77.9,77.0,77.4,0.00,2.2,4.6,214.0,2.3,4.8,215.0,45,970.67,970.38,970.55,0,0,0,0.6,0.6,0.6,1.1,1.1,1.1,1.7,1.7,1.7,0.30,0.30,0.30,0.30,0.30,0.30,0.20,0.20,0.20
GROT,2019-02-03 10:00:00 EST,4.3,3.9,4.1,4.2,3.8,4.0,76.6,74.8,75.5,0.08,2.9,6.7,209.4,3.1,6.6,209.5,77,970.62,970.38,970.55,0,0,0,0.6,0.6,0.6,1.1,1.1,1.1,1.7,1.7,1.7,0.30,0.30,0.30,0.30,0.30,0.30,0.20,0.20,0.20
GROT,2019-02-03 11:00:00 EST,5.5,4.3,4.8,5.4,4.3,4.8,74.4,69.9,72.3,0.00,3.0,6.1,208.9,3.2,6.7,209.1,173,970.47,970.28,970.36,0,0,0,0.6,0.6,0.6,1.1,1.1,1.1,1.7,1.7,1.7,0.30,0.30,0.30,0.30,0.30,0.30,0.20,0.20,0.20
GROT,2019-02-03 12:00:00 EST,5.9,5.6,5.8,5.9,5.5,5.7,69.6,68.6,68.8,0.17,3.8,7.5,210.5,4.0,8.1,210.6,230,970.35,969.56,970.05,0,0,0,0.6,0.6,0.6,1.1,1.1,1.1,1.7,1.7,1.7,0.31,0.30,0.30,0.30,0.30,0.30,0.20,0.20,0.20
GROT,2019-02-03 13:00:00 EST,8.2,6.0,7.2,7.9,6.0,7.0,68.6,60.3,64.7,0.00,3.0,6.8,199.4,3.4,7.5,199.5,417,969.42,968.36,968.78,0,0,0,0.6,0.6,0.6,1.1,1.1,1.1,1.7,1.7,1.7,0.31,0.30,0.30,0.30,0.30,0.30,0.20,0.20,0.20
GROT,2019-02-03 14:00:00 EST,8.5,8.0,8.2,8.4,7.9,8.1,61.9,59.7,60.9,0.00,3.3,6.9,200.0,3.6,7.3,200.0,460,968.30,968.11,968.21,0,0,0,0.6,0.6,0.6,1.1,1.1,1.1,1.7,1.7,1.7,0.31,0.30,0.30,0.30,0.30,0.30,0.20,0.20,0.20
GROT,2019-02-03 15:00:00 EST,9.2,8.6,8.9,9.1,8.6,8.8,59.7,58.0,59.0,0.00,3.2,7.8,198.8,3.5,7.9,198.5,386,968.12,967.81,967.96,0,0,0,0.6,0.6,0.6,1.1,1.1,1.1,1.7,1.7,1.7,0.31,0.30,0.30,0.30,0.30,0.30,0.20,0.20,0.20
GROT,2019-02-03 16:00:00 EST,9.2,9.1,9.1,9.2,9.1,9.1,58.9,58.1,58.5,0.00,2.8,6.4,187.0,3.1,8.0,187.7,238,967.86,967.61,967.74,0,0,0,0.6,0.6,0.6,1.1,1.1,1.1,1.7,1.7,1.7,0.31,0.30,0.31,0.30,0.30,0.30,0.20,0.20,0.20
GROT,2019-02-03 17:00:00 EST,9.1,7.9,8.6,9.1,8.1,8.6,63.6,59.2,61.1,0.00,2.0,6.0,179.5,2.3,7.2,181.3,88,968.16,967.82,968.00,0,0,0,0.6,0.6,0.6,1.1,1.1,1.1,1.7,1.7,1.7,0.35,0.32,0.33,0.31,0.30,0.31,0.20,0.20,0.20
GROT,2019-02-03 18:00:00 EST,7.9,7.1,7.5,8.1,7.3,7.6,69.2,64.4,67.0,0.00,1.9,5.1,187.8,2.1,6.1,188.5,5,968.43,968.23,968.36,0,0,0,0.6,0.6,0.6,1.1,1.1,1.1,1.7,1.7,1.7,0.35,0.35,0.35,0.32,0.31,0.31,0.20,0.20,0.20
GROT,2019-02-03 19:00:00 EST,7.2,6.7,6.9,7.4,6.8,7.0,71.0,68.7,70.2,0.00,1.9,4.9,177.5,2.1,5.5,179.0,0,968.64,968.39,968.52,0,0,0,0.6,0.6,0.6,1.1,1.1,1.1,1.7,1.7,1.7,0.35,0.35,0.35,0.32,0.32,0.32,0.20,0.20,0.20
GROT,2019-02-03 20:00:00 EST,6.7,6.4,6.6,6.9,6.6,6.7,71.7,70.8,71.2,0.00,2.6,5.8,195.2,2.9,6.4,195.3,0,968.60,968.16,968.42,0,0,0,0.6,0.6,0.6,1.1,1.1,1.1,1.7,1.7,1.7,0.35,0.35,0.35,0.32,0.32,0.32,0.20,0.20,0.20
GROT,2019-02-03 21:00:00 EST,7.1,6.8,6.9,7.2,6.9,7.0,70.5,69.3,69.9,0.00,2.7,5.8,206.4,2.9,6.0,207.2,0,968.44,968.18,968.30,0,0,0,0.6,0.6,0.6,1.1,1.1,1.1,1.7,1.7,1.7,0.35,0.35,0.35,0.32,0.32,0.32,0.20,0.20,0.20
GROT,2019-02-03 22:00:00 EST,7.5,7.2,7.3,7.6,7.3,7.4,68.8,66.4,67.8,0.00,2.8,6.3,206.8,3.0,6.9,207.1,0,968.96,968.52,968.82,0,0,0,0.6,0.6,0.6,1.1,1.1,1.1,1.7,1.7,1.7,0.36,0.35,0.35,0.32,0.32,0.32,0.20,0.20,0.20
