station,time_end,temp_2m_max [degC],temp_2m_min [degC],temp_2m_avg [degC],temp_9m_max [degC],temp_9m_min [degC],temp_9m_avg [degC],relative_humidity_max [percent],relative_humidity_min [percent],relative_humidity_avg [percent],precip_incremental [mm],wind_speed_prop_avg [m/s],wind_speed_prop_max [m/s],wind_direction_prop_avg [degrees],wind_speed_sonic_avg [m/s],wind_speed_sonic_max [m/s],wind_direction_sonic_avg [degrees],solar_insolation_avg [W/m^2],station_pressure_max [mbar],station_pressure_min [mbar],station_pressure_avg [mbar],frozen_soil_05cm_count_5min [count],frozen_soil_25cm_count_5min [count],frozen_soil_50cm_count_5min [count],soil_temp_05cm_max [degC],soil_temp_05cm_min [degC],soil_temp_05cm_avg [degC],soil_temp_25cm_max [degC],soil_temp_25cm_min [degC],soil_temp_25cm_avg [degC],soil_temp_50cm_max [degC],soil_temp_50cm_min [degC],soil_temp_50cm_avg [degC],soil_moisture_05cm_max [m^3/m^3],soil_moisture_05cm_min [m^3/m^3],soil_moisture_05cm_avg [m^3/m^3],soil_moisture_25cm_max [m^3/m^3],soil_moisture_25cm_min [m^3/m^3],soil_moisture_25cm_avg [m^3/m^3],soil_moisture_50cm_max [m^3/m^3],soil_moisture_50cm_min [m^3/m^3],soil_moisture_50cm_avg [m^3/m^3]
GROT,2019-04-01 11:00:00 EDT,-3.2,-3.9,-3.5,-3.3,-4.1,-3.7,74.7,58.3,66.2,0.00,6.6,11.1,311.7,6.9,11.6,311.5,492,977.03,976.42,976.72,0,0,0,2.0,2.0,2.0,2.8,2.7,2.7,3.0,3.0,3.0,0.31,0.31,0.31,0.31,0.31,0.32,0.22,0.22,0.22
GROT,2019-04-01 12:00:00 EDT,-2.6,-3.3,-2.8,-2.8,-3.4,-3.0,56.3,55.0,55.7,0.00,6.4,11.6,309.5,6.7,12.5,309.4,597,977.40,977.12,977.26,0,0,0,2.0,2.0,2.0,2.7,2.7,2.7,3.0,3.0,3.0,0.31,0.31,0.31,0.31,0.31,0.31,0.22,0.22,0.22
GROT,2019-04-01 13:00:00 EDT,-2.0,-2.7,-2.4,-2.3,-2.9,-2.7,51.7,48.5,50.0,0.00,5.6,10.7,310.8,5.9,10.8,311.0,637,977.95,977.43,977.75,0,0,0,2.0,1.9,2.0,2.7,2.6,2.6,3.0,2.9,3.0,0.31,0.31,0.31,0.31,0.31,0.31,0.22,0.22,0.21
GROT,2019-04-01 14:00:00 EDT,-1.4,-2.5,-1.9,-1.7,-2.8,-2.2,58.9,45.3,49.0,0.00,5.2,9.7,303.6,5.5,10.1,303.5,669,978.21,977.80,978.03,0,0,0,1.9,1.9,1.9,2.6,2.6,2.6,2.9,2.9,2.9,0.31,0.31,0.31,0.31,0.31,0.31,0.22,0.21,0.21
GROT,2019-04-01 15:00:00 EDT,-0.4,-1.5,-1.1,-0.7,-1.7,-1.4,45.0,43.0,44.3,0.00,4.6,9.9,300.8,4.9,9.9,300.6,733,978.10,977.73,977.89,0,0,0,1.9,1.9,1.9,2.6,2.6,2.6,2.9,2.9,2.9,0.31,0.31,0.31,0.31,0.31,0.31,0.22,0.22,0.21
GROT,2019-04-01 16:00:00 EDT,-0.3,-0.8,-0.5,-0.6,-1.1,-0.8,46.4,42.1,43.6,0.00,3.9,7.1,300.8,4.2,7.9,300.4,638,977.71,977.45,977.58,0,0,0,1.9,1.9,1.9,2.5,2.5,2.5,2.9,2.9,2.9,0.31,0.31,0.31,0.31,0.31,0.31,0.22,0.21,0.21
GROT,2019-04-01 17:00:00 EDT,0.4,-0.1,0.2,0.1,-0.4,-0.1,45.5,42.8,44.1,0.00,3.7,7.4,297.0,4.0,8.1,297.2,518,977.54,977.44,977.48,0,0,0,1.9,1.9,1.9,2.5,2.5,2.5,2.9,2.9,2.9,0.31,0.31,0.31,0.31,0.31,0.31,0.21,0.21,0.21
GROT,2019-04-01 18:00:00 EDT,0.4,0.2,0.3,0.3,0.0,0.1,45.5,44.0,44.8,0.00,3.6,7.0,313.1,3.8,7.3,313.8,332,977.61,977.41,977.48,0,0,0,1.9,1.9,1.9,2.5,2.5,2.5,2.9,2.9,2.9,0.31,0.31,0.31,0.31,0.31,0.31,0.21,0.21,0.21
GROT,2019-04-01 19:00:00 EDT,0.4,0.0,0.3,0.4,0.2,0.3,45.3,44.3,44.8,0.00,2.1,4.5,308.4,2.3,5.1,309.4,143,977.77,977.48,977.60,0,0,0,1.9,1.9,1.9,2.5,2.4,2.4,2.9,2.9,2.9,0.31,0.31,0.32,0.31,0.31,0.31,0.21,0.21,0.21
GROT,2019-04-01 20:00:00 EDT,-0.1,-1.1,-0.5,0.2,-0.6,-0.2,52.1,45.8,48.4,0.00,0.5,2.6,322.3,0.5,2.9,321.2,12,977.85,977.73,977.79,0,0,0,1.9,1.8,1.8,2.4,2.4,2.4,2.9,2.9,2.9,0.31,0.31,0.32,0.31,0.31,0.31,0.21,0.21,0.21
GROT,2019-04-01 21:00:00 EDT,-1.1,-2.4,-1.8,-0.4,-2.0,-1.3,57.7,51.8,54.8,0.00,0.0,0.5,288.3,0.1,0.6,289.4,0,978.43,977.88,978.18,0,0,0,1.8,1.7,1.7,2.4,2.4,2.4,2.9,2.9,2.9,0.31,0.31,0.32,0.31,0.31,0.31,0.21,0.21,0.21
GROT,2019-04-01 22:00:00 EDT,-2.4,-3.4,-2.9,-1.6,-3.2,-2.5,67.1,56.5,61.6,0.00,0.4,1.1,286.1,0.6,1.3,292.1,0,978.59,978.43,978.50,0,0,0,1.7,1.7,1.7,2.4,2.4,2.4,2.9,2.8,2.9,0.31,0.31,0.31,0.31,0.31,0.31,0.21,0.21,0.21
GROT,2019-04-01 23:00:00 EDT,-3.1,-4.1,-3.7,-2.7,-3.9,-3.4,69.6,65.0,67.9,0.00,0.7,1.2,284.1,0.9,1.5,286.7,0,979.12,978.63,978.86,0,0,0,1.7,1.6,1.6,2.3,2.3,2.3,2.8,2.8,2.8,0.31,0.31,0.31,0.31,0.31,0.31,0.21,0.21,0.21
GROT,2019-04-02 00:00:00 EDT,-4.0,-4.9,-4.3,-3.5,-4.0,-3.8,73.6,66.8,70.0,0.00,0.2,1.1,250.5,0.3,1.2,279.4,0,979.21,979.06,979.13,0,0,0,1.6,1.6,1.6,2.3,2.3,2.3,2.8,2.8,2.8,0.31,0.31,0.31,0.31,0.31,0.31,0.21,0.21,0.21
GROT,2019-04-02 01:00:00 EDT,-4.5,-5.1,-4.9,-3.6,-4.5,-4.0,74.1,70.8,73.0,0.00,1.1,2.7,126.8,1.1,2.8,125.7,0,979.17,978.89,979.01,0,0,0,1.6,1.6,1.6,2.3,2.3,2.3,2.8,2.8,2.8,0.31,0.31,0.31,0.31,0.31,0.31,0.21,0.21,0.21
GROT,2019-04-02 02:00:00 EDT,-4.9,-5.4,-5.2,-4.3,-4.8,-4.5,78.1,73.4,76.0,0.00,0.2,1.0,72.0,0.4,1.0,66.5,0,978.86,978.53,978.70,0,0,0,1.6,1.5,1.6,2.3,2.2,2.2,2.8,2.8,2.8,0.31,0.31,0.31,0.31,0.31,0.31,0.21,0.21,0.21
GROT,2019-04-02 03:00:00 EDT,-5.1,-6.0,-5.4,-4.2,-5.2,-4.7,78.8,74.1,76.6,0.00,0.2,0.9,110.3,0.3,1.2,108.5,0,978.57,978.35,978.46,0,0,0,1.5,1.5,1.5,2.2,2.2,2.2,2.8,2.8,2.8,0.31,0.31,0.31,0.31,0.31,0.31,0.21,0.21,0.21
GROT,2019-04-02 04:00:00 EDT,-5.0,-6.1,-5.5,-4.1,-5.5,-4.7,79.7,72.1,75.4,0.00,0.7,2.2,121.6,0.7,2.1,121.6,0,978.33,978.12,978.24,0,0,0,1.5,1.5,1.5,2.2,2.2,2.2,2.8,2.8,2.8,0.31,0.31,0.31,0.31,0.31,0.31,0.21,0.21,0.21
GROT,2019-04-02 05:00:00 EDT,-4.9,-5.6,-5.2,-4.2,-4.8,-4.5,73.2,66.7,69.4,0.00,1.3,2.9,127.4,1.3,3.1,128.1,0,978.14,978.00,978.06,0,0,0,1.5,1.4,1.4,2.2,2.2,2.2,2.7,2.7,2.7,0.31,0.31,0.31,0.31,0.31,0.31,0.21,0.21,0.21
GROT,2019-04-02 06:00:00 EDT,-5.3,-6.0,-5.5,-4.3,-4.8,-4.6,72.5,68.1,69.4,0.00,1.2,2.7,133.9,1.2,3.2,133.2,0,978.14,977.99,978.08,0,0,0,1.4,1.4,1.4,2.2,2.2,2.2,2.7,2.7,2.7,0.31,0.31,0.31,0.31,0.31,0.31,0.21,0.21,0.21
GROT,2019-04-02 07:00:00 EDT,-4.1,-5.5,-4.8,-3.7,-4.2,-3.9,70.0,61.5,64.1,0.00,1.9,3.6,133.3,1.9,4.1,132.5,3,978.16,978.08,978.13,0,0,0,1.4,1.4,1.4,2.2,2.2,2.2,2.7,2.7,2.7,0.31,0.31,0.31,0.31,0.31,0.31,0.21,0.21,0.21
GROT,2019-04-02 08:00:00 EDT,-3.1,-4.1,-3.6,-3.1,-3.8,-3.4,61.7,60.3,61.1,0.00,2.4,4.1,129.7,2.5,4.5,128.4,71,978.50,978.13,978.37,0,0,0,1.4,1.4,1.4,2.2,2.2,2.2,2.7,2.7,2.7,0.31,0.31,0.31,0.31,0.31,0.31,0.21,0.21,0.21
GROT,2019-04-02 09:00:00 EDT,0.4,-2.8,-1.4,0.1,-2.9,-1.6,59.8,51.2,56.6,0.00,2.3,4.4,123.6,2.4,4.8,122.8,241,978.51,978.11,978.33,0,0,0,1.4,1.4,1.4,2.2,2.2,2.2,2.7,2.6,2.7,0.31,0.31,0.31,0.31,0.31,0.31,0.21,0.21,0.21
GROT,2019-04-02 10:00:00 EDT,3.1,0.8,2.1,2.8,0.5,1.8,51.1,43.4,45.2,0.00,2.7,8.5,164.5,3.1,9.7,165.4,427,978.14,977.50,977.87,0,0,0,1.4,1.4,1.4,2.2,2.1,2.2,2.6,2.6,2.6,0.31,0.31,0.31,0.31,0.31,0.31,0.21,0.21,0.21
GROT,2019-04-02 11:00:00 EDT,4.4,3.2,3.8,4.0,3.0,3.5,42.8,41.4,42.2,0.00,3.5,8.2,170.4,3.9,10.1,171.6,622,977.52,976.70,977.16,0,0,0,1.4,1.4,1.4,2.1,2.1,2.1,2.6,2.6,2.6,0.31,0.31,0.31,0.31,0.31,0.31,0.21,0.21,0.21
GROT,2019-04-02 12:00:00 EDT,5.7,4.6,5.1,5.2,4.3,4.8,41.3,39.0,40.1,0.00,3.9,10.1,178.4,4.4,11.3,178.9,691,976.63,975.76,976.30,0,0,0,1.4,1.4,1.4,2.1,2.1,2.1,2.6,2.6,2.6,0.31,0.31,0.31,0.31,0.31,0.31,0.21,0.21,0.21
GROT,2019-04-02 13:00:00 EDT,,,,,,,,,,,4.3,10.6,179.2,4.8,12.0,179.4,,,,,,,,,,,,,,,,,,,,,,,,,
GROT,2019-04-02 14:00:00 EDT,,,,,,,,,,,4.1,8.2,173.8,4.7,9.9,180.1,,,,,,,,,,,,,,,,,,,,,,,,,
GROT,2019-04-02 15:00:00 EDT,7.9,7.4,7.7,7.5,7.0,7.3,32.1,29.1,30.6,0.00,4.2,9.9,176.3,4.7,10.9,183.6,519,974.44,973.81,974.23,0,0,0,2.1,1.7,1.9,2.1,2.1,2.1,2.6,2.6,2.6,0.34,0.34,0.34,0.32,0.31,0.32,0.21,0.21,0.21
GROT,2019-04-02 16:00:00 EDT,8.1,7.6,7.8,7.7,7.2,7.4,31.0,28.8,29.7,0.00,3.5,8.6,168.0,4.0,10.3,174.8,414,973.74,973.13,973.47,0,0,0,2.5,2.2,2.3,2.1,2.1,2.1,2.6,2.5,2.6,0.34,0.33,0.34,0.32,0.32,0.32,0.21,0.21,0.21
GROT,2019-04-02 17:00:00 EDT,7.9,7.6,7.7,7.6,7.3,7.4,29.8,27.6,28.9,0.00,3.3,8.8,169.5,3.7,9.7,176.4,274,973.14,972.68,972.96,0,0,0,2.8,2.5,2.7,2.2,2.1,2.2,2.5,2.5,2.5,0.33,0.33,0.33,0.32,0.32,0.32,0.21,0.21,0.21
GROT,2019-04-02 18:00:00 EDT,7.9,7.3,7.6,7.7,7.2,7.4,27.7,25.6,26.7,0.00,2.9,8.6,172.2,3.3,9.4,179.1,196,973.13,972.51,972.85,0,0,0,2.9,2.8,2.9,2.2,2.2,2.2,2.5,2.5,2.5,0.33,0.33,0.33,0.32,0.32,0.32,0.21,0.21,0.21
GROT,2019-04-02 19:00:00 EDT,7.2,6.7,7.1,7.1,6.8,7.0,28.3,26.8,27.6,0.00,2.1,6.5,160.5,2.4,6.6,167.4,76,972.39,972.12,972.23,0,0,0,2.9,2.9,2.9,2.2,2.2,2.2,2.5,2.5,2.5,0.33,0.32,0.33,0.32,0.32,0.32,0.21,0.21,0.21
GROT,2019-04-02 20:00:00 EDT,6.7,5.8,6.3,6.7,5.8,6.3,29.0,27.6,28.3,0.00,2.0,6.2,173.5,2.3,7.0,180.5,11,972.08,971.70,971.86,0,0,0,2.9,2.8,2.9,2.3,2.2,2.3,2.5,2.5,2.5,0.32,0.32,0.32,0.32,0.32,0.32,0.22,0.21,0.21
GROT,2019-04-02 21:00:00 EDT,5.5,4.5,5.0,5.7,5.2,5.5,33.7,29.7,31.5,0.00,0.3,1.5,166.7,0.4,1.6,173.7,0,972.04,971.65,971.78,0,0,0,2.8,2.6,2.7,2.4,2.3,2.3,2.5,2.5,2.5,0.32,0.32,0.32,0.32,0.32,0.32,0.22,0.21,0.22
GROT,2019-04-02 22:00:00 EDT,4.5,4.1,4.2,5.2,4.8,5.0,34.2,33.2,33.7,0.00,0.9,2.3,154.2,1.0,2.6,160.0,0,972.07,971.83,971.91,0,0,0,2.6,2.4,2.5,2.4,2.4,2.4,2.5,2.5,2.5,0.32,0.32,0.32,0.32,0.32,0.32,0.22,0.21,0.22
GROT,2019-04-02 23:00:00 EDT,4.1,3.2,3.7,4.7,4.0,4.4,36.6,34.1,35.2,0.00,0.8,2.1,171.0,1.0,2.2,178.0,0,971.84,971.40,971.59,0,0,0,2.4,2.2,2.3,2.4,2.4,2.4,2.5,2.5,2.5,0.32,0.32,0.32,0.32,0.32,0.32,0.22,0.22,0.22
GROT,2019-04-03 00:00:00 EDT,3.4,2.3,2.9,3.9,3.5,3.7,39.6,36.6,37.8,0.00,0.7,2.3,162.9,0.8,2.7,169.1,0,971.35,971.10,971.17,0,0,0,2.2,2.1,2.2,2.4,2.4,2.4,2.5,2.5,2.5,0.32,0.32,0.32,0.32,0.32,0.32,0.22,0.22,0.22
GROT,2019-04-03 01:00:00 EDT,2.7,2.2,2.4,3.5,3.0,3.2,42.2,39.0,40.5,0.00,0.6,2.3,198.7,0.7,2.3,206.4,0,971.09,970.35,970.62,0,0,0,2.1,1.9,2.0,2.4,2.4,2.4,2.6,2.5,2.6,0.32,0.31,0.32,0.32,0.31,0.32,0.22,0.22,0.22
GROT,2019-04-03 02:00:00 EDT,2.5,1.6,1.9,3.1,2.8,2.9,45.9,42.5,44.3,0.00,0.6,1.5,156.0,0.7,1.9,165.2,0,970.31,969.59,969.88,0,0,0,1.9,1.8,1.8,2.4,2.4,2.4,2.6,2.6,2.6,0.31,0.31,0.31,0.32,0.31,0.32,0.22,0.22,0.22
GROT,2019-04-03 03:00:00 EDT,1.9,1.2,1.6,2.9,2.0,2.6,51.8,45.2,47.8,0.00,0.9,2.7,125.2,0.9,2.9,132.5,0,969.71,969.55,969.62,0,0,0,1.7,1.7,1.7,2.4,2.3,2.3,2.6,2.6,2.6,0.31,0.31,0.31,0.31,0.31,0.32,0.22,0.22,0.22
GROT,2019-04-03 04:00:00 EDT,1.4,1.0,1.2,1.9,1.5,1.7,56.5,52.2,54.6,0.00,1.4,2.5,117.7,1.4,2.7,123.7,0,969.57,969.05,969.32,0,0,0,1.7,1.6,1.6,2.3,2.3,2.3,2.6,2.6,2.6,0.31,0.31,0.31,0.32,0.31,0.32,0.22,0.22,0.22
GROT,2019-04-03 05:00:00 EDT,1.2,0.2,0.8,1.9,0.9,1.6,62.2,56.7,58.3,0.00,0.9,2.2,119.6,0.9,2.6,125.9,0,969.00,968.58,968.74,0,0,0,1.6,1.6,1.6,2.3,2.2,2.3,2.6,2.6,2.6,0.31,0.31,0.31,0.32,0.32,0.32,0.22,0.22,0.22
GROT,2019-04-03 06:00:00 EDT,0.7,0.0,0.3,1.8,0.6,1.2,64.7,60.3,62.1,0.00,0.7,1.6,115.0,0.8,1.7,122.0,0,968.57,968.15,968.36,0,0,0,1.6,1.5,1.6,2.2,2.2,2.2,2.6,2.6,2.6,0.31,0.31,0.31,0.32,0.31,0.31,0.22,0.22,0.22
GROT,2019-04-03 07:00:00 EDT,0.2,-0.5,-0.1,0.7,0.4,0.5,69.3,65.1,67.6,0.00,0.7,1.5,104.0,0.8,1.6,110.9,1,968.14,967.96,968.05,0,0,0,1.5,1.5,1.5,2.2,2.2,2.2,2.6,2.6,2.6,0.31,0.31,0.31,0.31,0.31,0.31,0.22,0.22,0.22
GROT,2019-04-03 08:00:00 EDT,3.4,-0.0,0.8,3.4,0.7,1.4,70.7,51.3,66.0,0.00,0.6,4.1,153.2,0.9,5.6,195.6,74,968.03,967.88,967.98,0,0,0,1.5,1.5,1.5,2.2,2.2,2.2,2.6,2.6,2.6,0.31,0.31,0.31,0.31,0.31,0.31,0.22,0.22,0.22
GROT,2019-04-03 09:00:00 EDT,5.8,3.6,4.6,5.5,3.6,4.4,49.4,45.2,46.9,0.00,2.9,5.8,215.3,3.0,7.0,222.6,285,967.81,967.67,967.72,0,0,0,1.5,1.4,1.4,2.2,2.2,2.2,2.6,2.6,2.6,0.31,0.31,0.31,0.31,0.31,0.31,0.22,0.22,0.21
GROT,2019-04-03 10:00:00 EDT,8.0,6.1,7.2,7.5,5.7,6.7,48.1,45.3,46.7,0.00,6.1,11.8,257.6,6.5,13.4,264.1,486,967.65,967.28,967.41,0,0,0,1.6,1.4,1.5,2.2,2.2,2.2,2.6,2.5,2.6,0.31,0.31,0.31,0.31,0.31,0.31,0.22,0.21,0.21
GROT,2019-04-03 11:00:00 EDT,9.2,8.0,8.5,8.5,7.4,7.9,45.2,42.5,43.8,0.00,7.7,14.0,269.8,8.1,15.4,275.7,644,967.42,967.30,967.36,0,0,0,2.1,1.6,1.8,2.2,2.1,2.2,2.5,2.5,2.5,0.31,0.31,0.31,0.31,0.31,0.31,0.21,0.21,0.21
GROT,2019-04-03 12:00:00 EDT,10.1,8.8,9.2,9.3,8.5,8.7,46.9,42.3,44.7,0.00,8.6,15.6,279.3,9.0,16.4,285.3,510,967.84,967.42,967.61,0,0,0,2.8,2.2,2.4,2.2,2.1,2.2,2.5,2.5,2.5,0.31,0.31,0.31,0.31,0.31,0.31,0.22,0.21,0.21
GROT,2019-04-03 13:00:00 EDT,9.6,8.1,9.1,8.8,7.8,8.4,48.7,35.9,43.4,0.00,10.4,19.5,275.5,10.8,20.3,281.3,701,968.28,967.89,968.13,0,0,0,3.2,2.8,3.0,2.2,2.2,2.2,2.5,2.5,2.5,0.31,0.31,0.31,0.31,0.31,0.31,0.21,0.21,0.21
GROT,2019-04-03 14:00:00 EDT,10.0,8.6,9.4,9.2,8.2,8.7,36.2,30.4,32.9,0.00,10.0,16.5,279.0,10.4,17.3,284.7,736,968.73,968.24,968.46,0,0,0,3.7,3.3,3.5,2.3,2.2,2.2,2.5,2.5,2.5,0.31,0.31,0.31,0.31,0.31,0.31,0.21,0.21,0.21
GROT,2019-04-03 15:00:00 EDT,9.4,8.6,9.0,8.6,8.0,8.3,33.1,31.2,32.4,0.00,9.6,18.0,292.0,9.9,17.8,297.4,679,969.44,968.86,969.12,0,0,0,4.0,3.7,3.9,2.4,2.3,2.3,2.5,2.5,2.5,0.31,0.31,0.31,0.31,0.31,0.31,0.21,0.21,0.21
GROT,2019-04-03 16:00:00 EDT,9.4,8.6,8.8,8.6,8.0,8.2,32.5,30.5,31.2,0.05,10.6,19.9,288.9,11.0,21.4,294.2,671,969.68,969.42,969.54,0,0,0,4.0,4.0,4.0,2.5,2.4,2.5,2.5,2.5,2.5,0.31,0.31,0.31,0.31,0.31,0.31,0.21,0.21,0.21
GROT,2019-04-03 17:00:00 EDT,8.8,7.8,8.3,8.3,7.4,7.8,33.3,31.0,31.8,0.00,9.5,18.8,290.2,9.9,18.3,295.7,521,970.56,969.73,970.11,0,0,0,4.0,4.0,4.0,2.6,2.6,2.6,2.5,2.5,2.5,0.31,0.30,0.30,0.31,0.31,0.31,0.21,0.21,0.21
GROT,2019-04-03 18:00:00 EDT,7.8,6.9,7.3,7.4,6.7,7.0,31.4,26.3,29.3,0.07,9.7,17.5,290.2,10.0,18.6,295.8,340,971.95,970.68,971.23,0,0,0,4.0,3.9,4.0,2.8,2.7,2.7,2.5,2.5,2.5,0.30,0.30,0.30,0.31,0.31,0.31,0.21,0.21,0.21
GROT,2019-04-03 19:00:00 EDT,6.9,5.2,6.0,6.7,5.2,5.9,30.0,26.9,28.0,0.00,8.7,17.4,282.2,9.1,18.3,287.8,146,973.91,972.12,972.98,0,0,0,3.9,3.7,3.8,2.8,2.8,2.8,2.5,2.5,2.5,0.30,0.30,0.30,0.31,0.31,0.31,0.21,0.21,0.21
GROT,2019-04-03 20:00:00 EDT,4.9,3.7,4.2,5.0,3.9,4.3,33.4,30.7,32.0,0.00,6.8,14.5,292.2,7.1,15.3,297.5,13,974.98,974.09,974.58,0,0,0,3.7,3.4,3.5,2.8,2.8,2.8,2.6,2.5,2.6,0.30,0.30,0.30,0.31,0.31,0.31,0.21,0.21,0.21
GROT,2019-04-03 21:00:00 EDT,3.6,2.4,3.0,3.8,2.8,3.3,39.3,33.8,36.5,0.00,4.5,9.0,299.6,4.7,9.6,305.7,0,975.78,975.04,975.50,0,0,0,3.4,3.1,3.2,2.8,2.8,2.8,2.6,2.6,2.6,0.30,0.30,0.30,0.31,0.31,0.31,0.21,0.21,0.21
GROT,2019-04-03 22:00:00 EDT,2.4,1.6,2.0,2.8,2.1,2.4,42.1,39.3,40.7,0.00,3.3,5.5,296.8,3.5,5.8,303.2,0,976.23,975.81,976.04,0,0,0,3.1,2.9,3.0,2.8,2.8,2.8,2.6,2.6,2.6,0.30,0.30,0.30,0.31,0.31,0.31,0.21,0.20,0.21
GROT,2019-04-03 23:00:00 EDT,1.6,1.2,1.5,2.0,1.7,1.8,46.0,42.2,43.9,0.00,2.3,4.9,281.1,2.4,4.9,288.3,0,976.56,976.27,976.43,0,0,0,2.9,2.7,2.8,2.8,2.8,2.8,2.6,2.6,2.6,0.30,0.30,0.30,0.31,0.31,0.31,0.21,0.21,0.21
