station,time_end,temp_2m_max [degC],temp_2m_min [degC],temp_2m_avg [degC],temp_9m_max [degC],temp_9m_min [degC],temp_9m_avg [degC],relative_humidity_max [percent],relative_humidity_min [percent],relative_humidity_avg [percent],precip_incremental [mm],wind_speed_prop_avg [m/s],wind_speed_prop_max [m/s],wind_direction_prop_avg [degrees],wind_speed_sonic_avg [m/s],wind_speed_sonic_max [m/s],wind_direction_sonic_avg [degrees],solar_insolation_avg [W/m^2],station_pressure_max [mbar],station_pressure_min [mbar],station_pressure_avg [mbar],frozen_soil_05cm_count_5min [count],frozen_soil_25cm_count_5min [count],frozen_soil_50cm_count_5min [count],soil_temp_05cm_max [degC],soil_temp_05cm_min [degC],soil_temp_05cm_avg [degC],soil_temp_25cm_max [degC],soil_temp_25cm_min [degC],soil_temp_25cm_avg [degC],soil_temp_50cm_max [degC],soil_temp_50cm_min [degC],soil_temp_50cm_avg [degC],soil_moisture_05cm_max [m^3/m^3],soil_moisture_05cm_min [m^3/m^3],soil_moisture_05cm_avg [m^3/m^3],soil_moisture_25cm_max [m^3/m^3],soil_moisture_25cm_min [m^3/m^3],soil_moisture_25cm_avg [m^3/m^3],soil_moisture_50cm_max [m^3/m^3],soil_moisture_50cm_min [m^3/m^3],soil_moisture_50cm_avg [m^3/m^3]
GROT,2020-11-02 15:00:00 EST,0.8,0.4,0.7,0.6,0.2,0.5,57.3,52.8,54.8,0.07,7.0,12.7,286.5,7.3,14.2,292.3,265,966.30,966.01,966.20,0,0,0,6.2,6.2,6.2,7.7,7.7,7.7,9.2,9.2,9.2,0.26,0.26,0.26,0.25,0.25,0.25,0.18,0.18,0.18
GROT,2020-11-02 16:00:00 EST,0.8,0.5,0.7,0.7,0.4,0.6,62.8,51.8,55.1,0.00,6.1,11.5,275.6,6.6,12.3,281.1,59,965.94,965.76,965.85,0,0,0,6.2,6.2,6.2,7.7,7.7,7.7,9.2,9.2,9.2,0.27,0.26,0.26,0.25,0.25,0.25,0.18,0.18,0.18
GROT,2020-11-02 17:00:00 EST,0.5,-1.0,-0.3,0.4,-1.1,-0.5,93.9,64.9,80.2,0.48,5.7,11.0,274.3,6.2,12.2,280.4,7,965.70,965.27,965.55,0,0,0,6.2,6.2,6.2,7.7,7.6,7.7,9.2,9.2,9.2,0.27,0.26,0.26,0.25,0.25,0.25,0.18,0.18,0.18
GROT,2020-11-02 18:00:00 EST,-0.7,-0.9,-0.8,-0.8,-1.1,-1.0,96.5,94.7,96.0,0.31,3.9,6.3,249.2,4.4,7.1,257.2,0,965.26,964.69,964.93,0,0,0,6.2,6.2,6.2,7.6,7.6,7.6,9.2,9.1,9.1,0.27,0.26,0.26,0.25,0.25,0.25,0.18,0.18,0.18
GROT,2020-11-02 19:00:00 EST,-0.5,-0.7,-0.6,-0.6,-0.8,-0.8,96.6,95.7,96.4,0.36,3.4,6.7,245.2,3.7,7.5,253.1,0,964.68,963.77,964.27,0,0,0,6.2,6.2,6.2,7.6,7.6,7.6,9.1,9.1,9.1,0.26,0.26,0.26,0.25,0.25,0.25,0.18,0.18,0.18
GROT,2020-11-02 20:00:00 EST,1.0,-0.6,0.2,1.0,-0.6,0.2,95.1,75.6,85.6,0.00,3.8,9.9,238.8,4.1,11.2,247.0,0,963.63,962.51,962.96,0,0,0,6.2,6.2,6.2,7.6,7.6,7.6,9.1,9.1,9.1,0.27,0.26,0.26,0.25,0.25,0.25,0.18,0.18,0.18
GROT,2020-11-02 21:00:00 EST,1.6,1.1,1.4,1.6,1.1,1.4,74.2,65.8,69.1,0.00,4.9,8.8,247.0,5.3,10.0,254.6,0,962.45,961.75,962.07,0,0,0,6.2,6.2,6.2,7.6,7.6,7.6,9.1,9.1,9.1,0.27,0.26,0.26,0.25,0.25,0.26,0.18,0.18,0.18
GROT,2020-11-02 22:00:00 EST,2.4,1.6,2.0,2.5,1.6,2.0,66.1,61.4,63.3,0.00,4.7,9.4,245.2,5.1,10.0,252.8,0,961.77,961.55,961.66,0,0,0,6.2,6.2,6.2,7.6,7.6,7.6,9.1,9.1,9.1,0.26,0.26,0.26,0.25,0.25,0.26,0.18,0.18,0.18
GROT,2020-11-02 23:00:00 EST,3.6,2.6,3.1,3.7,2.6,3.2,60.7,58.8,59.5,0.00,6.8,11.3,255.6,7.2,12.9,262.7,0,961.75,961.02,961.44,0,0,0,6.2,6.1,6.1,7.6,7.5,7.6,9.1,9.0,9.1,0.26,0.26,0.26,0.25,0.25,0.25,0.18,0.18,0.18
GROT,2020-11-03 00:00:00 EST,3.8,3.5,3.7,3.9,3.7,3.8,61.3,59.6,60.4,0.00,7.9,13.6,261.5,8.4,14.9,268.2,0,961.16,960.72,960.93,0,0,0,6.1,6.1,6.1,7.5,7.5,7.5,9.0,9.0,9.0,0.26,0.26,0.26,0.25,0.25,0.25,0.18,0.18,0.18
GROT,2020-11-03 01:00:00 EST,3.9,3.7,3.7,4.0,3.8,3.9,62.3,61.2,61.7,0.00,7.2,11.3,257.5,7.7,12.2,264.6,0,960.76,960.30,960.52,0,0,0,6.1,6.1,6.1,7.5,7.5,7.5,9.0,9.0,9.0,0.26,0.26,0.26,0.25,0.25,0.25,0.18,0.18,0.18
GROT,2020-11-03 02:00:00 EST,5.1,3.8,4.4,5.2,4.0,4.5,63.8,61.0,62.9,0.00,7.5,13.5,265.1,7.9,14.0,271.7,0,960.26,959.85,960.08,0,0,0,6.1,6.1,6.1,7.5,7.5,7.5,9.0,9.0,9.0,0.26,0.26,0.26,0.25,0.25,0.25,0.18,0.18,0.18
GROT,2020-11-03 03:00:00 EST,5.4,5.2,5.3,5.6,5.3,5.4,61.4,60.1,60.8,0.00,7.5,13.7,275.0,7.9,16.4,281.1,0,960.64,960.10,960.36,0,0,0,6.1,6.1,6.1,7.5,7.5,7.5,9.0,9.0,9.0,0.27,0.26,0.26,0.25,0.25,0.25,0.18,0.18,0.18
GROT,2020-11-03 04:00:00 EST,5.6,5.3,5.5,5.8,5.5,5.6,63.5,61.9,62.6,0.00,7.5,16.0,282.2,7.9,16.8,288.4,0,961.53,960.73,961.10,0,0,0,6.1,6.0,6.0,7.5,7.5,7.5,9.0,8.9,9.0,0.27,0.27,0.27,0.26,0.25,0.25,0.18,0.18,0.18
GROT,2020-11-03 05:00:00 EST,5.6,5.3,5.4,5.8,5.5,5.6,65.5,63.2,64.6,0.00,8.1,16.8,288.5,8.5,19.4,294.2,0,962.64,961.65,962.15,0,0,0,6.0,6.0,6.0,7.5,7.5,7.5,9.0,8.9,8.9,0.28,0.27,0.28,0.26,0.25,0.26,0.18,0.18,0.18
GROT,2020-11-03 06:00:00 EST,5.6,5.3,5.4,5.7,5.5,5.6,66.6,64.7,65.6,0.00,8.4,16.4,293.2,8.7,17.0,299.1,0,963.76,962.62,963.14,0,0,0,6.0,5.9,5.9,7.5,7.4,7.5,8.9,8.9,8.9,0.28,0.28,0.28,0.26,0.26,0.26,0.18,0.18,0.18
GROT,2020-11-03 07:00:00 EST,5.5,3.2,4.1,5.6,3.2,4.2,81.4,67.1,75.6,0.00,7.6,17.4,319.0,8.0,18.7,325.9,0,966.02,963.92,965.03,0,0,0,5.9,5.9,5.9,7.4,7.4,7.4,8.9,8.9,8.9,0.29,0.28,0.29,0.27,0.26,0.27,0.18,0.18,0.18
GROT,2020-11-03 08:00:00 EST,3.2,3.0,3.1,3.2,3.0,3.1,76.4,68.2,71.0,0.00,6.8,12.2,324.0,7.2,13.0,330.8,12,967.55,966.21,966.94,0,0,0,5.9,5.9,5.9,7.4,7.4,7.4,8.9,8.9,8.9,0.29,0.28,0.28,0.27,0.27,0.27,0.18,0.18,0.18
GROT,2020-11-03 09:00:00 EST,3.3,2.9,3.0,3.1,2.8,2.9,70.3,68.3,69.2,0.00,6.5,12.7,312.5,6.8,13.0,318.7,78,968.45,967.61,967.93,0,0,0,5.9,5.9,5.9,7.4,7.3,7.3,8.9,8.9,8.9,0.28,0.28,0.28,0.27,0.27,0.27,0.19,0.18,0.18
GROT,2020-11-03 10:00:00 EST,4.1,3.3,3.9,3.9,3.2,3.6,68.9,62.5,65.7,0.00,6.5,12.7,309.4,6.8,13.7,315.6,187,969.02,968.20,968.65,0,0,0,6.0,5.9,5.9,7.3,7.3,7.3,8.9,8.8,8.9,0.28,0.28,0.28,0.27,0.27,0.27,0.19,0.18,0.19
GROT,2020-11-03 11:00:00 EST,4.1,3.7,3.9,3.9,3.5,3.7,61.7,58.0,59.4,0.00,6.4,12.7,301.0,6.7,12.8,306.7,177,969.72,969.00,969.50,0,0,0,6.1,6.0,6.0,7.3,7.3,7.3,8.8,8.8,8.8,0.28,0.28,0.28,0.27,0.27,0.27,0.19,0.19,0.19
GROT,2020-11-03 12:00:00 EST,4.2,3.9,4.1,3.8,3.6,3.7,59.2,57.3,58.6,0.00,6.4,10.6,303.1,6.7,12.3,309.0,203,971.36,969.94,970.82,0,0,0,6.2,6.1,6.2,7.3,7.3,7.3,8.8,8.8,8.8,0.28,0.27,0.28,0.27,0.27,0.27,0.19,0.18,0.19
GROT,2020-11-03 13:00:00 EST,4.4,3.3,4.0,3.9,2.8,3.4,69.3,56.9,62.4,0.00,5.9,10.0,307.2,6.1,10.4,313.5,352,972.14,971.49,971.78,0,0,0,6.4,6.2,6.3,7.3,7.3,7.3,8.8,8.8,8.8,0.28,0.27,0.27,0.27,0.27,0.27,0.19,0.18,0.19
GROT,2020-11-03 14:00:00 EST,3.0,2.4,2.7,2.5,1.9,2.2,77.0,70.6,74.8,0.00,5.1,9.7,305.1,5.4,9.9,311.5,192,972.84,972.30,972.59,0,0,0,6.5,6.4,6.5,7.3,7.3,7.3,8.8,8.8,8.8,0.27,0.27,0.27,0.27,0.26,0.27,0.19,0.19,0.19
GROT,2020-11-03 15:00:00 EST,3.4,2.4,2.9,2.8,2.1,2.4,76.6,70.8,74.3,0.00,3.7,7.0,302.0,3.9,7.7,308.1,211,973.25,972.84,973.11,0,0,0,6.6,6.5,6.6,7.3,7.3,7.3,8.8,8.6,8.7,0.27,0.27,0.27,0.27,0.26,0.27,0.19,0.19,0.18
GROT,2020-11-03 16:00:00 EST,3.3,2.6,2.9,3.0,2.3,2.6,73.8,70.0,71.4,0.00,3.1,6.2,337.4,3.4,6.7,344.7,90,974.06,973.28,973.58,0,0,0,6.7,6.6,6.7,7.4,7.3,7.4,8.7,8.6,8.6,0.27,0.27,0.27,0.27,0.26,0.27,0.19,0.18,0.19
GROT,2020-11-03 17:00:00 EST,2.5,1.9,2.2,2.2,1.8,2.0,76.1,73.9,75.0,0.00,1.4,3.5,8.8,1.6,4.3,13.8,18,974.63,974.08,974.26,0,0,0,6.7,6.7,6.7,7.4,7.4,7.4,8.6,8.6,8.6,0.27,0.27,0.27,0.26,0.26,0.26,0.18,0.18,0.18
GROT,2020-11-03 18:00:00 EST,1.9,1.7,1.8,1.8,1.6,1.7,77.2,75.6,76.2,0.00,0.8,2.2,31.0,0.9,2.4,37.2,0,975.08,974.60,974.82,0,0,0,6.7,6.6,6.6,7.5,7.4,7.4,8.6,8.6,8.6,0.27,0.27,0.27,0.26,0.26,0.26,0.18,0.18,0.18
GROT,2020-11-03 19:00:00 EST,1.6,0.5,1.0,1.6,1.2,1.4,83.3,76.8,79.7,0.00,0.3,1.2,74.6,0.5,1.4,90.7,0,975.61,975.09,975.35,0,0,0,6.6,6.5,6.6,7.5,7.5,7.5,8.6,8.6,8.6,0.27,0.27,0.27,0.26,0.26,0.26,0.19,0.18,0.18
GROT,2020-11-03 20:00:00 EST,0.2,-1.0,-0.2,1.0,-0.6,0.4,89.3,83.7,85.5,0.00,0.3,1.2,112.5,0.4,1.2,121.8,0,975.97,975.53,975.79,0,0,0,6.5,6.3,6.4,7.5,7.5,7.5,8.6,8.6,8.6,0.27,0.26,0.27,0.26,0.26,0.26,0.18,0.18,0.18
GROT,2020-11-03 21:00:00 EST,-0.4,-0.8,-0.6,0.2,-0.3,-0.1,89.4,87.8,88.5,0.00,1.1,3.0,131.3,1.2,3.2,134.3,0,976.32,975.86,976.11,0,0,0,6.3,6.1,6.2,7.5,7.5,7.5,8.6,8.6,8.6,0.27,0.26,0.27,0.26,0.26,0.26,0.18,0.18,0.18
GROT,2020-11-03 22:00:00 EST,-0.7,-1.1,-0.8,-0.3,-0.5,-0.4,90.1,88.5,89.3,0.00,1.5,2.8,122.3,1.6,2.9,127.6,0,976.78,976.34,976.57,0,0,0,6.1,6.0,6.0,7.5,7.4,7.5,8.6,8.6,8.6,0.27,0.26,0.27,0.26,0.26,0.26,0.18,0.18,0.18
