station,time_end,temp_2m_max [degC],temp_2m_min [degC],temp_2m_avg [degC],temp_9m_max [degC],temp_9m_min [degC],temp_9m_avg [degC],relative_humidity_max [percent],relative_humidity_min [percent],relative_humidity_avg [percent],precip_incremental [mm],wind_speed_prop_avg [m/s],wind_speed_prop_max [m/s],wind_direction_prop_avg [degrees],wind_speed_sonic_avg [m/s],wind_speed_sonic_max [m/s],wind_direction_sonic_avg [degrees],solar_insolation_avg [W/m^2],station_pressure_max [mbar],station_pressure_min [mbar],station_pressure_avg [mbar],frozen_soil_05cm_count_5min [count],frozen_soil_25cm_count_5min [count],frozen_soil_50cm_count_5min [count],soil_temp_05cm_max [degC],soil_temp_05cm_min [degC],soil_temp_05cm_avg [degC],soil_temp_25cm_max [degC],soil_temp_25cm_min [degC],soil_temp_25cm_avg [degC],soil_temp_50cm_max [degC],soil_temp_50cm_min [degC],soil_temp_50cm_avg [degC],soil_moisture_05cm_max [m^3/m^3],soil_moisture_05cm_min [m^3/m^3],soil_moisture_05cm_avg [m^3/m^3],soil_moisture_25cm_max [m^3/m^3],soil_moisture_25cm_min [m^3/m^3],soil_moisture_25cm_avg [m^3/m^3],soil_moisture_50cm_max [m^3/m^3],soil_moisture_50cm_min [m^3/m^3],soil_moisture_50cm_avg [m^3/m^3]
GROT,2020-04-01 11:00:00 EDT,4.8,3.7,4.4,4.3,3.2,3.8,88.3,80.8,84.2,0.00,3.3,6.2,281.3,3.5,6.9,288.2,263,964.80,964.53,964.71,0,0,0,5.7,5.6,5.6,5.4,5.4,5.4,5.3,5.3,5.3,0.45,0.45,0.45,0.47,0.47,0.47,0.38,0.38,0.38
GROT,2020-04-01 12:00:00 EDT,6.1,4.3,4.9,5.1,3.9,4.4,82.2,73.2,78.3,0.00,3.6,6.4,293.8,3.9,7.0,300.2,309,964.84,964.68,964.78,0,0,0,5.9,5.7,5.8,5.4,5.4,5.4,5.3,5.2,5.3,0.46,0.45,0.45,0.47,0.47,0.47,0.38,0.38,0.38
GROT,2020-04-01 13:00:00 EDT,7.5,5.3,6.1,6.1,4.7,5.3,70.9,59.2,65.6,0.00,5.2,9.5,302.3,5.5,10.2,308.4,534,964.72,964.47,964.61,0,0,0,6.1,5.9,6.0,5.4,5.4,5.4,5.3,5.2,5.2,0.46,0.45,0.45,0.47,0.47,0.47,0.38,0.38,0.38
GROT,2020-04-01 14:00:00 EDT,6.8,5.9,6.2,5.7,5.2,5.4,59.5,52.3,55.0,0.00,5.8,9.5,307.6,6.0,9.8,314.1,639,964.66,964.41,964.55,0,0,0,6.4,6.2,6.3,5.4,5.4,5.4,5.2,5.2,5.2,0.46,0.45,0.45,0.47,0.47,0.47,0.38,0.38,0.38
GROT,2020-04-01 15:00:00 EDT,6.7,4.7,5.9,5.6,4.2,5.0,58.4,52.2,54.6,0.00,6.0,10.6,307.6,6.3,11.6,314.1,691,964.44,964.11,964.27,0,0,0,6.7,6.5,6.6,5.5,5.4,5.5,5.2,5.2,5.2,0.45,0.44,0.45,0.47,0.47,0.47,0.38,0.38,0.38
GROT,2020-04-01 16:00:00 EDT,6.0,4.7,5.5,5.0,4.2,4.7,55.3,50.0,53.0,0.00,6.0,10.5,321.1,6.4,11.3,327.8,574,964.31,964.10,964.23,0,0,0,6.7,6.7,6.7,5.6,5.5,5.6,5.2,5.2,5.2,0.44,0.44,0.44,0.47,0.46,0.46,0.38,0.38,0.38
GROT,2020-04-01 17:00:00 EDT,6.0,4.6,5.2,5.1,4.1,4.5,52.1,48.2,49.6,0.00,5.9,10.7,334.2,6.3,11.2,341.6,466,964.67,964.40,964.57,0,0,0,6.7,6.6,6.7,5.6,5.6,5.6,5.3,5.2,5.3,0.44,0.44,0.44,0.46,0.45,0.45,0.38,0.38,0.38
GROT,2020-04-01 18:00:00 EDT,5.0,4.2,4.6,4.5,3.9,4.2,52.3,49.9,50.9,0.00,6.2,10.7,333.5,6.7,11.5,340.5,288,965.05,964.68,964.81,0,0,0,6.6,6.5,6.6,5.7,5.6,5.7,5.3,5.3,5.3,0.44,0.44,0.44,0.45,0.45,0.45,0.38,0.38,0.38
GROT,2020-04-01 19:00:00 EDT,4.3,4.1,4.2,4.2,3.9,4.1,54.0,52.1,52.9,0.00,5.0,10.6,334.5,5.4,11.3,342.0,121,965.25,965.04,965.11,0,0,0,6.4,6.2,6.3,5.7,5.7,5.7,5.3,5.3,5.3,0.44,0.44,0.44,0.45,0.44,0.45,0.38,0.38,0.38
GROT,2020-04-01 20:00:00 EDT,4.1,2.8,3.4,4.1,3.0,3.5,59.9,54.5,57.3,0.00,3.9,8.2,329.3,4.2,9.4,336.8,12,965.63,965.27,965.46,0,0,0,6.2,6.0,6.1,5.7,5.7,5.7,5.3,5.3,5.3,0.44,0.44,0.44,0.44,0.43,0.44,0.38,0.38,0.38
GROT,2020-04-01 21:00:00 EDT,2.8,1.9,2.4,3.0,2.2,2.6,63.5,60.1,61.7,0.00,3.5,6.1,320.7,3.8,6.8,327.6,0,966.16,965.71,966.00,0,0,0,6.0,5.8,5.9,5.7,5.6,5.7,5.3,5.3,5.3,0.44,0.44,0.44,0.43,0.42,0.42,0.38,0.38,0.38
GROT,2020-04-01 22:00:00 EDT,1.9,1.1,1.5,2.2,1.4,1.7,67.8,63.7,65.9,0.00,3.3,5.2,311.1,3.5,5.8,317.6,0,966.28,966.15,966.22,0,0,0,5.8,5.5,5.6,5.6,5.6,5.6,5.3,5.3,5.3,0.44,0.44,0.44,0.42,0.42,0.42,0.38,0.38,0.38
GROT,2020-04-01 23:00:00 EDT,1.0,0.5,0.7,1.3,0.7,1.0,71.1,69.1,70.1,0.00,3.2,5.5,308.6,3.4,5.4,315.0,0,966.12,965.94,966.02,0,0,0,5.5,5.3,5.4,5.6,5.5,5.6,5.3,5.3,5.3,0.44,0.44,0.44,0.42,0.42,0.42,0.38,0.38,0.38
GROT,2020-04-02 00:00:00 EDT,0.5,-0.1,0.2,0.7,0.3,0.5,72.4,71.1,71.5,0.00,2.5,4.4,308.7,2.7,4.5,315.4,0,966.02,965.86,965.94,0,0,0,5.2,5.0,5.1,5.5,5.4,5.5,5.3,5.3,5.3,0.44,0.44,0.44,0.42,0.41,0.42,0.38,0.38,0.38
GROT,2020-04-02 01:00:00 EDT,-0.1,-0.4,-0.3,0.3,0.0,0.2,73.2,72.3,72.8,0.00,2.3,3.1,303.7,2.5,3.4,310.6,0,965.86,965.68,965.76,0,0,0,5.0,4.7,4.9,5.4,5.4,5.4,5.4,5.3,5.3,0.44,0.44,0.44,0.41,0.41,0.41,0.38,0.38,0.38
GROT,2020-04-02 02:00:00 EDT,-0.2,-0.5,-0.4,0.2,0.1,0.1,72.6,70.8,72.0,0.00,2.6,3.7,308.9,2.8,4.0,315.6,0,965.72,965.58,965.64,0,0,0,4.7,4.5,4.6,5.4,5.3,5.3,5.3,5.3,5.3,0.44,0.44,0.44,0.41,0.41,0.41,0.38,0.38,0.38
GROT,2020-04-02 03:00:00 EDT,-0.0,-0.8,-0.3,0.2,-0.2,0.0,73.9,70.2,71.5,0.00,2.1,3.8,316.8,2.3,4.8,323.8,0,965.64,965.32,965.49,0,0,0,4.5,4.3,4.4,5.3,5.2,5.2,5.3,5.3,5.3,0.44,0.44,0.44,0.41,0.41,0.41,0.38,0.38,0.38
GROT,2020-04-02 04:00:00 EDT,-0.8,-1.2,-0.9,-0.2,-0.7,-0.4,77.1,74.5,75.6,0.00,2.6,3.8,304.3,2.8,4.1,311.2,0,965.37,965.18,965.24,0,0,0,4.3,4.1,4.2,5.2,5.1,5.1,5.3,5.3,5.3,0.44,0.44,0.44,0.41,0.40,0.41,0.38,0.38,0.38
GROT,2020-04-02 05:00:00 EDT,-0.6,-1.0,-0.8,-0.2,-0.8,-0.4,76.5,74.7,75.6,0.00,2.2,3.7,301.4,2.3,3.9,308.3,0,965.32,965.25,965.28,0,0,0,4.1,4.0,4.0,5.1,5.0,5.0,5.3,5.3,5.3,0.44,0.44,0.44,0.41,0.40,0.40,0.39,0.38,0.39
GROT,2020-04-02 06:00:00 EDT,-0.9,-2.0,-1.4,-0.8,-1.4,-1.2,80.3,77.1,78.9,0.00,1.7,2.6,297.2,1.8,2.8,304.7,0,965.31,965.23,965.26,0,0,0,4.0,3.8,3.9,5.0,4.9,5.0,5.3,5.3,5.3,0.44,0.44,0.44,0.40,0.40,0.40,0.39,0.38,0.39
GROT,2020-04-02 07:00:00 EDT,-1.4,-1.9,-1.6,-1.0,-1.3,-1.1,80.9,78.5,79.3,0.00,1.7,2.6,308.8,1.9,2.9,315.2,4,965.51,965.26,965.37,0,0,0,3.8,3.6,3.7,4.9,4.8,4.9,5.3,5.3,5.3,0.44,0.44,0.44,0.40,0.40,0.40,0.39,0.38,0.39
GROT,2020-04-02 08:00:00 EDT,-0.3,-1.6,-0.9,-0.3,-1.0,-0.6,79.1,75.0,77.0,0.00,2.3,4.2,311.1,2.5,4.5,317.3,57,966.10,965.55,965.88,0,0,0,3.6,3.5,3.5,4.8,4.7,4.8,5.3,5.2,5.2,0.44,0.43,0.44,0.40,0.40,0.40,0.39,0.39,0.39
GROT,2020-04-02 09:00:00 EDT,1.4,-0.2,0.6,1.1,-0.3,0.4,75.5,73.1,74.4,0.00,3.2,6.6,321.3,3.5,6.7,328.2,140,966.12,966.05,966.09,0,0,0,3.5,3.5,3.5,4.7,4.6,4.7,5.2,5.2,5.2,0.43,0.43,0.43,0.40,0.39,0.39,0.39,0.39,0.39
GROT,2020-04-02 10:00:00 EDT,3.6,1.6,2.6,2.9,1.2,2.1,73.6,64.5,69.2,0.00,4.4,8.5,337.9,4.8,8.9,345.4,319,966.09,965.98,966.04,0,0,0,3.7,3.5,3.6,4.6,4.6,4.6,5.2,5.2,5.2,0.43,0.43,0.43,0.39,0.39,0.39,0.39,0.39,0.39
GROT,2020-04-02 11:00:00 EDT,4.8,3.6,4.1,3.9,3.0,3.4,64.6,59.3,62.4,0.00,6.6,14.1,336.0,7.1,14.9,343.4,463,966.08,965.93,966.00,0,0,0,4.0,3.7,3.9,4.6,4.5,4.5,5.2,5.1,5.2,0.43,0.43,0.43,0.39,0.39,0.39,0.39,0.39,0.39
GROT,2020-04-02 12:00:00 EDT,5.1,4.1,4.5,4.4,3.6,4.0,61.5,57.3,59.3,0.00,6.8,12.3,328.9,7.3,12.8,336.1,335,965.99,965.85,965.93,0,0,0,4.2,4.0,4.1,4.5,4.5,4.5,5.1,5.1,5.1,0.43,0.43,0.43,0.39,0.39,0.39,0.39,0.39,0.39
GROT,2020-04-02 13:00:00 EDT,6.1,4.7,5.4,5.4,4.2,4.8,58.0,55.0,57.0,0.00,7.1,13.3,325.1,7.4,12.7,332.3,434,965.83,965.36,965.59,0,0,0,4.5,4.3,4.4,4.5,4.5,4.5,5.1,5.1,5.1,0.43,0.43,0.43,0.39,0.39,0.39,0.39,0.39,0.39
GROT,2020-04-02 14:00:00 EDT,6.7,5.8,6.2,5.8,5.2,5.5,56.1,53.4,54.7,0.00,7.7,12.8,319.3,8.1,13.2,326.1,521,965.31,965.03,965.19,0,0,0,4.8,4.5,4.6,4.6,4.5,4.5,5.1,5.0,5.1,0.43,0.43,0.43,0.39,0.39,0.39,0.39,0.38,0.39
GROT,2020-04-02 15:00:00 EDT,7.2,6.1,6.7,6.5,5.6,6.0,54.5,50.5,52.1,0.00,7.7,13.7,322.8,8.1,13.7,329.0,527,964.98,964.83,964.87,0,0,0,5.0,4.8,4.9,4.6,4.6,4.6,5.0,5.0,5.0,0.43,0.43,0.43,0.39,0.39,0.39,0.38,0.38,0.38
GROT,2020-04-02 16:00:00 EDT,8.0,6.5,7.2,7.2,5.9,6.5,53.0,49.8,51.4,0.00,7.0,14.2,328.2,7.4,16.0,335.2,571,964.93,964.66,964.79,0,0,0,5.2,5.0,5.1,4.7,4.6,4.6,5.0,5.0,5.0,0.43,0.42,0.43,0.39,0.38,0.38,0.38,0.38,0.38
GROT,2020-04-02 17:00:00 EDT,7.8,6.7,7.3,7.1,6.3,6.8,54.8,52.0,52.8,0.00,7.2,12.7,323.9,7.5,13.8,330.8,391,964.68,964.54,964.58,0,0,0,5.3,5.2,5.3,4.7,4.7,4.7,5.0,5.0,5.0,0.42,0.42,0.42,0.38,0.38,0.38,0.38,0.38,0.38
GROT,2020-04-02 18:00:00 EDT,8.0,7.2,7.6,7.7,7.0,7.3,52.6,49.7,51.0,0.00,6.8,12.8,324.5,7.2,13.7,331.7,196,964.56,964.36,964.48,0,0,0,5.4,5.3,5.4,4.8,4.8,4.8,5.0,5.0,5.0,0.42,0.42,0.42,0.38,0.38,0.38,0.38,0.38,0.38
GROT,2020-04-02 19:00:00 EDT,8.1,7.6,7.9,7.9,7.6,7.8,49.4,48.3,48.8,0.00,6.2,14.3,321.6,6.5,14.9,328.7,142,964.34,964.01,964.20,0,0,0,5.4,5.3,5.4,4.9,4.8,4.8,5.0,5.0,5.0,0.42,0.42,0.42,0.38,0.38,0.38,0.38,0.38,0.38
GROT,2020-04-02 20:00:00 EDT,7.6,6.9,7.2,7.6,7.1,7.4,50.5,48.1,49.2,0.00,4.9,8.9,313.5,5.2,9.9,319.9,14,964.04,963.91,963.99,0,0,0,5.3,5.2,5.3,4.9,4.9,4.9,5.0,5.0,5.0,0.42,0.42,0.42,0.38,0.37,0.38,0.38,0.38,0.38
GROT,2020-04-02 21:00:00 EDT,6.9,6.4,6.7,7.1,6.6,6.9,50.6,48.3,49.5,0.00,4.1,7.5,315.2,4.3,8.3,321.9,0,964.00,963.91,963.96,0,0,0,5.2,5.1,5.2,4.9,4.9,4.9,5.0,5.0,5.0,0.42,0.42,0.42,0.37,0.37,0.37,0.38,0.38,0.38
GROT,2020-04-02 22:00:00 EDT,6.3,6.1,6.2,6.6,6.4,6.4,50.5,48.5,49.8,0.00,3.8,7.4,317.3,4.1,7.8,324.0,0,964.06,963.77,963.93,0,0,0,5.1,5.0,5.0,4.9,4.9,4.9,5.0,5.0,5.0,0.42,0.42,0.42,0.37,0.37,0.37,0.39,0.38,0.39
GROT,2020-04-02 23:00:00 EDT,6.1,5.3,5.8,6.3,5.6,6.0,51.1,48.4,49.4,0.00,4.1,7.0,320.6,4.4,7.6,327.3,0,963.73,963.42,963.57,0,0,0,5.0,4.8,4.9,4.9,4.9,4.9,5.0,5.0,5.0,0.42,0.42,0.42,0.37,0.37,0.37,0.38,0.38,0.38
GROT,2020-04-03 00:00:00 EDT,5.4,4.2,4.8,5.6,4.5,5.0,59.1,51.1,55.0,0.00,4.0,6.8,306.4,4.2,7.2,313.3,0,963.37,962.94,963.15,0,0,0,4.8,4.7,4.7,4.9,4.9,4.9,5.0,5.0,5.0,0.42,0.42,0.42,0.37,0.37,0.37,0.38,0.38,0.38
GROT,2020-04-03 01:00:00 EDT,4.5,3.9,4.2,4.6,4.0,4.3,65.3,58.8,62.1,0.00,4.3,7.7,313.7,4.5,9.2,320.5,0,963.13,962.88,963.02,0,0,0,4.7,4.5,4.6,4.9,4.9,4.9,5.0,5.0,5.0,0.42,0.42,0.42,0.37,0.37,0.37,0.38,0.38,0.38
GROT,2020-04-03 02:00:00 EDT,3.8,3.4,3.6,3.9,3.5,3.7,70.8,66.2,68.8,0.00,4.2,7.3,311.7,4.5,7.8,318.3,0,963.14,962.61,962.92,0,0,0,4.5,4.4,4.5,4.9,4.8,4.8,5.0,5.0,5.0,0.42,0.42,0.42,0.37,0.37,0.37,0.39,0.38,0.39
GROT,2020-04-03 03:00:00 EDT,3.5,3.3,3.4,3.6,3.4,3.5,71.9,69.3,71.0,0.00,4.4,9.6,317.2,4.7,9.8,324.0,0,962.63,962.46,962.55,0,0,0,4.4,4.3,4.3,4.8,4.8,4.8,5.0,5.0,5.0,0.42,0.42,0.42,0.37,0.37,0.37,0.39,0.38,0.39
GROT,2020-04-03 04:00:00 EDT,3.6,3.2,3.4,3.6,3.3,3.5,70.5,69.0,69.6,0.00,4.2,8.0,325.9,4.5,9.3,333.1,0,962.45,962.31,962.36,0,0,0,4.3,4.2,4.2,4.8,4.7,4.8,5.0,5.0,5.0,0.42,0.42,0.42,0.37,0.36,0.37,0.39,0.39,0.39
GROT,2020-04-03 05:00:00 EDT,3.5,3.3,3.4,3.5,3.2,3.3,70.9,69.4,70.3,0.00,4.6,11.0,324.8,5.0,11.7,332.1,0,962.35,962.21,962.27,0,0,0,4.2,4.1,4.2,4.7,4.7,4.7,5.0,5.0,5.0,0.42,0.42,0.42,0.37,0.36,0.36,0.39,0.39,0.39
GROT,2020-04-03 06:00:00 EDT,3.2,2.0,2.6,3.1,1.9,2.5,84.7,71.9,78.1,0.00,5.5,10.8,333.0,5.9,11.8,340.8,0,962.71,962.25,962.47,0,0,0,4.1,4.1,4.1,4.7,4.7,4.7,5.0,5.0,5.0,0.42,0.42,0.42,0.36,0.36,0.36,0.39,0.39,0.39
GROT,2020-04-03 07:00:00 EDT,1.9,1.0,1.3,1.8,0.9,1.2,94.5,85.5,91.5,0.19,4.8,9.2,319.6,5.1,9.6,326.8,1,963.32,962.76,963.07,0,0,0,4.1,4.0,4.0,4.6,4.6,4.6,5.0,5.0,5.0,0.42,0.42,0.42,0.36,0.36,0.36,0.39,0.39,0.39
GROT,2020-04-03 08:00:00 EDT,1.1,0.9,1.0,0.9,0.7,0.8,95.8,94.6,95.4,0.20,5.3,9.5,312.1,5.5,10.2,318.7,20,963.68,963.18,963.46,0,0,0,4.0,4.0,4.0,4.6,4.6,4.6,5.0,5.0,5.0,0.42,0.42,0.42,0.36,0.36,0.36,0.39,0.39,0.39
GROT,2020-04-03 09:00:00 EDT,1.4,1.1,1.2,1.1,0.9,0.9,96.3,95.7,96.1,0.14,5.2,9.2,316.9,5.5,9.9,323.8,57,964.11,963.68,963.85,0,0,0,4.0,4.0,4.0,4.6,4.5,4.5,5.0,5.0,5.0,0.42,0.42,0.42,0.36,0.36,0.36,0.39,0.39,0.39
GROT,2020-04-03 10:00:00 EDT,1.9,1.5,1.7,1.6,1.2,1.4,96.7,96.3,96.6,0.19,4.9,9.3,311.5,5.1,10.5,318.2,96,964.49,964.22,964.35,0,0,0,4.0,4.0,4.0,4.5,4.5,4.5,5.0,4.9,5.0,0.42,0.42,0.42,0.36,0.36,0.36,0.39,0.39,0.39
GROT,2020-04-03 11:00:00 EDT,2.3,1.8,2.0,2.0,1.6,1.8,96.9,96.2,96.5,0.00,5.6,10.3,311.9,5.7,10.2,318.9,96,964.69,964.41,964.54,0,0,0,4.0,4.0,4.0,4.5,4.5,4.5,4.9,4.9,4.9,0.42,0.42,0.42,0.36,0.36,0.36,0.39,0.39,0.39
GROT,2020-04-03 12:00:00 EDT,3.1,2.3,2.7,2.7,2.0,2.4,97.5,97.0,97.2,0.12,4.7,8.1,313.2,4.8,9.2,319.6,148,965.02,964.73,964.88,0,0,0,4.1,4.0,4.1,4.5,4.5,4.5,4.9,4.9,4.9,0.42,0.42,0.42,0.36,0.36,0.36,0.39,0.39,0.39
GROT,2020-04-03 13:00:00 EDT,3.8,3.2,3.6,3.4,2.8,3.1,97.0,96.3,96.7,0.40,4.7,8.2,311.6,4.9,8.5,318.6,200,965.04,964.91,964.99,0,0,0,4.3,4.1,4.2,4.5,4.4,4.5,4.9,4.9,4.9,0.42,0.42,0.42,0.36,0.35,0.36,0.39,0.39,0.39
GROT,2020-04-03 14:00:00 EDT,4.6,3.9,4.2,4.2,3.4,3.8,96.7,95.9,96.4,0.28,4.5,8.3,312.8,4.7,8.5,320.1,192,965.08,964.95,965.03,0,0,0,4.5,4.3,4.4,4.5,4.5,4.5,4.9,4.9,4.9,0.42,0.42,0.42,0.35,0.35,0.35,0.39,0.39,0.39
GROT,2020-04-03 15:00:00 EDT,5.5,4.7,5.1,5.0,4.3,4.7,96.0,94.7,95.7,0.26,4.2,8.7,325.2,4.5,8.7,332.8,209,965.39,965.07,965.24,0,0,0,4.7,4.5,4.6,4.5,4.5,4.5,4.9,4.9,4.9,0.42,0.42,0.42,0.36,0.35,0.36,0.39,0.39,0.39
GROT,2020-04-03 16:00:00 EDT,6.3,5.4,5.8,5.8,5.0,5.4,94.8,90.4,93.2,0.10,4.6,8.7,334.8,5.0,9.9,342.5,278,965.49,965.33,965.40,0,0,0,4.9,4.7,4.8,4.5,4.5,4.5,4.9,4.8,4.9,0.42,0.42,0.42,0.36,0.36,0.36,0.39,0.39,0.39
GROT,2020-04-03 17:00:00 EDT,6.2,5.7,6.0,5.8,5.4,5.7,93.6,88.5,90.1,0.00,4.6,8.6,336.5,5.0,9.8,344.0,171,965.90,965.52,965.72,0,0,0,5.2,5.0,5.0,4.6,4.6,4.6,4.8,4.8,4.8,0.42,0.42,0.42,0.36,0.35,0.36,0.39,0.39,0.39
GROT,2020-04-03 18:00:00 EDT,5.9,5.3,5.7,5.6,5.0,5.4,95.2,91.9,93.3,0.26,4.1,8.0,331.8,4.5,9.0,339.8,114,966.60,965.92,966.24,0,0,0,5.3,5.2,5.2,4.7,4.6,4.6,4.8,4.8,4.8,0.42,0.42,0.42,0.35,0.35,0.35,0.39,0.39,0.39
GROT,2020-04-03 19:00:00 EDT,5.3,5.0,5.1,5.0,4.8,4.9,95.7,94.8,95.3,0.06,4.7,8.2,319.9,4.9,8.1,327.3,52,967.18,966.62,966.92,0,0,0,5.3,5.3,5.3,4.7,4.7,4.7,4.8,4.8,4.8,0.42,0.42,0.42,0.35,0.35,0.35,0.39,0.39,0.39
GROT,2020-04-03 20:00:00 EDT,5.0,4.7,4.8,4.8,4.6,4.6,96.8,95.6,96.4,0.84,3.5,6.1,320.6,3.8,6.6,328.0,7,967.60,967.16,967.37,0,0,0,5.3,5.3,5.3,4.8,4.7,4.8,4.8,4.8,4.8,0.42,0.41,0.42,0.35,0.35,0.35,0.39,0.39,0.39
GROT,2020-04-03 21:00:00 EDT,4.8,4.7,4.8,4.7,4.5,4.6,97.1,96.5,96.7,0.12,3.0,5.7,320.0,3.2,5.8,327.0,0,968.16,967.67,967.94,0,0,0,5.3,5.3,5.3,4.8,4.8,4.8,4.8,4.8,4.8,0.42,0.42,0.42,0.35,0.35,0.35,0.39,0.39,0.39
GROT,2020-04-03 22:00:00 EDT,4.7,4.5,4.6,4.5,4.3,4.4,98.0,97.2,97.6,0.00,3.1,5.5,319.6,3.4,6.1,327.0,0,968.34,968.18,968.27,0,0,0,5.3,5.2,5.3,4.9,4.8,4.9,4.9,4.8,4.8,0.42,0.42,0.42,0.35,0.35,0.35,0.39,0.39,0.39
GROT,2020-04-03 23:00:00 EDT,4.5,4.5,4.5,4.3,4.3,4.3,98.7,98.1,98.5,0.00,2.4,4.6,317.8,2.6,4.8,325.0,0,968.40,968.28,968.32,0,0,0,5.2,5.2,5.2,4.9,4.9,4.9,4.9,4.9,4.9,0.42,0.42,0.42,0.35,0.35,0.35,0.39,0.39,0.39
