station,time_end,temp_2m_max [degC],temp_2m_min [degC],temp_2m_avg [degC],temp_9m_max [degC],temp_9m_min [degC],temp_9m_avg [degC],relative_humidity_max [percent],relative_humidity_min [percent],relative_humidity_avg [percent],precip_incremental [mm],wind_speed_prop_avg [m/s],wind_speed_prop_max [m/s],wind_direction_prop_avg [degrees],wind_speed_sonic_avg [m/s],wind_speed_sonic_max [m/s],wind_direction_sonic_avg [degrees],solar_insolation_avg [W/m^2],station_pressure_max [mbar],station_pressure_min [mbar],station_pressure_avg [mbar],frozen_soil_05cm_count_5min [count],frozen_soil_25cm_count_5min [count],frozen_soil_50cm_count_5min [count],soil_temp_05cm_max [degC],soil_temp_05cm_min [degC],soil_temp_05cm_avg [degC],soil_temp_25cm_max [degC],soil_temp_25cm_min [degC],soil_temp_25cm_avg [degC],soil_temp_50cm_max [degC],soil_temp_50cm_min [degC],soil_temp_50cm_avg [degC],soil_moisture_05cm_max [m^3/m^3],soil_moisture_05cm_min [m^3/m^3],soil_moisture_05cm_avg [m^3/m^3],soil_moisture_25cm_max [m^3/m^3],soil_moisture_25cm_min [m^3/m^3],soil_moisture_25cm_avg [m^3/m^3],soil_moisture_50cm_max [m^3/m^3],soil_moisture_50cm_min [m^3/m^3],soil_moisture_50cm_avg [m^3/m^3]
GROT,2019-11-01 11:00:00 EDT,4.1,3.9,4.0,3.9,3.7,3.8,67.7,61.8,64.0,0.00,7.5,14.4,283.0,7.8,15.5,288.7,112,970.13,968.67,969.53,0,0,0,10.3,10.2,10.2,11.6,11.5,11.5,11.9,11.7,11.9,0.47,0.47,0.47,0.49,0.49,0.49,0.43,0.43,0.43
GROT,2019-11-01 12:00:00 EDT,4.1,3.7,3.9,3.8,3.5,3.6,66.3,64.6,65.5,0.00,7.1,14.5,280.1,7.4,15.0,286.1,96,971.54,970.08,970.79,0,0,0,10.2,10.1,10.1,11.5,11.3,11.4,11.7,11.7,11.7,0.47,0.47,0.47,0.49,0.49,0.49,0.43,0.43,0.43
GROT,2019-11-01 13:00:00 EDT,3.9,3.7,3.8,3.7,3.5,3.6,66.6,65.2,66.1,0.00,5.3,10.3,292.3,5.6,11.0,297.8,78,972.63,971.48,972.10,0,0,0,10.1,9.9,10.0,11.3,11.2,11.3,11.7,11.7,11.7,0.47,0.47,0.47,0.49,0.49,0.49,0.43,0.43,0.43
GROT,2019-11-01 14:00:00 EDT,3.8,3.5,3.7,3.6,3.3,3.4,66.6,65.5,66.1,0.00,5.7,10.6,293.4,6.0,11.0,298.5,95,973.50,972.67,973.09,0,0,0,9.9,9.8,9.9,11.2,11.2,11.2,11.7,11.7,11.7,0.47,0.47,0.47,0.49,0.49,0.49,0.43,0.43,0.43
GROT,2019-11-01 15:00:00 EDT,3.9,3.6,3.7,3.6,3.4,3.5,67.8,66.4,66.9,0.00,4.8,8.9,288.0,5.2,9.6,294.0,78,974.36,973.54,973.89,0,0,0,9.8,9.8,9.8,11.2,11.1,11.1,11.7,11.6,11.6,0.47,0.47,0.47,0.49,0.48,0.49,0.43,0.43,0.43
GROT,2019-11-01 16:00:00 EDT,3.7,3.5,3.6,3.6,3.4,3.5,67.8,62.0,65.7,0.00,4.9,9.8,284.4,5.2,10.9,290.4,52,975.13,974.36,974.77,0,0,0,9.8,9.7,9.7,11.0,10.8,10.9,11.6,11.6,11.6,0.47,0.47,0.47,0.49,0.49,0.49,0.43,0.43,0.43
GROT,2019-11-01 17:00:00 EDT,3.7,3.3,3.5,3.5,3.2,3.3,65.4,61.3,63.2,0.00,5.7,10.0,290.5,6.0,10.8,296.2,46,976.02,975.11,975.60,0,0,0,9.7,9.6,9.6,10.8,10.8,10.8,11.6,11.6,11.6,0.47,0.47,0.47,0.49,0.49,0.49,0.43,0.43,0.43
GROT,2019-11-01 18:00:00 EDT,3.3,3.2,3.2,3.2,3.1,3.1,66.2,63.3,65.3,0.00,4.3,8.1,293.6,4.6,8.4,299.5,12,976.45,976.10,976.29,0,0,0,9.6,9.5,9.5,10.7,10.7,10.7,11.6,11.5,11.5,0.47,0.47,0.47,0.49,0.49,0.49,0.43,0.43,0.43
GROT,2019-11-01 19:00:00 EDT,3.3,2.8,3.1,3.2,2.8,3.0,69.5,63.1,66.1,0.00,3.4,7.6,305.2,3.6,8.3,311.3,0,976.68,976.35,976.50,0,0,0,9.5,9.3,9.3,10.7,10.6,10.6,11.5,11.5,11.5,0.47,0.47,0.47,0.49,0.49,0.49,0.43,0.43,0.43
GROT,2019-11-01 20:00:00 EDT,2.8,2.6,2.7,2.7,2.5,2.6,70.2,68.3,69.5,0.00,2.9,5.6,318.3,3.1,5.6,325.3,0,977.21,976.69,976.96,0,0,0,9.3,9.1,9.2,10.6,10.4,10.5,11.5,11.3,11.4,0.47,0.47,0.47,0.49,0.49,0.49,0.43,0.43,0.43
GROT,2019-11-01 21:00:00 EDT,2.5,2.2,2.4,2.4,2.2,2.3,71.0,69.3,70.0,0.00,1.7,4.2,328.2,1.9,4.5,335.2,0,977.16,976.80,976.93,0,0,0,9.1,9.0,9.1,10.4,10.3,10.3,11.3,11.3,11.3,0.47,0.47,0.47,0.49,0.49,0.49,0.43,0.43,0.43
GROT,2019-11-01 22:00:00 EDT,2.3,2.2,2.2,2.2,2.2,2.2,70.4,69.0,69.7,0.00,1.5,2.9,321.1,1.6,3.4,327.6,0,977.31,976.84,977.09,0,0,0,9.0,8.9,9.0,10.3,10.2,10.3,11.3,11.3,11.3,0.47,0.47,0.47,0.49,0.49,0.49,0.43,0.43,0.43
GROT,2019-11-01 23:00:00 EDT,2.1,1.8,2.0,2.1,1.9,2.0,71.6,70.1,70.8,0.00,1.4,2.6,311.5,1.5,3.0,318.4,0,977.28,976.99,977.16,0,0,0,8.9,8.8,8.9,10.2,10.2,10.2,11.3,11.2,11.3,0.47,0.47,0.47,0.49,0.49,0.49,0.43,0.43,0.43
GROT,2019-11-02 00:00:00 EDT,1.9,1.7,1.8,1.9,1.8,1.8,73.6,69.5,70.7,0.00,0.9,1.8,284.3,1.0,2.0,291.3,0,976.95,976.62,976.75,0,0,0,8.8,8.6,8.7,10.2,10.1,10.1,11.2,11.2,11.2,0.47,0.47,0.47,0.49,0.49,0.49,0.43,0.43,0.43
GROT,2019-11-02 01:00:00 EDT,1.9,1.6,1.8,1.8,1.6,1.7,80.5,71.5,76.6,0.00,0.8,1.4,290.6,0.9,1.6,298.9,0,977.02,976.70,976.88,0,0,0,8.6,8.5,8.6,10.1,9.9,10.1,11.2,11.1,11.2,0.47,0.47,0.47,0.49,0.49,0.49,0.43,0.43,0.43
GROT,2019-11-02 02:00:00 EDT,1.9,1.7,1.8,1.8,1.6,1.7,81.7,76.3,79.0,0.00,0.6,1.5,174.9,0.7,1.8,186.5,0,976.82,976.65,976.73,0,0,0,8.5,8.4,8.5,9.9,9.9,9.9,11.1,11.1,11.1,0.47,0.47,0.47,0.49,0.49,0.49,0.43,0.43,0.43
GROT,2019-11-02 03:00:00 EDT,1.8,1.6,1.7,1.7,1.5,1.6,85.4,80.3,83.5,0.00,0.3,1.5,168.1,0.5,1.5,169.0,0,976.69,976.36,976.51,0,0,0,8.4,8.4,8.4,9.9,9.8,9.8,11.1,11.1,11.1,0.47,0.47,0.47,0.49,0.49,0.49,0.43,0.43,0.43
GROT,2019-11-02 04:00:00 EDT,1.8,1.5,1.7,1.7,1.5,1.6,87.2,80.7,83.8,0.00,0.8,1.8,105.7,0.8,2.1,110.4,0,976.31,975.66,975.92,0,0,0,8.4,8.4,8.4,9.8,9.8,9.8,11.1,11.0,11.1,0.47,0.47,0.47,0.49,0.49,0.49,0.43,0.43,0.43
GROT,2019-11-02 05:00:00 EDT,1.8,1.7,1.7,1.6,1.5,1.6,87.0,83.0,84.7,0.00,0.5,1.9,113.8,0.6,1.9,112.7,0,975.77,975.56,975.63,0,0,0,8.4,8.3,8.3,9.8,9.8,9.8,11.0,11.0,11.0,0.47,0.47,0.47,0.49,0.49,0.49,0.43,0.43,0.43
GROT,2019-11-02 06:00:00 EDT,1.8,1.7,1.8,1.7,1.6,1.7,87.8,81.7,85.0,0.00,0.4,1.3,139.6,0.5,1.3,145.5,0,975.77,975.67,975.71,0,0,0,8.3,8.2,8.3,9.8,9.7,9.8,11.0,11.0,11.0,0.47,0.47,0.47,0.49,0.49,0.49,0.43,0.43,0.43
GROT,2019-11-02 07:00:00 EDT,1.8,1.8,1.8,1.7,1.7,1.7,84.8,83.5,84.2,0.00,1.0,2.0,129.9,1.1,2.1,135.1,0,975.74,975.42,975.59,0,0,0,8.2,8.2,8.2,9.7,9.7,9.7,11.0,10.8,10.9,0.47,0.47,0.47,0.49,0.49,0.49,0.43,0.43,0.43
GROT,2019-11-02 08:00:00 EDT,2.1,1.8,1.9,2.0,1.7,1.8,82.0,76.4,79.3,0.00,1.0,2.5,142.4,1.1,2.8,147.9,3,975.42,975.20,975.30,0,0,0,8.2,8.1,8.2,9.7,9.6,9.6,10.8,10.8,10.8,0.47,0.47,0.47,0.49,0.49,0.49,0.43,0.43,0.43
GROT,2019-11-02 09:00:00 EDT,2.8,2.1,2.3,2.5,2.0,2.2,77.8,75.2,77.0,0.00,1.2,3.6,136.3,1.4,3.8,141.8,43,975.19,975.02,975.08,0,0,0,8.1,8.1,8.1,9.6,9.6,9.6,10.8,10.8,10.8,0.47,0.47,0.47,0.49,0.49,0.49,0.43,0.43,0.43
GROT,2019-11-02 10:00:00 EDT,4.3,2.8,3.3,3.8,2.6,2.9,73.3,66.4,70.9,0.00,2.1,5.6,153.4,2.3,6.4,160.3,150,974.98,974.28,974.60,0,0,0,8.1,8.0,8.1,9.6,9.6,9.6,10.8,10.7,10.8,0.47,0.47,0.47,0.49,0.49,0.49,0.43,0.43,0.43
GROT,2019-11-02 11:00:00 EDT,4.7,4.0,4.4,4.1,3.6,3.9,65.3,62.8,63.6,0.00,2.8,6.2,167.0,3.1,6.8,174.4,291,974.37,973.81,974.13,0,0,0,8.1,8.1,8.1,9.5,9.5,9.5,10.7,10.7,10.7,0.47,0.47,0.47,0.49,0.49,0.49,0.43,0.43,0.43
GROT,2019-11-02 12:00:00 EDT,5.7,4.7,5.2,4.8,4.0,4.5,61.9,55.8,59.3,0.00,3.1,6.1,160.7,3.4,7.5,167.3,456,973.76,972.73,973.20,0,0,0,8.2,8.1,8.2,9.5,9.5,9.5,10.7,10.7,10.7,0.47,0.47,0.47,0.49,0.49,0.49,0.43,0.43,0.43
GROT,2019-11-02 13:00:00 EDT,6.3,5.6,5.9,5.7,5.0,5.3,56.4,52.7,54.8,0.00,2.6,6.9,177.1,2.9,7.5,184.0,367,972.60,971.29,971.93,0,0,0,8.5,8.3,8.4,9.5,9.5,9.5,10.7,10.7,10.7,0.47,0.47,0.47,0.49,0.49,0.49,0.43,0.43,0.43
GROT,2019-11-02 14:00:00 EDT,7.3,6.2,6.6,6.7,5.7,6.1,53.3,49.9,52.3,0.00,2.7,6.3,176.3,3.0,6.8,183.3,300,971.20,970.62,970.89,0,0,0,8.6,8.5,8.6,9.5,9.5,9.5,10.6,10.6,10.6,0.47,0.47,0.47,0.49,0.49,0.49,0.43,0.43,0.43
GROT,2019-11-02 15:00:00 EDT,8.2,6.9,7.5,7.6,6.5,7.0,50.4,44.4,46.9,0.00,2.9,6.7,183.9,3.2,7.8,190.5,387,970.63,969.97,970.25,0,0,0,8.8,8.6,8.7,9.5,9.5,9.5,10.6,10.6,10.6,0.47,0.47,0.47,0.49,0.49,0.49,0.43,0.43,0.43
GROT,2019-11-02 16:00:00 EDT,8.1,7.4,7.9,7.7,7.2,7.5,45.6,42.7,44.5,0.00,3.0,6.8,203.2,3.3,7.3,209.9,297,969.90,969.59,969.73,0,0,0,8.9,8.8,8.9,9.5,9.5,9.5,10.6,10.6,10.6,0.47,0.46,0.46,0.49,0.49,0.49,0.43,0.43,0.43
GROT,2019-11-02 17:00:00 EDT,8.1,7.2,7.5,7.8,7.2,7.4,45.6,43.5,44.6,0.00,2.8,6.3,227.2,3.0,7.0,234.5,122,969.63,969.38,969.51,0,0,0,8.9,8.9,8.9,9.5,9.5,9.5,10.6,10.6,10.6,0.46,0.46,0.46,0.49,0.49,0.49,0.43,0.43,0.43
GROT,2019-11-02 18:00:00 EDT,7.2,6.4,6.9,7.1,6.5,7.0,47.0,44.7,45.8,0.00,1.9,4.8,220.9,2.0,4.9,228.5,37,969.37,969.21,969.32,0,0,0,9.0,8.9,8.9,9.6,9.5,9.6,10.6,10.4,10.5,0.46,0.46,0.46,0.49,0.49,0.49,0.43,0.43,0.43
GROT,2019-11-02 19:00:00 EDT,6.3,4.8,5.5,6.5,5.7,6.0,54.6,47.1,51.6,0.00,0.9,3.0,201.9,1.0,3.3,210.1,0,969.61,969.39,969.50,0,0,0,8.9,8.8,8.9,9.6,9.6,9.6,10.4,10.4,10.4,0.46,0.46,0.46,0.49,0.49,0.49,0.43,0.43,0.43
GROT,2019-11-02 20:00:00 EDT,4.8,4.3,4.7,5.6,5.0,5.2,56.4,55.0,55.5,0.00,1.1,2.7,196.8,1.2,3.1,204.6,0,969.67,969.58,969.64,0,0,0,8.8,8.5,8.6,9.6,9.5,9.6,10.4,10.4,10.4,0.46,0.46,0.46,0.49,0.49,0.49,0.43,0.43,0.43
GROT,2019-11-02 21:00:00 EDT,5.4,5.0,5.2,5.5,5.0,5.3,55.5,53.3,54.4,0.00,1.5,4.1,192.0,1.7,4.3,198.9,0,969.56,969.34,969.47,0,0,0,8.5,8.4,8.4,9.5,9.5,9.5,10.4,10.4,10.4,0.46,0.46,0.46,0.49,0.49,0.49,0.43,0.43,0.43
GROT,2019-11-02 22:00:00 EDT,5.0,4.8,4.9,5.0,4.9,4.9,58.5,56.1,57.1,0.00,1.0,3.2,210.9,1.0,3.4,218.6,0,969.52,969.35,969.43,0,0,0,8.4,8.3,8.4,9.5,9.5,9.5,10.4,10.4,10.4,0.46,0.45,0.45,0.49,0.48,0.48,0.43,0.43,0.43
GROT,2019-11-02 23:00:00 EDT,5.0,4.7,4.9,5.1,4.8,5.0,60.0,57.4,58.4,0.00,1.3,3.9,234.1,1.4,4.4,241.8,0,969.39,969.29,969.34,0,0,0,8.3,8.3,8.3,9.5,9.3,9.4,10.4,10.4,10.4,0.45,0.45,0.45,0.48,0.48,0.48,0.43,0.43,0.43
GROT,2019-11-03 00:00:00 EDT,4.8,3.3,4.1,5.0,3.3,4.1,85.5,60.2,77.6,0.00,3.5,6.4,310.9,3.7,6.5,317.4,0,969.74,969.32,969.63,0,0,0,8.3,8.3,8.3,9.3,9.3,9.3,10.4,10.3,10.4,0.45,0.45,0.45,0.48,0.48,0.48,0.43,0.43,0.43
GROT,2019-11-03 01:00:00 EDT,3.0,2.1,2.5,3.1,2.4,2.7,88.5,85.4,87.4,0.00,2.1,5.1,298.8,2.3,5.3,305.6,0,969.65,969.50,969.60,0,0,0,8.3,8.2,8.3,9.3,9.3,9.3,10.3,10.3,10.3,0.45,0.45,0.45,0.48,0.47,0.48,0.43,0.43,0.43
GROT,2019-11-03 01:00:00 EST,2.0,0.9,1.4,2.3,1.7,1.9,94.5,88.1,91.1,0.00,0.8,1.9,209.0,0.9,2.6,224.9,0,969.60,969.38,969.47,0,0,0,8.2,8.1,8.2,9.3,9.3,9.3,10.3,10.3,10.3,0.45,0.45,0.45,0.47,0.47,0.47,0.43,0.43,0.43
GROT,2019-11-03 02:00:00 EST,1.2,0.0,0.3,1.9,0.4,0.9,96.8,94.5,95.8,0.00,0.5,2.8,224.4,0.6,3.9,240.8,0,969.40,969.28,969.35,0,0,0,8.1,7.8,8.0,9.3,9.2,9.3,10.3,10.3,10.3,0.45,0.45,0.45,0.47,0.47,0.47,0.43,0.43,0.43
GROT,2019-11-03 03:00:00 EST,2.8,0.4,2.2,2.8,1.2,2.3,95.9,85.0,90.1,0.00,2.5,5.8,229.1,2.5,5.9,237.3,0,969.37,969.08,969.29,0,0,0,7.8,7.7,7.7,9.2,9.2,9.2,10.3,10.3,10.3,0.45,0.44,0.45,0.47,0.47,0.47,0.43,0.43,0.43
GROT,2019-11-03 04:00:00 EST,2.8,2.0,2.4,2.9,2.0,2.4,84.6,82.3,83.5,0.00,1.9,4.5,214.8,1.9,4.5,221.9,0,969.15,968.98,969.06,0,0,0,7.7,7.7,7.7,9.2,9.1,9.1,10.3,10.3,10.3,0.45,0.44,0.45,0.47,0.45,0.46,0.43,0.43,0.43
GROT,2019-11-03 05:00:00 EST,2.2,1.9,2.1,2.2,2.0,2.1,82.7,80.7,81.8,0.00,2.3,4.2,234.6,2.5,5.0,242.9,0,969.27,969.06,969.18,0,0,0,7.6,7.6,7.6,9.1,9.1,9.1,10.3,10.3,10.3,0.45,0.44,0.44,0.45,0.44,0.45,0.43,0.43,0.43
GROT,2019-11-03 06:00:00 EST,2.4,2.2,2.3,2.4,2.2,2.3,81.2,80.4,80.8,0.00,2.7,5.0,238.5,2.9,5.6,246.2,0,969.58,969.28,969.45,0,0,0,7.6,7.6,7.6,9.1,9.0,9.1,10.3,10.2,10.2,0.44,0.44,0.44,0.44,0.43,0.44,0.43,0.43,0.43
GROT,2019-11-03 07:00:00 EST,2.5,2.4,2.4,2.5,2.3,2.4,83.0,80.4,81.3,0.00,2.5,5.1,229.0,2.5,5.6,237.1,1,970.01,969.57,969.80,0,0,0,7.6,7.6,7.6,9.0,9.0,9.0,10.2,10.2,10.2,0.44,0.44,0.44,0.43,0.43,0.43,0.43,0.43,0.43
GROT,2019-11-03 08:00:00 EST,2.7,2.4,2.5,2.5,2.3,2.4,84.3,82.5,83.2,0.00,2.2,4.4,226.3,2.3,4.6,233.9,43,970.73,970.07,970.40,0,0,0,7.6,7.5,7.5,9.0,9.0,9.0,10.2,10.2,10.2,0.44,0.44,0.44,0.43,0.42,0.42,0.43,0.43,0.43
GROT,2019-11-03 09:00:00 EST,3.5,2.5,3.0,3.2,2.4,2.7,82.4,75.2,80.1,0.00,3.0,5.8,242.6,3.2,6.7,250.9,113,971.39,970.75,971.11,0,0,0,7.6,7.5,7.6,9.0,9.0,9.0,10.2,10.2,10.2,0.44,0.44,0.44,0.42,0.42,0.42,0.43,0.43,0.43
GROT,2019-11-03 10:00:00 EST,3.9,3.5,3.7,3.4,3.2,3.3,76.2,72.9,74.3,0.00,3.9,7.2,257.0,4.3,7.6,264.1,134,972.06,971.36,971.68,0,0,0,7.7,7.6,7.6,9.0,8.9,8.9,10.2,10.1,10.2,0.44,0.44,0.44,0.42,0.41,0.42,0.43,0.43,0.43
GROT,2019-11-03 11:00:00 EST,3.8,2.5,3.4,3.5,2.4,3.2,81.1,71.6,75.7,0.24,3.8,7.0,255.6,4.1,7.5,263.0,66,972.53,972.07,972.27,0,0,0,7.7,7.7,7.7,8.9,8.9,8.9,10.1,10.1,10.1,0.44,0.44,0.44,0.41,0.41,0.41,0.43,0.43,0.43
GROT,2019-11-03 12:00:00 EST,3.2,2.4,2.7,2.8,2.2,2.4,88.9,84.2,87.1,0.07,3.2,5.7,232.2,3.4,6.9,240.5,133,972.76,972.50,972.62,0,0,0,7.8,7.7,7.7,8.9,8.9,8.9,10.1,10.1,10.1,0.44,0.44,0.44,0.41,0.41,0.41,0.43,0.43,0.43
GROT,2019-11-03 13:00:00 EST,4.4,3.3,3.9,4.0,2.9,3.5,85.3,75.5,81.0,0.00,3.3,5.7,237.3,3.5,6.7,245.8,179,972.50,972.06,972.24,0,0,0,8.0,7.8,7.8,8.9,8.9,8.9,10.1,10.1,10.1,0.44,0.44,0.44,0.41,0.41,0.41,0.43,0.43,0.43
GROT,2019-11-03 14:00:00 EST,4.6,3.6,4.2,4.3,3.2,3.8,82.9,71.0,76.7,0.00,4.7,9.4,246.2,5.1,10.3,253.9,157,972.33,972.07,972.20,0,0,0,8.0,8.0,8.0,8.9,8.9,8.9,10.1,10.1,10.1,0.44,0.44,0.44,0.41,0.41,0.41,0.43,0.43,0.43
GROT,2019-11-03 15:00:00 EST,5.1,4.3,4.6,4.6,4.0,4.3,76.5,66.2,71.2,0.00,5.0,8.8,261.0,5.5,9.8,267.8,153,972.39,972.23,972.30,0,0,0,8.1,8.0,8.1,8.9,8.9,8.9,10.1,10.0,10.1,0.44,0.44,0.44,0.40,0.40,0.40,0.43,0.43,0.43
GROT,2019-11-03 16:00:00 EST,4.6,3.5,4.2,4.5,3.4,4.1,73.4,61.4,66.2,0.00,5.0,10.6,276.8,5.4,11.4,282.9,34,973.18,972.41,972.72,0,0,0,8.1,8.1,8.1,8.9,8.9,8.9,10.0,9.9,9.9,0.44,0.43,0.43,0.40,0.40,0.40,0.43,0.43,0.43
GROT,2019-11-03 17:00:00 EST,3.4,3.1,3.3,3.3,3.1,3.2,75.2,73.8,74.6,0.09,2.5,4.6,286.1,2.7,5.7,293.0,8,973.82,973.29,973.54,0,0,0,8.1,8.1,8.1,8.9,8.9,8.9,9.9,9.9,9.9,0.43,0.43,0.43,0.40,0.40,0.40,0.43,0.43,0.43
GROT,2019-11-03 18:00:00 EST,3.5,2.8,3.2,3.6,3.2,3.4,74.2,63.6,67.7,0.00,3.4,7.8,275.7,3.7,8.7,282.1,0,974.08,973.85,973.94,0,0,0,8.1,8.0,8.0,8.9,8.9,8.9,9.9,9.9,9.9,0.43,0.43,0.43,0.40,0.40,0.40,0.43,0.43,0.43
GROT,2019-11-03 19:00:00 EST,2.9,2.0,2.3,3.2,2.3,2.7,71.0,64.6,68.4,0.00,2.1,5.1,267.5,2.3,5.6,274.6,0,974.69,974.06,974.38,0,0,0,8.0,7.8,7.9,8.9,8.9,8.9,9.9,9.9,9.9,0.43,0.43,0.43,0.39,0.39,0.39,0.43,0.43,0.43
GROT,2019-11-03 20:00:00 EST,2.2,1.7,2.1,2.7,2.4,2.5,73.6,71.4,72.3,0.00,1.1,2.3,243.4,1.2,2.6,250.8,0,975.05,974.65,974.82,0,0,0,7.8,7.6,7.7,8.9,8.9,8.9,9.9,9.9,9.9,0.43,0.43,0.43,0.39,0.39,0.39,0.43,0.43,0.43
GROT,2019-11-03 21:00:00 EST,2.3,0.8,1.9,2.4,1.9,2.3,80.5,73.5,76.4,0.00,1.3,2.4,239.8,1.4,2.6,248.1,0,975.31,974.97,975.10,0,0,0,7.6,7.5,7.6,8.9,8.9,8.9,9.9,9.8,9.9,0.43,0.43,0.43,0.39,0.39,0.39,0.43,0.43,0.43
GROT,2019-11-03 22:00:00 EST,2.4,1.6,2.1,2.4,2.2,2.3,78.6,75.0,76.5,0.00,1.0,2.0,214.1,1.1,2.2,221.6,0,975.85,975.31,975.63,0,0,0,7.5,7.4,7.5,8.9,8.8,8.8,9.8,9.8,9.8,0.43,0.43,0.43,0.39,0.39,0.39,0.43,0.43,0.43
