Plot Title: Parking Lot_PSB 2020,,,,,,,,,,
#,"Date Time, GMT-05:00","Wind Speed, mph (LGR S/N: 20702489, SEN S/N: 20496534)","Gust Speed, mph (LGR S/N: 20702489, SEN S/N: 20496534)","Wind Direction, ø (LGR S/N: 20702489, SEN S/N: 20496534)","MRT, °F (LGR S/N: 20702489, SEN S/N: 20693834)","Temp, °F (LGR S/N: 20702489, SEN S/N: 20698453)","RH, % (LGR S/N: 20702489, SEN S/N: 20698453)","Solar Radiation, W/m² (LGR S/N: 20702489, SEN S/N: 20702166)","DewPt, °F (LGR S/N: 20702489, SEN S/N: 20698453)","SkyCover, Fraction (LGR S/N: 20095520, SEN S/N: 10732331, LBL: Tamb)"
77,01/04/20 04:00:00 AM,0.866666667,2.993333333,210.4666667,40.44633333,40.6015,97.55,0.6,39.96666667,0
78,01/04/20 05:00:00 AM,1.496666667,3.488333333,205.3166667,40.072,40.15766667,97.86666667,0.6,39.61666667,0
79,01/04/20 06:00:00 AM,0.993333333,3.12,171.5166667,39.5015,39.57183333,98.18333333,0.6,39.1,0
80,01/04/20 07:00:00 AM,0.866666667,3.118333333,107.7,38.93616667,38.968,98.4,0.6,38.63333333,0
81,01/04/20 08:00:00 AM,1.246666667,4.23,76.98333333,38.51866667,38.613,98.21666667,2.266666667,38.18333333,0
82,01/04/20 09:00:00 AM,1.993333333,5.601666667,86.6,37.233,37.37683333,97.73333333,8.95,36.8,0
83,01/04/20 10:00:00 AM,1.996666667,5.596666667,67.58333333,36.51433333,36.71483333,97.68333333,9.166666667,36.11666667,0
84,01/04/20 11:00:00 AM,1.993333333,5.348333333,61.46666667,35.84666667,36.02366667,97.68333333,6.683333333,35.48333333,0
85,01/04/20 12:00:00 PM,2.87,6.476666667,66.4,34.84266667,34.85833333,97.98333333,16.46666667,34.38333333,0
86,01/04/20 01:00:00 PM,1.746666667,5.096666667,87.53333333,34.64683333,34.54916667,97.81666667,23.55,34,0
87,01/04/20 02:00:00 PM,1.993333333,5.105,65.01666667,34.54083333,34.77733333,97.55,9.15,34.16666667,0
88,01/04/20 03:00:00 PM,1.496666667,4.353333333,77.43333333,34.56516667,34.9895,96.7,2.7,34.16666667,0
89,01/04/20 04:00:00 PM,1.87,5.348333333,73.45,34.4755,34.957,95.5,0.816666667,33.8,0
90,01/04/20 05:00:00 PM,2.116666667,5.973333333,63.81666667,34.04283333,34.4755,95.76666667,0.6,33.41666667,0
91,01/04/20 06:00:00 PM,2.37,5.851666667,65.68333333,33.986,34.3455,94.3,0.6,32.9,0
92,01/04/20 07:00:00 PM,1.496666667,5.351666667,98.08333333,33.64933333,34.00216667,91.03333333,0.6,31.63333333,0
93,01/04/20 08:00:00 PM,1.996666667,5.48,82.81666667,33.63266667,33.97733333,90.83333333,0.6,31.56666667,0
94,01/04/20 09:00:00 PM,2.623333333,6.228333333,67.35,32.57366667,32.69783333,93.36666667,0.6,30.96666667,0
95,01/04/20 10:00:00 PM,2.62,6.35,62.38333333,32.61616667,32.981,92.45,0.6,31.03333333,0
96,01/04/20 11:00:00 PM,3.123333333,6.973333333,58.88333333,32.076,32.6415,92.53333333,0.6,30.73333333,0
97,01/05/20 12:00:00 AM,2.996666667,6.973333333,56.06666667,32.2095,32.4915,90.7,0.6,30.03333333,0
98,01/05/20 01:00:00 AM,3.37,8.093333333,57.23333333,32.25066667,32.65,87.86666667,0.6,29.41666667,0
99,01/05/20 02:00:00 AM,2.743333333,7.223333333,62.18333333,31.72466667,31.77466667,90.63333333,0.6,29.36666667,0.8
100,01/05/20 03:00:00 AM,3.981666667,10.33666667,60.3,31.28066667,31.4815,93.26666667,0.6,29.71666667,0.8
101,01/05/20 04:00:00 AM,3.368333333,8.966666667,61.7,31.06116667,31.13716667,89.21666667,0.6,28.3,1
102,01/05/20 05:00:00 AM,3.733333333,8.716666667,55.83333333,30.9695,31.28066667,87.8,0.6,28.08333333,1
103,01/05/20 06:00:00 AM,3.736666667,9.59,60.51666667,30.2415,30.72433333,89.38333333,0.6,27.98333333,1
104,01/05/20 07:00:00 AM,3.736666667,9.466666667,60.53333333,29.90133333,30.64783333,89.4,0.6,27.9,1
105,01/05/20 08:00:00 AM,3.738333333,9.09,58.88333333,30.17333333,30.68183333,88.63333333,6.25,27.73333333,0.8
106,01/05/20 09:00:00 AM,4.351666667,10.96,61.93333333,31.20483333,31.34766667,84.45,23.11666667,27.2,0.8
107,01/05/20 10:00:00 AM,3.615,8.84,58.16666667,31.38983333,31.11283333,84.61666667,24.38333333,27.01666667,0.8
108,01/05/20 11:00:00 AM,3.733333333,9.84,57.46666667,32.19166667,31.54933333,81.58333333,50.43333333,26.56666667,1
109,01/05/20 12:00:00 PM,4.108333333,9.836666667,56.3,32.79816667,31.85866667,77.15,62.28333333,25.51666667,1
110,01/05/20 01:00:00 PM,3.861666667,9.713333333,66.4,42.095,34.21166667,72.75,239.6,26.28333333,0
111,01/05/20 02:00:00 PM,4.235,9.836666667,58.63333333,34.74133333,33.43533333,66.4,61.25,23.43333333,0.2
112,01/05/20 03:00:00 PM,3.116666667,8.22,57.95,33.328,33.06383333,69.25,26.26666667,24.1,1
113,01/05/20 04:00:00 PM,1.623333333,4.108333333,150.85,32.7575,32.699,71.5,4.783333333,24.45,1
114,01/05/20 05:00:00 PM,1.12,3.12,211.4,32.09266667,32.10083333,74.25,0.6,24.86666667,1
115,01/05/20 06:00:00 PM,0.866666667,3.361666667,273.35,31.77466667,31.8,74.26666667,0.6,24.56666667,1
116,01/05/20 07:00:00 PM,0.74,2.746666667,69.46666667,31.65866667,31.7585,74.66666667,0.6,24.6,1
117,01/05/20 08:00:00 PM,1.616666667,4.106666667,175.2666667,31.86716667,32.13433333,75.15,0.6,25.16666667,1
118,01/05/20 09:00:00 PM,2.493333333,5.595,213.5333333,31.67383333,31.59716667,76.1,0.6,24.93333333,1
119,01/05/20 10:00:00 PM,1.87,4.858333333,222.4333333,30.03766667,29.90916667,87.93333333,0.6,26.76666667,0.2
120,01/05/20 11:00:00 PM,1.246666667,4.98,218.9166667,30.0965,30.19816667,89.83333333,0.6,27.6,1
121,01/06/20 12:00:00 AM,2.116666667,6.1,250.1333333,30.208,30.2245,89.01666667,0.6,27.36666667,1
122,01/06/20 01:00:00 AM,1.746666667,6.353333333,266.55,30.19083333,30.18216667,89.38333333,0.6,27.4,1
123,01/06/20 02:00:00 AM,2.37,6.72,250.1166667,30.07983333,30.11383333,90.9,0.6,27.78333333,1
124,01/06/20 03:00:00 AM,2.623333333,8.093333333,274.5333333,30.67233333,31.05216667,88.25,0.6,27.96666667,1
125,01/06/20 04:00:00 AM,3.118333333,9.465,254.6,31.6575,32.05033333,85.61666667,0.6,28.23333333,1
126,01/06/20 05:00:00 AM,2.87,7.093333333,250.1166667,32.28416667,32.52466667,88,0.6,29.36666667,1
127,01/06/20 06:00:00 AM,3.858333333,7.593333333,245.9333333,32.70766667,33.43533333,87.95,0.6,30.23333333,1
128,01/06/20 07:00:00 AM,3.74,8.09,247.3333333,33.34466667,33.84666667,89.36666667,1.016666667,31.03333333,1
129,01/06/20 08:00:00 AM,2.996666667,7.593333333,166.1333333,34.23783333,34.49916667,90.43333333,17.5,32,1
130,01/06/20 09:00:00 AM,1.993333333,5.853333333,97.83333333,36.505,36.31316667,81.7,42.08333333,31.26666667,1
131,01/06/20 10:00:00 AM,2.87,8.34,51.63333333,37.44866667,36.81016667,75.06666667,53.75,29.61666667,1
132,01/06/20 11:00:00 AM,4.361666667,9.966666667,53.03333333,37.78233333,37.23333333,69.01666667,60.63333333,27.96666667,1
133,01/06/20 12:00:00 PM,5.726666667,11.70333333,54.43333333,43.95816667,38.53083333,56.3,199.6,24.33333333,1
134,01/06/20 01:00:00 PM,3.736666667,9.716666667,53.5,40.10933333,38.65983333,55.4,86.68333333,24.06666667,1
135,01/06/20 02:00:00 PM,4.353333333,11.08166667,51.63333333,41.14033333,39.71283333,53.56666667,77.3,24.25,1
136,01/06/20 03:00:00 PM,4.353333333,9.836666667,50.93333333,38.581,39.10183333,52.1,16.03333333,23.01666667,1
137,01/06/20 04:00:00 PM,2.743333333,7.343333333,50.68333333,37.40833333,38.37633333,50.58333333,5.616666667,21.68333333,1
138,01/06/20 05:00:00 PM,1.87,5.351666667,52.31666667,36.12016667,37.345,50.21666667,0.6,20.53333333,1
139,01/06/20 06:00:00 PM,1.246666667,3.858333333,53.5,35.14133333,36.38283333,51.43333333,0.6,20.2,1
140,01/06/20 07:00:00 PM,0,1.62,166.3666667,32.97283333,34.3125,58.11666667,0.6,21.1,0.8
141,01/06/20 08:00:00 PM,2.12,4.856666667,261.3833333,33.85966667,35.01916667,56.23333333,0.6,20.98333333,1
142,01/06/20 09:00:00 PM,2.12,7.22,167.3,35.29683333,35.83816667,52.18333333,0.6,20,1
143,01/06/20 10:00:00 PM,2.873333333,6.846666667,57.25,36.37783333,36.8585,53.06666667,0.6,21.33333333,1
144,01/06/20 11:00:00 PM,2.493333333,6.353333333,153.4666667,34.58533333,34.53583333,71.05,0.6,26.06666667,1
145,01/07/20 12:00:00 AM,2.366666667,5.6,209.3,32.70816667,32.97333333,73.65,0.6,25.5,0
146,01/07/20 01:00:00 AM,1.743333333,3.738333333,227.8333333,32.642,32.91516667,71.2,0.6,24.61666667,0
147,01/07/20 02:00:00 AM,0.74,2.243333333,217.2833333,32.61633333,32.99766667,69.05,0.6,23.95,0
148,01/07/20 03:00:00 AM,0.496666667,2.12,187.7333333,31.975,32.25833333,71.11666667,0.6,23.93333333,0
149,01/07/20 04:00:00 AM,0.616666667,2.116666667,175.9833333,30.47733333,31.16116667,73.06666667,0.6,23.55,0
150,01/07/20 05:00:00 AM,0.746666667,1.996666667,142.6666667,29.491,30.027,75.91666667,0.6,23.33333333,0
151,01/07/20 06:00:00 AM,0.866666667,2.86,139.15,28.44966667,29.01933333,78.06666667,0.6,23.03333333,0
152,01/07/20 07:00:00 AM,0.74,2.496666667,145.25,28.29416667,28.718,77.7,2.266666667,22.65,0
153,01/07/20 08:00:00 AM,1.12,2.993333333,202.25,29.61766667,29.3175,77.43333333,37.51666667,23.1,0
154,01/07/20 09:00:00 AM,1.243333333,3.863333333,115.2166667,32.72933333,30.781,75.66666667,85.83333333,23.96666667,0
155,01/07/20 10:00:00 AM,1.246666667,5.23,266.1,36.56016667,34.27066667,69.51666667,102.9333333,25.31666667,0
156,01/07/20 11:00:00 AM,0.993333333,3.615,141.25,35.96,34.84233333,67.13333333,69.78333333,25.05,0
157,01/07/20 12:00:00 PM,1.12,4.113333333,192.65,36.20033333,35.2165,66.26666667,67.28333333,25.1,0.8
158,01/07/20 01:00:00 PM,1.246666667,4.483333333,260.7,36.113,35.5965,65.61666667,44.78333333,25.26666667,1
159,01/07/20 02:00:00 PM,1.5,5.101666667,294.2333333,35.5645,35.18416667,65.78333333,30.81666667,24.96666667,1
160,01/07/20 03:00:00 PM,1.5,5.97,223.6,35.2085,35.111,65.73333333,18.73333333,24.83333333,1
161,01/07/20 04:00:00 PM,0.866666667,3.741666667,216.35,34.97266667,35.15183333,65.66666667,3.333333333,24.83333333,0.8
162,01/07/20 05:00:00 PM,1.616666667,5.601666667,247.0833333,33.76016667,33.47,73.85,0.6,25.93333333,1
163,01/07/20 06:00:00 PM,1.373333333,3.983333333,229.25,31.59116667,31.5325,89.9,0.6,28.88333333,0.5
164,01/07/20 07:00:00 PM,0.866666667,3.116666667,118.5,31.76733333,31.7505,92.21666667,0.6,29.75,0.8
165,01/07/20 08:00:00 PM,1.493333333,4.235,224.3166667,31.80833333,31.8495,92.1,0.6,29.8,0.5
166,01/07/20 09:00:00 PM,1.12,3.361666667,216.1,30.95216667,31.68216667,91.56666667,0.6,29.51666667,0.5
167,01/07/20 10:00:00 PM,1.5,4.23,295.2,31.19666667,31.94233333,87.21666667,0.6,28.58333333,1
168,01/07/20 11:00:00 PM,1.373333333,4.36,266.55,31.46516667,32.00916667,85.91666667,0.6,28.26666667,1
169,01/08/20 12:00:00 AM,1.623333333,5.346666667,265.3833333,31.57466667,32.08433333,84.73333333,0.6,28,1
170,01/08/20 01:00:00 AM,1.373333333,4.236666667,251.7833333,31.30583333,31.934,83.15,0.6,27.4,1
171,01/08/20 02:00:00 AM,1.116666667,3.986666667,147.35,31.415,31.97583333,80.23333333,0.6,26.6,1
172,01/08/20 03:00:00 AM,0.996666667,3.238333333,178.3,31.13766667,31.93383333,78.2,0.6,25.91666667,0.8
173,01/08/20 04:00:00 AM,1.87,5.473333333,208.8333333,31.1125,31.86716667,76.7,0.6,25.4,0.8
174,01/08/20 05:00:00 AM,0.866666667,2.746666667,160.0166667,30.89316667,31.6245,76.61666667,0.6,25.13333333,0.8
175,01/08/20 06:00:00 AM,0.993333333,3.736666667,168.7166667,30.43633333,31.12066667,78.11666667,0.6,25.08333333,0.5
176,01/08/20 07:00:00 AM,2.746666667,6.72,185.1333333,29.1475,29.50733333,85.31666667,2.266666667,25.63333333,1
177,01/08/20 08:00:00 AM,1.623333333,5.105,80.01666667,30.39866667,30.9155,80.73333333,16.88333333,25.66666667,0
178,01/08/20 09:00:00 AM,3.615,8.343333333,53.96666667,33.72066667,32.51633333,71.88333333,69.81666667,24.48333333,0.2
179,01/08/20 10:00:00 AM,4.475,11.95166667,53.96666667,43.44133333,35.2635,57.45,274.3833333,21.65,1
180,01/08/20 11:00:00 AM,3.61,10.08166667,69.21666667,35.73766667,31.89866667,60.01666667,98.11666667,19.55,0.5
181,01/08/20 12:00:00 PM,5.346666667,12.955,55.83333333,36.4225,31.39666667,55.68333333,181.8666667,17.38333333,0.8
182,01/08/20 01:00:00 PM,5.723333333,13.945,58.18333333,32.046,30.19783333,53.28333333,87.9,15.23333333,0.8
183,01/08/20 02:00:00 PM,5.596666667,13.325,54.9,31.438,29.5055,52.43333333,82.7,14.2,0.8
184,01/08/20 03:00:00 PM,4.483333333,10.585,59.6,30.08933333,28.713,56.08333333,66.66666667,14.98333333,0.8
185,01/08/20 04:00:00 PM,3.491666667,9.34,61.95,26.34483333,26.12583333,70.6,14.78333333,17.85,0.8
186,01/08/20 05:00:00 PM,4.481666667,11.955,57.96666667,25.5145,25.5675,63.78333333,0.6,14.98333333,1
187,01/08/20 06:00:00 PM,4.981666667,13.44666667,52.8,23.72716667,24.09133333,66.03333333,0.6,14.38333333,0.2
188,01/08/20 07:00:00 PM,5.726666667,13.07,56.76666667,22.58766667,22.976,65.83333333,0.6,13.23333333,0
189,01/08/20 08:00:00 PM,4.973333333,11.82833333,57.23333333,22.45066667,22.82033333,66.93333333,0.6,13.48333333,0.8
190,01/08/20 09:00:00 PM,4.73,12.20333333,60.53333333,21.66633333,21.62766667,72.81666667,0.6,14.18333333,1
191,01/08/20 10:00:00 PM,4.72,12.45,60.53333333,20.7275,21.12483333,70.71666667,0.6,13.01666667,1
192,01/08/20 11:00:00 PM,5.223333333,12.82333333,57.71666667,19.9955,20.6335,62.31666667,0.6,9.8,1
193,01/09/20 12:00:00 AM,4.728333333,11.08166667,56.06666667,20.349,20.68983333,63.28333333,0.6,10.21666667,1
