title,Solar Radiation,Temp,RH,Wind Speed,Gust Speed,Wind Direction,Water Content,MRT,DewPt
timezone_str,nan,nan,nan,nan,nan,nan,nan,nan,nan
units,W/mÂ²,Â°F,%,mph,mph,Ã¸,mÂ³/mÂ³,Â°F,Â°F
logger_serial_number,20094090,20094090,20094090,20094090,20094090,20094090,20094090,20094090,20094090
sensor_serial_number,20073988,20496044,20496044,20496535,20496535,20496535,20499689,20693833,20496044
datetimes,,,,,,,,,
2019-11-15 02:00:00-05:00,0.6,32.19049999999999,59.333333333333336,2.9966666666666666,4.851666666666667,75.53333333333333,0.13078333333333333,30.39,19.566666666666666
2019-11-15 03:00:00-05:00,0.6,30.8165,64.03333333333335,2.7466666666666666,4.353333333333333,69.66666666666667,0.12900000000000003,28.605833333333333,20.066666666666666
2019-11-15 04:00:00-05:00,0.6,30.746,65.16666666666667,2.7466666666666666,4.601666666666667,76.75,0.12710000000000002,28.567333333333334,20.383333333333336
2019-11-15 05:00:00-05:00,0.6,28.604000000000003,69.18333333333334,0.9933333333333333,2.866666666666667,134.45,0.12480000000000001,26.180333333333333,19.816666666666666
2019-11-15 06:00:00-05:00,0.8166666666666668,29.675833333333333,69.48333333333333,1.9933333333333334,4.735,121.31666666666668,0.1214,27.214166666666667,20.900000000000002
2019-11-15 07:00:00-05:00,22.083333333333332,32.31683333333333,65.45,1.87,5.723333333333333,171.04999999999998,0.11856666666666667,30.764666666666667,22.083333333333332
2019-11-15 08:00:00-05:00,165.81666666666666,34.31016666666667,63.5,2.2466666666666666,6.596666666666667,171.98333333333332,0.11553333333333332,41.202666666666666,23.233333333333334
2019-11-15 09:00:00-05:00,288.75,37.192,59.78333333333333,2.9966666666666666,8.093333333333332,159.35,0.11371666666666665,46.736999999999995,24.51666666666667
2019-11-15 10:00:00-05:00,401.25,39.826166666666666,56.53333333333333,3.615,9.340000000000002,183.96666666666667,0.11535000000000001,50.76883333333333,25.650000000000002
2019-11-15 11:00:00-05:00,419.1666666666667,41.93066666666667,53.800000000000004,4.111666666666667,10.831666666666665,219.6,0.11739999999999999,54.008500000000005,26.416666666666668
2019-11-15 12:00:00-05:00,236.66666666666663,41.39983333333333,56.31666666666667,4.9799999999999995,11.208333333333334,231.11666666666665,0.12031666666666667,45.84866666666667,27.05
2019-11-15 13:00:00-05:00,73.13333333333334,40.297333333333334,60.666666666666664,5.973333333333333,13.198333333333332,228.33333333333337,0.12261666666666667,41.22016666666667,27.8
2019-11-15 14:00:00-05:00,44.166666666666664,39.2815,64.23333333333333,5.726666666666667,12.326666666666668,227.85,0.12666666666666665,39.493,28.166666666666668
2019-11-15 15:00:00-05:00,19.600000000000005,38.2975,68.68333333333334,5.096666666666667,11.33,238.38333333333335,0.1318,38.226333333333336,28.900000000000002
2019-11-15 16:00:00-05:00,2.283333333333333,37.830333333333336,72.41666666666667,5.4750000000000005,13.32,228.80000000000004,0.13671666666666668,37.393,29.766666666666666
2019-11-15 17:00:00-05:00,0.6,36.39183333333334,78.13333333333334,5.476666666666667,12.33,259.9833333333333,0.1425,36.158500000000004,30.23333333333333
2019-11-15 18:00:00-05:00,0.6,35.66116666666667,79.14999999999999,6.22,15.57,254.10000000000002,0.14861666666666665,34.98083333333333,29.8
2019-11-15 19:00:00-05:00,0.6,35.30533333333333,71.68333333333334,4.235,10.586666666666668,248.23333333333335,0.15286666666666662,34.15716666666667,27.133333333333336
2019-11-15 20:00:00-05:00,0.6,35.41916666666667,70.28333333333335,4.728333333333333,9.836666666666668,261.3833333333334,0.15445,34.67933333333333,26.7
2019-11-15 21:00:00-05:00,0.6,35.56466666666666,71.25,7.84,17.930000000000003,266.8,0.1549,34.989,27.166666666666668
2019-11-15 22:00:00-05:00,0.6,35.0625,71.16666666666667,7.473333333333334,16.06,271.25000000000006,0.15501666666666666,34.54116666666667,26.666666666666668
2019-11-15 23:00:00-05:00,0.6,33.425666666666665,70.95,7.096666666666667,17.063333333333336,302.45000000000005,0.15564999999999998,33.145,25.016666666666666
2019-11-16 00:00:00-05:00,0.6,31.706833333333332,66.61666666666666,6.723333333333334,16.31,296.5833333333333,0.1566,31.3215,21.933333333333334
2019-11-16 01:00:00-05:00,0.6,29.22333333333333,61.300000000000004,7.093333333333334,14.69,313.71666666666664,0.1562,28.279666666666667,17.55
2019-11-16 02:00:00-05:00,0.6,27.370500000000003,61.850000000000016,4.6066666666666665,10.211666666666666,310.91666666666663,0.15526666666666666,25.700666666666667,16.033333333333335
2019-11-16 03:00:00-05:00,0.6,25.361499999999996,59.199999999999996,3.4883333333333333,8.093333333333334,317.25,0.1527666666666667,23.516166666666663,13.100000000000001
2019-11-16 04:00:00-05:00,0.6,23.388833333333334,61.51666666666666,3.3699999999999997,6.223333333333334,289.06666666666666,0.14678333333333335,21.658666666666665,12.133333333333333
2019-11-16 05:00:00-05:00,0.6,21.883,64.23333333333333,2.9966666666666666,5.1,297.06666666666666,0.1366,20.023833333333332,11.666666666666666
2019-11-16 06:00:00-05:00,1.0166666666666666,20.76533333333333,67.13333333333334,2.7466666666666666,5.476666666666667,302.68333333333334,0.1244,18.69516666666667,11.583333333333334
2019-11-16 07:00:00-05:00,23.13333333333333,19.967166666666667,68.11666666666666,2.4966666666666666,5.1066666666666665,307.15000000000003,0.1113,18.433,11.133333333333333
2019-11-16 08:00:00-05:00,174.5666666666667,21.553833333333333,57.96666666666666,3.1183333333333336,6.718333333333334,129.04999999999998,0.09730000000000001,29.18766666666667,9.033333333333333
2019-11-16 09:00:00-05:00,301.45,23.879499999999997,49.86666666666667,2.4933333333333336,6.096666666666667,190.04999999999998,0.08650000000000001,36.867666666666665,7.883333333333334
2019-11-16 10:00:00-05:00,396.8666666666666,26.410166666666665,47.449999999999996,3.3650000000000007,7.095,295.84999999999997,0.07884999999999999,39.07783333333333,9.116666666666667
2019-11-16 11:00:00-05:00,450.4166666666667,28.310666666666666,45.98333333333333,4.1049999999999995,8.59,251.3166666666667,0.07890000000000001,40.66733333333333,10.133333333333333
