Plot Title: Parking Lot_PSB 2020,,,,,,,,,,
#,"Date Time, GMT-05:00","Wind Speed, mph (LGR S/N: 20702489, SEN S/N: 20496534)","Gust Speed, mph (LGR S/N: 20702489, SEN S/N: 20496534)","Wind Direction, ø (LGR S/N: 20702489, SEN S/N: 20496534)","MRT, °F (LGR S/N: 20702489, SEN S/N: 20693834)","Temp, °F (LGR S/N: 20702489, SEN S/N: 20698453)","RH, % (LGR S/N: 20702489, SEN S/N: 20698453)","Solar Radiation, W/m² (LGR S/N: 20702489, SEN S/N: 20702166)","DewPt, °F (LGR S/N: 20702489, SEN S/N: 20698453)","SkyCover, Fraction (LGR S/N: 20095520, SEN S/N: 10732331, LBL: Tamb)"
6834,2019-10-11 17:00:00-05:00,0.557309867,1.3902944,189.6,17.54574074,17.43472222,51.21666667,2.283333333,7.240740741,1
6835,2019-10-11 18:00:00-05:00,0.220539733,0.9477248,107,15.69981482,15.7875,58.46666667,0.6,7.648148148,1
6836,2019-10-11 19:00:00-05:00,0.110269867,0.8359648,86.36666667,14.21694445,14.29666667,62.93333333,0.6,7.351851852,1
6837,2019-10-11 20:00:00-05:00,0.220539733,0.9477248,129.75,13.63759259,14.07768519,55.8,0.6,5.314814815,0.5
6838,2019-10-11 21:00:00-05:00,0.275674667,1.002859733,126.4666667,13.16833333,13.45324074,47.91666667,0.6,2.648148148,0
6839,2019-10-11 22:00:00-05:00,0.1654048,0.892589867,108.4166667,12.12148148,12.2987963,53.65,0.6,3.12037037,0
6840,2019-10-11 23:00:00-05:00,0.1654048,0.8359648,117.0833333,11.17861111,11.35287037,57.56666667,0.6,3.268518519,0
6841,2019-10-12 00:00:00-05:00,0.444059733,1.449154667,172.2166667,10.93944445,11.1862037,56.75,0.6,2.935185185,0
6842,2019-10-12 01:00:00-05:00,0.333789867,1.116109867,136.0833333,10.21814815,10.60953704,59.01666667,0.6,2.944444445,0
6843,2019-10-12 02:00:00-05:00,0.275674667,1.1690096,175.9833333,10.47925926,10.96333333,56.3,0.6,2.583333333,0
6844,2019-10-12 03:00:00-05:00,0.387434667,1.670439467,251.0833333,10.70342593,11.27666667,54.23333333,0.6,2.37962963,0
6845,2019-10-12 04:00:00-05:00,0.275674667,1.226379733,181.85,10.33240741,10.6912963,58.16666667,0.6,2.814814815,0
6846,2019-10-12 05:00:00-05:00,0.444059733,1.613069333,179.5,10.30787037,10.53416667,64.21666667,0.6,4.083333333,0
6847,2019-10-12 06:00:00-05:00,0.669069867,2.504914133,225.95,10.30888889,10.73083333,68.58333333,18.75,5.194444445,0
6848,2019-10-12 07:00:00-05:00,0.9477248,3.117358933,244.0166667,12.88166667,11.84759259,65.68333333,65.21666667,5.638888889,0
6849,2019-10-12 08:00:00-05:00,0.780829867,2.671809067,233.2166667,12.30407407,12.11435185,65.73333333,17.7,5.916666667,0.2
6850,2019-10-12 09:00:00-05:00,0.891099733,2.948973867,238.85,12.15851852,11.85166667,70.26666667,27.28333333,6.638888889,0.5
6851,2019-10-12 10:00:00-05:00,1.00584,3.002618667,245.4166667,11.54805556,11.30101852,77.51666667,28.33333333,7.518518519,0
6852,2019-10-12 11:00:00-05:00,0.5006848,2.227004267,288.15,11.84388889,11.34953704,82.91666667,41.86666667,8.546296296,0
6853,2019-10-12 12:00:00-05:00,0.7242048,2.3380192,231.3666667,12.40064815,11.86777778,82.41666667,46.86666667,9,0.8
