Plot Title: DL5,,,,,,,,,,,,,
#,"Date Time, GMT-05:00","Temp, °C (LGR S/N: 20098520, SEN S/N: 10762331, LBL: Tamb)","RH, % (LGR S/N: 21098500, SEN S/N: 10263331)","Wind Speed, mph (LGR S/N: 20198500, SEN S/N: 21706789)","Wind Direction, ø (LGR S/N: 20198500, SEN S/N: 21706789)","Solar Radiation, W/m² (LGR S/N: 20034090, SEN S/N: 23073988)","Precipitation, Inches  (LGR S/N: 20034090, SEN S/N: 23073988)","DewPt, °C (LGR S/N: 20495520, SEN S/N: 10232331, LBL: Tamb)","SkyCover, Fraction (LGR S/N: 20075520, SEN S/N: 10734331, LBL: Tamb)","Gust Speed, mph (LGR S/N: 20054090, SEN S/N: 20896535)",,,
8628,12/26/19 11:00:00 AM,3.283333333,72.81,6.32,127.3,157.1213,0,-2.154666667,0,10.12,,,
8629,12/26/19 12:00:00 PM,3.633333333,70.14,7.2,130.8,172.8218,0,-2.338666667,0,10.66,,,
8630,12/26/19 01:00:00 PM,4.538888889,69.42,6.19,144.1,158.168,0,-1.577111111,0,9.59,,,
8631,12/26/19 02:00:00 PM,5.155555556,69.48,8.05,145.7,154.0975,0,-0.948444444,0.8,14.95,,,
8632,12/26/19 03:00:00 PM,5.455555556,69.22,8.32,140.2,86.7598,0,-0.700444444,0.8,14.42,,,
8633,12/26/19 04:00:00 PM,5.327777778,69.46,7.87,143.1,60.1271,0,-0.780222222,0,15.49,,,
8634,12/26/19 05:00:00 PM,4.811111111,70.53,8.45,138.5,7.9084,0,-1.082888889,0.2,15.31,,,
8635,12/26/19 06:00:00 PM,4.594444444,71.7,7.78,126.9,0,0,-1.065555556,0,15.85,,,
8636,12/26/19 07:00:00 PM,4.616666667,71.22,7.83,133.1,0,0,-1.139333333,0.8,13.17,,,
8637,12/26/19 08:00:00 PM,5.144444444,71.13,7.84,134.8,0,0,-0.629555556,1,16.39,,,
8638,12/26/19 09:00:00 PM,5.05,71.14,9.6,147.2,0,0,-0.722,1,17.64,,,
8639,12/26/19 10:00:00 PM,4.833333333,73.2,10.97,151.4,0,0,-0.526666667,1,19.43,,,
8640,12/26/19 11:00:00 PM,4.805555556,75.51,13.43,150.1,0.1163,0,-0.092444444,1,22.83,,,
8641,12/27/19 12:00:00 AM,4.7,78.7,13.27,150.7,0.1163,0,0.44,1,22.11,,,
8642,12/27/19 01:00:00 AM,4.688888889,81.1,13.82,157.9,0.1163,0,0.908888889,1,21.39,,,
8643,12/27/19 02:00:00 AM,4.622222222,82.9,16.62,156.2,0.1163,0,1.202222222,1,26.58,,,
8644,12/27/19 03:00:00 AM,4.705555556,84.4,17.39,157.6,0,0,1.585555556,1,26.76,,,
8645,12/27/19 04:00:00 AM,4.827777778,85.5,12.51,149.2,0,0,1.927777778,1,21.75,,,
8646,12/27/19 05:00:00 AM,5.016666667,85.8,12.8,157.2,0,0,2.176666667,1,21.57,,,
8647,12/27/19 06:00:00 AM,5.205555556,86.1,11.32,159.8,0.1163,0,2.425555556,1,18.71,,,
8648,12/27/19 07:00:00 AM,5.077777778,92.2,9.66,162.2,0,0.01,3.517777778,1,19.07,,,
8649,12/27/19 08:00:00 AM,5.227777778,90.6,9.17,164.7,0.6978,0,3.347777778,1,15.31,,,
8650,12/27/19 09:00:00 AM,5.688888889,89.7,8.26,173.4,15.3516,0,3.628888889,1,16.39,,,
8651,12/27/19 10:00:00 AM,6.222222222,88.9,8.98,167.2,40.9376,0,4.002222222,0.8,16.92,,,
8652,12/27/19 11:00:00 AM,6.85,88,7.26,165.6,54.8936,0,4.45,0.8,13.88,,,
8653,12/27/19 12:00:00 PM,8.161111111,86.3,7.59,176.9,126.0692,0,5.421111111,0.8,13.52,,,
8654,12/27/19 01:00:00 PM,8.811111111,87.1,6.17,174.9,37.4486,0,6.231111111,1,12.27,,,
8655,12/27/19 02:00:00 PM,9.5,86.2,4.76,179.7,51.172,0,6.74,0.8,10.12,,,
8656,12/27/19 03:00:00 PM,10.7,82.6,5.35,191.5,154.9116,0,7.22,0.8,11.38,,,
8657,12/27/19 04:00:00 PM,11.42777778,83.2,4.78,221.2,82.2241,0,8.067777778,0,10.3,,,
8658,12/27/19 05:00:00 PM,10.7,85.8,3.57,196.6,10.3507,0,7.86,1,6.9,,,
8659,12/27/19 06:00:00 PM,9.927777778,86.3,2.88,216.5,0,0,7.187777778,1,5.29,,,
8660,12/27/19 07:00:00 PM,9.027777778,87.7,6.57,281.3,0,0,6.567777778,0.2,14.24,,,
8661,12/27/19 08:00:00 PM,6.883333333,89.6,5.93,321.7,0,0,4.803333333,1,11.91,,,
8662,12/27/19 09:00:00 PM,5.738888889,92.2,5.96,304,0,0,4.178888889,1,9.95,,,
8663,12/27/19 10:00:00 PM,4.95,92.7,4.5,336.4,0,0,3.49,1,8.69,,,
8664,12/27/19 11:00:00 PM,4.522222222,92.7,4.66,330.8,0,0,3.062222222,1,8.16,,,
8665,12/28/19 12:00:00 AM,4.172222222,93.6,3.64,297.2,0,0,2.892222222,1,7.44,,,
8666,12/28/19 01:00:00 AM,3.988888889,94.5,2.71,307.5,0,0,2.888888889,1,4.76,,,
8667,12/28/19 02:00:00 AM,3.733333333,95.5,3.25,339.1,0,0,2.833333333,1,5.65,,,
8668,12/28/19 03:00:00 AM,3.672222222,95.4,2.75,304.4,0,0,2.752222222,1,4.94,,,
8669,12/28/19 04:00:00 AM,3.594444444,94.1,3.72,322.1,0,0,2.414444444,1,6.55,,,
8670,12/28/19 05:00:00 AM,3.294444444,90.1,5.96,325.7,0,0,1.314444444,1,14.42,,,
8671,12/28/19 06:00:00 AM,2.855555556,86.9,8.45,322.7,0,0,0.235555556,1,15.49,,,
8672,12/28/19 07:00:00 AM,2.683333333,85.3,7.99,316.8,0,0,-0.256666667,1,15.31,,,
8673,12/28/19 08:00:00 AM,2.505555556,83,6.65,323.8,1.7445,0,-0.894444444,1,12.27,,,
8674,12/28/19 09:00:00 AM,2.477777778,80.2,6,322.3,26.5164,0,-1.482222222,1,10.48,,,
8675,12/28/19 10:00:00 AM,2.655555556,75.42,7.67,310.4,66.9888,0,-2.260444444,1,12.99,,,
8676,12/28/19 11:00:00 AM,2.883333333,73.89,8.12,320.3,121.5335,0,-2.338666667,1,14.24,,,
8677,12/28/19 12:00:00 PM,3.1,71.19,7.09,318.4,151.7715,0,-2.662,1,11.91,,,
8678,12/28/19 01:00:00 PM,3.805555556,68.49,4.57,319.7,236.7868,0,-2.496444444,0.8,9.41,,,
8679,12/28/19 02:00:00 PM,4.772222222,66.17,3.46,322.6,256.5578,0,-1.993777778,0,8.33,,,
8680,12/28/19 03:00:00 PM,5.783333333,63.96,3.23,235.1,178.8694,0,-1.424666667,0,5.83,,,
8681,12/28/19 04:00:00 PM,5.455555556,67.65,2.6,295.5,60.9412,0,-1.014444444,0,4.76,,,
8682,12/28/19 05:00:00 PM,4.022222222,75.44,1.98,316,9.1877,0,-0.889777778,0,3.33,,,
8683,12/28/19 06:00:00 PM,1.633333333,83.6,2.69,85.8,0,0,-1.646666667,0,4.22,,,
8684,12/28/19 07:00:00 PM,-0.294444444,86.7,1.97,99.9,0,0,-2.954444444,0,3.86,,,
8685,12/28/19 08:00:00 PM,-1.527777778,90.2,2.95,114.9,0,0,-3.487777778,0,4.04,,,
8686,12/28/19 09:00:00 PM,-2,92.1,2.7,125.8,0,0,-3.58,0.2,4.22,,,
8687,12/28/19 10:00:00 PM,-1.916666667,92.3,2.65,118.2,0,0,-3.456666667,0,4.22,,,
8688,12/28/19 11:00:00 PM,-1.983333333,93,2.96,104.5,0,0,-3.383333333,0,5.12,,,
8689,12/29/19 12:00:00 AM,-2.333333333,93.1,3.08,57.33,0,0,-3.713333333,0,5.47,,,
8690,12/29/19 01:00:00 AM,-2.783333333,93.5,3.12,81,0,0,-4.083333333,0,5.29,,,
8691,12/29/19 02:00:00 AM,-2.988888889,94.2,3.33,64.22,0,0,-4.148888889,0.2,5.29,,,
8692,12/29/19 03:00:00 AM,-2.783333333,94.1,3.1,53.53,0,0,-3.963333333,0.8,5.29,,,
8693,12/29/19 04:00:00 AM,-3.288888889,94.5,2.77,101.6,0,0,-4.388888889,0,4.22,,,
8694,12/29/19 05:00:00 AM,-3.522222222,94.9,2.99,78.26,0,0,-4.542222222,0,4.4,,,
8695,12/29/19 06:00:00 AM,-3.666666667,95.2,3.42,69.92,0,0,-4.626666667,0,4.94,,,
8696,12/29/19 07:00:00 AM,-3.772222222,95.3,4.07,55.36,0,0,-4.712222222,0,5.29,,,
8697,12/29/19 08:00:00 AM,-3.611111111,95.7,4.55,49.98,3.1401,0,-4.471111111,0,7.8,,,
8698,12/29/19 09:00:00 AM,-2.722222222,95.8,4.46,42.26,47.5667,0,-3.562222222,0,6.9,,,
8699,12/29/19 10:00:00 AM,-1.061111111,91,5.46,67.78,70.943,0,-2.861111111,0,12.63,,,
8700,12/29/19 11:00:00 AM,1.344444444,83.4,7.93,127.5,50.9394,0,-1.975555556,0.8,15.85,,,
8701,12/29/19 12:00:00 PM,2.288888889,77.29,10.19,114.8,39.3094,0,-2.253111111,1,16.21,,,
8702,12/29/19 01:00:00 PM,2.777777778,83.5,7.23,120.9,61.0575,0,-0.522222222,1,11.02,,,
8703,12/29/19 02:00:00 PM,2.538888889,92.4,8.26,108.6,47.5667,0.03,1.018888889,1,11.02,,,
8704,12/29/19 03:00:00 PM,2.6,94.2,8.16,104.2,30.3543,0.03,1.44,1,12.45,,,
8705,12/29/19 04:00:00 PM,3,95.2,5.58,107.8,15.8168,0.05,2.04,1,9.59,,,
8706,12/29/19 05:00:00 PM,3.561111111,94.7,7.99,125.5,2.4423,0.1,2.501111111,1,15.49,,,
8707,12/29/19 06:00:00 PM,3.655555556,94.5,10.17,141.8,0.1163,0.04,2.555555556,1,18.53,,,
8708,12/29/19 07:00:00 PM,3.794444444,94.6,9.43,155,0,0.05,2.714444444,1,16.56,,,
8709,12/29/19 08:00:00 PM,3.744444444,94.5,10.24,155.5,0.1163,0.04,2.644444444,1,16.92,,,
8710,12/29/19 09:00:00 PM,3.805555556,94.5,9.19,144.4,0,0.01,2.705555556,1,15.85,,,
8711,12/29/19 10:00:00 PM,3.888888889,94.6,9.38,141.7,0,0,2.808888889,1,15.85,,,
8712,12/29/19 11:00:00 PM,4.038888889,94.9,9.17,138.2,0.1163,0,3.018888889,1,15.49,,,
8713,12/30/19 12:00:00 AM,4.155555556,95.5,7.63,138.9,0.1163,0,3.255555556,1,14.42,,,
8714,12/30/19 01:00:00 AM,4.238888889,95.6,8.98,127.1,0.1163,0,3.358888889,1,15.31,,,
8715,12/30/19 02:00:00 AM,4.238888889,95.6,11.22,114.1,0,0,3.358888889,1,16.56,,,
8716,12/30/19 03:00:00 AM,4.244444444,95.9,9.36,102.9,0,0,3.424444444,1,16.03,,,
8717,12/30/19 04:00:00 AM,4.027777778,96.3,9.4,108.2,0,0.11,3.287777778,1,16.39,,,
8718,12/30/19 05:00:00 AM,3.738888889,95.9,12.95,126.1,0.1163,0.01,2.918888889,1,21.22,,,
8719,12/30/19 06:00:00 AM,3.794444444,95.6,13.21,130.3,0.1163,0,2.914444444,1,21.39,,,
8720,12/30/19 07:00:00 AM,3.816666667,95.5,13.55,129.5,0.1163,0,2.916666667,1,23,,,
8721,12/30/19 08:00:00 AM,3.838888889,95.6,12.8,134.3,1.2793,0,2.958888889,1,22.11,,,
8722,12/30/19 09:00:00 AM,4.166666667,94.4,14.62,136,20.934,0,3.046666667,1,24.26,,,
8723,12/30/19 10:00:00 AM,4.238888889,93.4,15.65,146,31.8662,0,2.918888889,1,26.94,,,
8724,12/30/19 11:00:00 AM,3.938888889,95.8,12.43,151.6,28.9587,0.33,3.098888889,1,21.39,,,
8725,12/30/19 12:00:00 PM,4.411111111,93.6,15.06,141.7,103.8559,0,3.131111111,1,22.83,,,
8726,12/30/19 01:00:00 PM,5.083333333,91.8,17.05,145,104.0885,0,3.443333333,1,25.69,,,
8727,12/30/19 02:00:00 PM,5.1,91,15.03,148.2,38.6116,0,3.3,1,28.55,,,
8728,12/30/19 03:00:00 PM,4.577777778,91.7,15.93,144.7,56.987,0,2.917777778,1,22.65,,,
8729,12/30/19 04:00:00 PM,4.066666667,89.9,15.48,139.2,57.4522,0,2.046666667,0.8,24.26,,,
8730,12/30/19 05:00:00 PM,3.6,88.3,17.23,134.5,12.4441,0,1.26,0.8,25.33,,,
8731,12/30/19 06:00:00 PM,3.205555556,87.1,15.07,132,0,0,0.625555556,1,22.83,,,
8732,12/30/19 07:00:00 PM,3.066666667,89.8,12.49,146.7,0.1163,0.02,1.026666667,1,23.18,,,
8733,12/30/19 08:00:00 PM,2.722222222,90.5,12.73,157.4,0,0.01,0.822222222,1,22.11,,,
8734,12/30/19 09:00:00 PM,2.683333333,90.7,12.21,155,0,0,0.823333333,1,22.29,,,
8735,12/30/19 10:00:00 PM,2.638888889,89.3,9.93,154.5,0,0,0.498888889,1,17.1,,,
8736,12/30/19 11:00:00 PM,2.566666667,88.7,8.43,148.7,0,0,0.306666667,1,19.07,,,
8737,12/31/19 12:00:00 AM,2.55,89.1,5.91,169.7,0,0,0.37,1,12.27,,,
8738,12/31/19 01:00:00 AM,2.272222222,91.7,6.26,157,0,0,0.612222222,1,10.66,,,
8739,12/31/19 02:00:00 AM,2.155555556,91.2,9,154.8,0,0,0.395555556,1,14.95,,,
8740,12/31/19 03:00:00 AM,1.972222222,93.7,9.81,148.2,0,0,0.712222222,1,15.85,,,
8741,12/31/19 04:00:00 AM,1.894444444,93,8.85,157.7,0,0,0.494444444,1,15.13,,,
8742,12/31/19 05:00:00 AM,1.744444444,94,10.35,154,0,0,0.544444444,1,15.85,,,
8743,12/31/19 06:00:00 AM,1.833333333,95.4,9.66,153.7,0,0.01,0.913333333,1,14.78,,,
8744,12/31/19 07:00:00 AM,1.8,95.8,5.48,164.3,0,0,0.96,1,10.3,,,
8745,12/31/19 08:00:00 AM,1.755555556,95.2,7.03,145.8,2.2097,0,0.795555556,0.8,12.27,,,
8746,12/31/19 09:00:00 AM,1.994444444,92.7,10.17,151.6,49.4275,0,0.534444444,0.8,15.13,,,
8747,12/31/19 10:00:00 AM,2.55,89.1,5.64,163,49.8927,0,0.37,1,12.45,,,
8748,12/31/19 11:00:00 AM,2.244444444,88.3,6.79,175.6,79.3166,0,-0.095555556,0.8,16.74,,,
8749,12/31/19 12:00:00 PM,3.211111111,76.92,5.39,202.2,242.7181,0,-1.404888889,0.8,13.7,,,
8750,12/31/19 01:00:00 PM,4,71.31,9.58,238.1,146.4217,0,-1.738,1,16.92,,,
8751,12/31/19 02:00:00 PM,3.755555556,70.13,6.4,232.6,63.8487,0,-2.218444444,1,13.34,,,
8752,12/31/19 03:00:00 PM,3.688888889,72.76,6.91,231.9,38.0301,0,-1.759111111,1,16.39,,,
8753,12/31/19 04:00:00 PM,3.344444444,75.02,6.29,229.8,14.3049,0,-1.651555556,1,15.49,,,
8754,12/31/19 05:00:00 PM,1.511111111,98.4,10.44,254.6,2.6749,0.02,1.191111111,1,26.58,,,
8755,12/31/19 06:00:00 PM,-0.288888889,92.2,7.32,246.8,0.1163,0,-1.848888889,1,13.7,,,
8756,12/31/19 07:00:00 PM,0.322222222,64.88,12.82,267.2,0.1163,0,-6.701777778,1,24.26,,,
8757,12/31/19 08:00:00 PM,0.522222222,67.42,14.93,258.1,0,0,-5.993777778,0.8,23.9,,,
8758,12/31/19 09:00:00 PM,0.127777778,69.78,10.86,257.9,0,0,-5.916222222,1,18.53,,,
8759,12/31/19 10:00:00 PM,-0.066666667,70.78,10.96,265.9,0,0,-5.910666667,1,18,,,
8760,12/31/19 11:00:00 PM,-0.144444444,69.86,9.37,265.2,0,0,-6.172444444,1,16.39,,,
8761,01/01/20 12:00:00 AM,-0.355555556,71.52,9.34,266,0,0,-6.051555556,1,19.25,,,
8762,01/01/20 01:00:00 AM,-0.488888889,72.27,9.37,267.4,0,0,-6.034888889,1,20.5,,,
8763,01/01/20 02:00:00 AM,-0.694444444,73.12,7.26,271.2,0,0,-6.070444444,1,13.7,,,
8764,01/01/20 03:00:00 AM,-0.838888889,76.88,9.98,261.3,0,0,-5.462888889,1,16.74,,,
8765,01/01/20 04:00:00 AM,-0.966666667,78.23,8.89,260.5,0,0,-5.320666667,1,14.42,,,
8766,01/01/20 05:00:00 AM,-1.216666667,81.9,7.43,241.9,0,0,-4.836666667,1,12.99,,,
8767,01/01/20 06:00:00 AM,-1.555555556,81.1,7.16,245,0,0,-5.335555556,1,11.56,,,
8768,01/01/20 07:00:00 AM,-1.377777778,77.19,9.3,259.3,0,0,-5.939777778,1,17.1,,,
8769,01/01/20 08:00:00 AM,-1.366666667,78.38,9.59,274.6,0.4652,0,-5.690666667,1,17.82,,,
8770,01/01/20 09:00:00 AM,-1.344444444,77.77,9.27,261.4,6.978,0,-5.790444444,1,15.13,,,
8771,01/01/20 10:00:00 AM,-1.388888889,78.74,10.92,255.1,20.934,0,-5.640888889,1,15.85,,,
8772,01/01/20 11:00:00 AM,-1.094444444,76.9,9.87,256.3,75.0135,0,-5.714444444,1,15.31,,,
8773,01/01/20 12:00:00 PM,-0.544444444,71.71,12.77,265.1,99.4365,0,-6.202444444,1,25.69,,,
8774,01/01/20 01:00:00 PM,-0.438888889,77.2,12.5,267,121.5335,0,-4.998888889,1,18.89,,,
8775,01/01/20 02:00:00 PM,-0.855555556,85.1,12.12,266.1,55.2425,0,-3.835555556,1,19.43,,,
8776,01/01/20 03:00:00 PM,-1.138888889,83.9,11.73,260.6,19.6547,0,-4.358888889,1,17.82,,,
8777,01/01/20 04:00:00 PM,-0.9,77.72,10.66,264.1,9.8855,0,-5.356,1,16.21,,,
8778,01/01/20 05:00:00 PM,-0.877777778,75.27,11.56,267.5,2.9075,0,-5.823777778,1,20.14,,,
8779,01/01/20 06:00:00 PM,-0.966666667,74.06,10.87,261.1,0,0,-6.154666667,1,17.46,,,
8780,01/01/20 07:00:00 PM,-1.061111111,70.95,9.53,256.7,0,0,-6.871111111,1,13.88,,,
8781,01/01/20 08:00:00 PM,-1.883333333,74.8,3.78,212,0,0,-6.923333333,0,9.23,,,
8782,01/01/20 09:00:00 PM,-2.883333333,79.13,2.92,172.4,0,0,-7.057333333,0,5.12,,,
8783,01/01/20 10:00:00 PM,-4.388888889,86.4,4.23,142.1,0,0,-7.108888889,0,6.01,,,
8784,01/01/20 11:00:00 PM,-5.027777778,85.6,4.44,157.6,0,0,-7.907777778,0,6.37,,,
8785,01/02/20 12:00:00 AM,-4.933333333,84.3,4.86,153.1,0,0,-8.073333333,0,6.9,,,
8786,01/02/20 01:00:00 AM,-4.855555556,85.4,4.49,145.2,0,0,-7.775555556,0,6.55,,,
8787,01/02/20 02:00:00 AM,-4.838888889,85.7,4.14,140.7,0,0,-7.698888889,0,6.37,,,
8788,01/02/20 03:00:00 AM,-4.166666667,85.2,4.47,141.9,0,0,-7.126666667,0,9.23,,,
8789,01/02/20 04:00:00 AM,-2.983333333,83.7,7.46,143.8,0,0,-6.243333333,0,11.73,,,
8790,01/02/20 05:00:00 AM,-2.516666667,84.3,7.32,144.9,0,0,-5.656666667,0,11.38,,,
8791,01/02/20 06:00:00 AM,-2.344444444,84.8,8.5,141.9,0,0,-5.384444444,0,12.63,,,
8792,01/02/20 07:00:00 AM,-1.988888889,83.3,8.63,144,0,0,-5.328888889,0,13.17,,,
8793,01/02/20 08:00:00 AM,-1.288888889,80.7,8.07,150.1,1.7445,0,-5.148888889,0,12.09,,,
8794,01/02/20 09:00:00 AM,-0.416666667,80.1,10.02,143.6,34.6574,0,-4.396666667,0,15.67,,,
8795,01/02/20 10:00:00 AM,0.566666667,74.38,8.32,154.1,103.9722,0,-4.557333333,0,13.88,,,
8796,01/02/20 11:00:00 AM,3.072222222,64.68,8.82,153.5,275.7473,0,-3.991777778,0,14.24,,,
8797,01/02/20 12:00:00 PM,5.744444444,55.35,8.2,169.2,331.6876,0,-3.185555556,0,13.7,,,
8798,01/02/20 01:00:00 PM,7.916666667,50.11,7.17,177.6,296.9139,0,-2.061333333,0,13.17,,,
8799,01/02/20 02:00:00 PM,7.422222222,56.36,7.28,166.8,138.6296,0,-1.305777778,0,12.09,,,
8800,01/02/20 03:00:00 PM,6.661111111,57.02,8.43,152.2,120.3705,0,-1.934888889,0.2,12.81,,,
8801,01/02/20 04:00:00 PM,6.466666667,52.83,11.14,161.2,66.1747,0,-2.967333333,0,16.21,,,
8802,01/02/20 05:00:00 PM,5.611111111,57.08,10.73,158.8,9.304,0,-2.972888889,0.5,15.85,,,
8803,01/02/20 06:00:00 PM,4.9,58.06,9.96,148.5,0,0,-3.488,0,15.31,,,
8804,01/02/20 07:00:00 PM,4.538888889,58.9,8.08,150.6,0,0,-3.681111111,0.2,14.24,,,
8805,01/02/20 08:00:00 PM,4.383333333,59.75,7.68,166.1,0,0,-3.666666667,0,12.81,,,
8806,01/02/20 09:00:00 PM,4.983333333,58.88,7.85,169.5,0,0,-3.240666667,0,12.63,,,
8807,01/02/20 10:00:00 PM,4.755555556,60.94,5.16,160.5,0,0,-3.056444444,0,9.77,,,
8808,01/02/20 11:00:00 PM,4.355555556,62.87,5.09,148.3,0,0,-3.070444444,0,9.05,,,
8809,01/03/20 12:00:00 AM,4.538888889,63.61,4.23,156.7,0,0,-2.739111111,0,6.9,,,
8810,01/03/20 01:00:00 AM,4.227777778,68.27,4.46,145.4,0,0,-2.118222222,0,6.55,,,
8811,01/03/20 02:00:00 AM,3.916666667,69.49,4.22,167,0.1163,0,-2.185333333,0,6.55,,,
8812,01/03/20 03:00:00 AM,5.894444444,63.7,3.51,194.8,0.5815,0,-1.365555556,1,6.72,,,
8813,01/03/20 04:00:00 AM,6.183333333,67.35,4.07,161.5,0,0,-0.346666667,0.8,7.08,,,
8814,01/03/20 05:00:00 AM,5.227777778,71.9,4.93,145.5,0,0,-0.392222222,0,8.33,,,
8815,01/03/20 06:00:00 AM,4.961111111,69.15,5.84,147.6,0,0,-1.208888889,0.5,9.59,,,
8816,01/03/20 07:00:00 AM,4.894444444,72.13,5.58,148,0,0,-0.679555556,0.8,7.8,,,
8817,01/03/20 08:00:00 AM,4.85,75.4,5.76,155.1,1.2793,0,-0.07,1,9.05,,,
8818,01/03/20 09:00:00 AM,5.161111111,77.44,4.22,159.5,25.9349,0,0.649111111,0.5,6.55,,,
8819,01/03/20 10:00:00 AM,5.772222222,79.78,3.98,153.7,45.9385,0,1.728222222,1,6.01,,,
8820,01/03/20 11:00:00 AM,6.3,85.3,4.18,155.2,48.7297,0,3.36,1,6.72,,,
8821,01/03/20 12:00:00 PM,6.3,91,4.7,147.6,74.432,0,4.5,0.5,6.9,,,
8822,01/03/20 01:00:00 PM,7,90.8,4.11,148.8,72.2223,0,5.16,1,7.08,,,
8823,01/03/20 02:00:00 PM,7.638888889,89,4.34,142.4,75.0135,0,5.438888889,0.5,6.55,,,
8824,01/03/20 03:00:00 PM,7.233333333,93.1,4.05,135.9,38.7279,0.02,5.853333333,1,6.19,,,
8825,01/03/20 04:00:00 PM,6.844444444,95.6,4.13,153.6,24.7719,0,5.964444444,1,6.9,,,
8826,01/03/20 05:00:00 PM,6.705555556,95.9,4.37,161.9,4.5357,0,5.885555556,1,10.66,,,
8827,01/03/20 06:00:00 PM,6.65,95.6,3.57,170.9,0,0,5.77,1,6.01,,,
8828,01/03/20 07:00:00 PM,6.488888889,96.3,3.74,158.5,0,0,5.748888889,1,6.37,,,
8829,01/03/20 08:00:00 PM,6.516666667,95.7,3.25,156.3,0,0,5.656666667,1,5.12,,,
8830,01/03/20 09:00:00 PM,6.205555556,95.7,3.23,117.9,0,0,5.345555556,1,5.12,,,
8831,01/03/20 10:00:00 PM,6.066666667,96.1,2.25,126.5,0,0,5.286666667,1,4.76,,,
8832,01/03/20 11:00:00 PM,6.105555556,96.3,2.5,302.6,0,0,5.365555556,0.8,5.29,,,
8833,01/04/20 12:00:00 AM,5.65,98.1,3.58,283.6,0,0,5.27,0.8,6.01,,,
8834,01/04/20 01:00:00 AM,5.1,98.5,3.19,279.6,0,0.02,4.8,0.8,4.94,,,
8835,01/04/20 02:00:00 AM,4.833333333,98.2,3.69,330.5,0,0.04,4.473333333,0.8,8.69,,,
8836,01/04/20 03:00:00 AM,4.611111111,97.6,3.61,358.3,0,0.04,4.131111111,1,6.37,,,
8837,01/04/20 04:00:00 AM,4.588888889,97.4,2.81,324.2,0,0.04,4.068888889,1,4.4,,,
8838,01/04/20 05:00:00 AM,4.555555556,97.1,2.38,322.8,0,0.04,3.975555556,1,3.68,,,
8839,01/04/20 06:00:00 AM,4.361111111,97,2.68,326,0,0.01,3.761111111,1,4.22,,,
8840,01/04/20 07:00:00 AM,3.683333333,98.2,5.44,309.5,0,0,3.323333333,1,9.59,,,
8841,01/04/20 08:00:00 AM,3.133333333,98.8,4.96,298.4,0.4652,0,2.893333333,1,8.16,,,
8842,01/04/20 09:00:00 AM,2.766666667,99,6.47,296.7,6.0476,0.1,2.566666667,1,13.7,,,
8843,01/04/20 10:00:00 AM,2.044444444,99.1,8.48,305.7,20.4688,0.05,1.864444444,1,15.85,,,
8844,01/04/20 11:00:00 AM,1.688888889,99.2,8.36,300,23.7252,0,1.528888889,1,13.7,,,
8845,01/04/20 12:00:00 PM,1.205555556,99.4,9.4,299.3,17.445,0,1.085555556,1,16.03,,,
8846,01/04/20 01:00:00 PM,0.572222222,99.6,10.27,306,36.8671,0.01,0.492222222,1,17.28,,,
8847,01/04/20 02:00:00 PM,0.422222222,99.5,7.11,309.8,43.8451,0,0.322222222,1,14.95,,,
8848,01/04/20 03:00:00 PM,0.45,99.4,6.46,299.8,16.282,0,0.33,1,10.84,,,
8849,01/04/20 04:00:00 PM,0.411111111,99,5.85,302.7,6.1639,0,0.211111111,1,13.34,,,
8850,01/04/20 05:00:00 PM,0.383333333,98.1,7.15,317.5,1.6282,0,0.003333333,1,12.63,,,
8851,01/04/20 06:00:00 PM,0.155555556,98.2,8,317,0,0,-0.204444444,1,17.46,,,
8852,01/04/20 07:00:00 PM,0.105555556,94.2,8.74,312.5,0.1163,0,-1.054444444,1,16.92,,,
8853,01/04/20 08:00:00 PM,-0.194444444,92.6,9.66,319.7,0,0,-1.674444444,1,17.1,,,
8854,01/04/20 09:00:00 PM,-0.205555556,93.4,9.65,319,0,0,-1.525555556,1,15.67,,,
8855,01/04/20 10:00:00 PM,-0.505555556,97.2,9.16,313.5,0,0,-1.065555556,1,17.82,,,
8856,01/04/20 11:00:00 PM,-0.566666667,94.2,7.47,311,0,0,-1.726666667,1,13.88,,,
8857,01/05/20 12:00:00 AM,-0.833333333,96.3,9.22,303.5,0,0,-1.573333333,1,19.07,,,
8858,01/05/20 01:00:00 AM,-1.061111111,95.3,8.76,305.1,0,0,-2.001111111,1,15.13,,,
8859,01/05/20 02:00:00 AM,-0.983333333,89.4,10.3,300.7,0,0,-3.103333333,1,17.1,,,
8860,01/05/20 03:00:00 AM,-1.411111111,98.4,10.72,304.3,0,0.01,-1.731111111,1,21.04,,,
8861,01/05/20 04:00:00 AM,-1.666666667,96.8,12.54,301.3,0,0,-2.306666667,1,21.75,,,
8862,01/05/20 05:00:00 AM,-1.911111111,97.5,11.1,307.3,0,0.01,-2.411111111,1,19.61,,,
8863,01/05/20 06:00:00 AM,-1.905555556,91.1,11.25,295.6,0,0,-3.685555556,1,20.68,,,
8864,01/05/20 07:00:00 AM,-1.9,96.3,9.61,301.6,0.1163,0.01,-2.64,1,18.17,,,
8865,01/05/20 08:00:00 AM,-1.983333333,91.3,12.76,302.2,0.4652,0,-3.723333333,1,23,,,
8866,01/05/20 09:00:00 AM,-1.9,92.1,11.61,307.3,12.793,0,-3.48,1,23.9,,,
