Plot Title: DL5,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10
#,"Date Time, GMT-05:00","Temp, °C (LGR S/N: 20098520, SEN S/N: 10762331, LBL: Tamb)","RH, % (LGR S/N: 21098500, SEN S/N: 10263331)","Wind Speed, m/s (LGR S/N: 20198500, SEN S/N: 21706789)","Wind Direction, ø (LGR S/N: 20198500, SEN S/N: 21706789)","Solar Radiation, W/m² (LGR S/N: 20034090, SEN S/N: 23073988)","Precipitation, Inches  (LGR S/N: 20034090, SEN S/N: 23073988)","DewPt, °C (LGR S/N: 20495520, SEN S/N: 10232331, LBL: Tamb)","SkyCover, Fraction (LGR S/N: 20075520, SEN S/N: 10734331, LBL: Tamb)","Gust Speed, m/s (LGR S/N: 20054090, SEN S/N: 20896535)"
0,01/01/19 12:00:00 AM,-0.355555556,71.52,4.1753536,266,0,0,-6.051555556,1,8.60552
1,01/01/20 1:00:00 AM,-0.488888889,72.27,4.1887648,267.4,0,0,-6.034888889,1,9.16432
2,01/01/20 2:00:00 AM,-0.694444444,73.12,3.2455104,271.2,0,0,-6.070444444,1,6.124448
3,01/01/20 3:00:00 AM,-0.838888889,76.88,4.4614592,261.3,0,0,-5.462888889,1,7.4834496
4,01/01/20 4:00:00 AM,-0.966666667,78.23,3.9741856,260.5,0,0,-5.320666667,1,6.4463168
5,01/01/20 5:00:00 AM,-1.216666667,81.9,3.3215072,241.9,0,0,-4.836666667,1,5.8070496
6,01/01/20 6:00:00 AM,-1.555555556,81.1,3.2008064,245,0,0,-5.335555556,1,5.1677824
7,01/01/20 7:00:00 AM,-1.377777778,77.19,4.157472,259.3,0,0,-5.939777778,1,7.644384
8,01/01/20 8:00:00 AM,-1.366666667,78.38,4.2871136,274.6,0.4488,0,-5.690666667,1,7.9662528
9,01/01/20 9:00:00 AM,-1.344444444,77.77,4.1440608,261.4,6.732,0,-5.790444444,1,6.7637152
10,01/01/20 10:00:00 AM,-1.388888889,78.74,4.8816768,255.1,20.196,0,-5.640888889,1,7.085584
11,01/01/20 11:00:00 AM,-1.094444444,76.9,4.4122848,256.3,72.369,0,-5.714444444,1,6.8441824
12,01/01/20 12:00:00 PM,-0.544444444,71.71,5.7087008,265.1,95.931,0,-6.202444444,1,11.4844576
13,01/01/20 1:00:00 PM,-0.438888889,77.2,5.588,267,117.249,0,-4.998888889,1,8.4445856
14,01/01/20 2:00:00 PM,-0.855555556,85.1,5.4181248,266.1,53.295,0,-3.835555556,1,8.6859872
15,01/01/20 3:00:00 PM,-1.138888889,83.9,5.2437792,260.6,18.9618,0,-4.358888889,1,7.9662528
16,01/01/20 4:00:00 PM,-0.9,77.72,4.7654464,264.1,9.537,0,-5.356,1,7.2465184
17,01/01/20 5:00:00 PM,-0.877777778,75.27,5.1677824,267.5,2.805,0,-5.823777778,1,9.0033856
18,01/01/20 6:00:00 PM,-0.966666667,74.06,4.8593248,261.1,0,0,-6.154666667,1,7.8053184
19,01/01/20 7:00:00 PM,-1.061111111,70.95,4.2602912,256.7,0,0,-6.871111111,1,6.2049152
20,01/01/20 8:00:00 PM,-1.883333333,74.8,1.6898112,212,0,0,-6.923333333,1,4.1261792
21,01/01/20 9:00:00 PM,-2.883333333,79.13,1.3053568,172.4,0,0,-7.057333333,0,2.2888448
22,01/01/20 10:00:00 PM,-4.388888889,86.4,1.8909792,142.1,0,0,-7.108888889,0,2.6867104
23,01/01/20 11:00:00 PM,-5.027777778,85.6,1.9848576,157.6,0,0,-7.907777778,0,2.8476448
24,01/02/20 12:00:00 AM,-4.933333333,84.3,2.1726144,153.1,0,0,-8.073333333,0,3.084576
25,01/02/20 1:00:00 AM,-4.855555556,85.4,2.0072096,145.2,0,0,-7.775555556,0,2.928112
26,01/02/20 2:00:00 AM,-4.838888889,85.7,1.8507456,140.7,0,0,-7.698888889,0,2.8476448
27,01/02/20 3:00:00 AM,-4.166666667,85.2,1.9982688,141.9,0,0,-7.126666667,0,4.1261792
28,01/02/20 4:00:00 AM,-2.983333333,83.7,3.3349184,143.8,0,0,-6.243333333,0,5.2437792
29,01/02/20 5:00:00 AM,-2.516666667,84.3,3.2723328,144.9,0,0,-5.656666667,0,5.0873152
30,01/02/20 6:00:00 AM,-2.344444444,84.8,3.79984,141.9,0,0,-5.384444444,0,5.6461152
31,01/02/20 7:00:00 AM,-1.988888889,83.3,3.8579552,144,0,0,-5.328888889,0,5.8875168
32,01/02/20 8:00:00 AM,-1.288888889,80.7,3.6076128,150.1,1.683,0,-5.148888889,0,5.4047136
33,01/02/20 9:00:00 AM,-0.416666667,80.1,4.4793408,143.6,33.4356,0,-4.396666667,0,7.0051168
34,01/02/20 10:00:00 AM,0.566666667,74.38,3.7193728,154.1,100.3068,0,-4.557333333,0,6.2049152
35,01/02/20 11:00:00 AM,3.072222222,64.68,3.9428928,153.5,266.0262,0,-3.991777778,0,6.3658496
36,01/02/20 12:00:00 PM,5.744444444,55.35,3.665728,169.2,319.9944,0,-3.185555556,0,6.124448
37,01/02/20 1:00:00 PM,7.916666667,50.11,3.2052768,177.6,286.4466,0,-2.061333333,0,5.8875168
38,01/02/20 2:00:00 PM,7.422222222,56.36,3.2544512,166.8,133.7424,0,-1.305777778,0,5.4047136
39,01/02/20 3:00:00 PM,6.661111111,57.02,3.7685472,152.2,116.127,0,-1.934888889,0,5.7265824
40,01/02/20 4:00:00 PM,6.466666667,52.83,4.9800256,161.2,63.8418,0,-2.967333333,0.2,7.2465184
41,01/02/20 5:00:00 PM,5.611111111,57.08,4.7967392,158.8,8.976,0,-2.972888889,0,7.085584
42,01/02/20 6:00:00 PM,4.9,58.06,4.4525184,148.5,0,0,-3.488,0.5,6.8441824
43,01/02/20 7:00:00 PM,4.538888889,58.9,3.6120832,150.6,0,0,-3.681111111,0,6.3658496
44,01/02/20 8:00:00 PM,4.383333333,59.75,3.4332672,166.1,0,0,-3.666666667,0.2,5.7265824
45,01/02/20 9:00:00 PM,4.983333333,58.88,3.509264,169.5,0,0,-3.240666667,0,5.6461152
46,01/02/20 10:00:00 PM,4.755555556,60.94,2.3067264,160.5,0,0,-3.056444444,0,4.3675808
47,01/02/20 11:00:00 PM,4.355555556,62.87,2.2754336,148.3,0,0,-3.070444444,0,4.045712
48,01/03/20 12:00:00 AM,4.538888889,63.61,1.8909792,156.7,0,0,-2.739111111,0,3.084576
49,01/03/20 1:00:00 AM,4.227777778,68.27,1.9937984,145.4,0,0,-2.118222222,0,2.928112
50,01/03/20 2:00:00 AM,3.916666667,69.49,1.8865088,167,0.1122,0,-2.185333333,0,2.928112
51,01/03/20 3:00:00 AM,5.894444444,63.7,1.5691104,194.8,0.561,0,-1.365555556,0,3.0041088
52,01/03/20 4:00:00 AM,6.183333333,67.35,1.8194528,161.5,0,0,-0.346666667,1,3.1650432
53,01/03/20 5:00:00 AM,5.227777778,71.9,2.2039072,145.5,0,0,-0.392222222,0.8,3.7238432
54,01/03/20 6:00:00 AM,4.961111111,69.15,2.6107136,147.6,0,0,-1.208888889,0,4.2871136
55,01/03/20 7:00:00 AM,4.894444444,72.13,2.4944832,148,0,0,-0.679555556,0.5,3.486912
56,01/03/20 8:00:00 AM,4.85,75.4,2.5749504,155.1,1.2342,0,-0.07,0.8,4.045712
57,01/03/20 9:00:00 AM,5.161111111,77.44,1.8865088,159.5,25.0206,0,0.649111111,1,2.928112
58,01/03/20 10:00:00 AM,5.772222222,79.78,1.7792192,153.7,44.319,0,1.728222222,0.5,2.6867104
59,01/03/20 11:00:00 AM,6.3,85.3,1.8686272,155.2,47.0118,0,3.36,1,3.0041088
60,01/03/20 12:00:00 PM,6.3,91,2.101088,147.6,71.808,0,4.5,1,3.084576
61,01/03/20 1:00:00 PM,7,90.8,1.8373344,148.8,69.6762,0,5.16,0.5,3.1650432
62,01/03/20 2:00:00 PM,7.638888889,89,1.9401536,142.4,72.369,0,5.438888889,1,2.928112
63,01/03/20 3:00:00 PM,7.233333333,93.1,1.810512,135.9,37.3626,0.02,5.853333333,0.5,2.7671776
64,01/03/20 4:00:00 PM,6.844444444,95.6,1.8462752,153.6,23.8986,0,5.964444444,1,3.084576
65,01/03/20 5:00:00 PM,6.705555556,95.9,1.9535648,161.9,4.3758,0,5.885555556,1,4.7654464
66,01/03/20 6:00:00 PM,6.65,95.6,1.5959328,170.9,0,0,5.77,1,2.6867104
67,01/03/20 7:00:00 PM,6.488888889,96.3,1.6719296,158.5,0,0,5.748888889,1,2.8476448
68,01/03/20 8:00:00 PM,6.516666667,95.7,1.45288,156.3,0,0,5.656666667,1,2.2888448
69,01/03/20 9:00:00 PM,6.205555556,95.7,1.4439392,117.9,0,0,5.345555556,1,2.2888448
70,01/03/20 10:00:00 PM,6.066666667,96.1,1.00584,126.5,0,0,5.286666667,1,2.1279104
71,01/03/20 11:00:00 PM,6.105555556,96.3,1.1176,302.6,0,0,5.365555556,1,2.3648416
72,01/04/20 12:00:00 AM,5.65,98.1,1.6004032,283.6,0,0,5.27,0.8,2.6867104
73,01/04/20 1:00:00 AM,5.1,98.5,1.4260576,279.6,0,0.02,4.8,0.8,2.2083776
74,01/04/20 2:00:00 AM,4.833333333,98.2,1.6495776,330.5,0,0.04,4.473333333,0.8,3.8847776
75,01/04/20 3:00:00 AM,4.611111111,97.6,1.6138144,358.3,0,0.04,4.131111111,0.8,2.8476448
76,01/04/20 4:00:00 AM,4.588888889,97.4,1.2561824,324.2,0,0.04,4.068888889,1,1.966976
77,01/04/20 5:00:00 AM,4.555555556,97.1,1.0639552,322.8,0,0.04,3.975555556,1,1.6451072
78,01/04/20 6:00:00 AM,4.361111111,97,1.1980672,326,0,0.01,3.761111111,1,1.8865088
79,01/04/20 7:00:00 AM,3.683333333,98.2,2.4318976,309.5,0,0,3.323333333,1,4.2871136
80,01/04/20 8:00:00 AM,3.133333333,98.8,2.2173184,298.4,0.4488,0,2.893333333,1,3.6478464
81,01/04/20 9:00:00 AM,2.766666667,99,2.8923488,296.7,5.8344,0.1,2.566666667,1,6.124448
82,01/04/20 10:00:00 AM,2.044444444,99.1,3.7908992,305.7,19.7472,0.05,1.864444444,1,7.085584
83,01/04/20 11:00:00 AM,1.688888889,99.2,3.7372544,300,22.8888,0,1.528888889,1,6.124448
84,01/04/20 12:00:00 PM,1.205555556,99.4,4.202176,299.3,16.83,0,1.085555556,1,7.1660512
85,01/04/20 1:00:00 PM,0.572222222,99.6,4.5911008,306,35.5674,0.01,0.492222222,1,7.7248512
86,01/04/20 2:00:00 PM,0.422222222,99.5,3.1784544,309.8,42.2994,0,0.322222222,1,6.683248
87,01/04/20 3:00:00 PM,0.45,99.4,2.8878784,299.8,15.708,0,0.33,1,4.8459136
88,01/04/20 4:00:00 PM,0.411111111,99,2.615184,302.7,5.9466,0,0.211111111,1,5.9635136
89,01/04/20 5:00:00 PM,0.383333333,98.1,3.196336,317.5,1.5708,0,0.003333333,1,5.6461152
90,01/04/20 6:00:00 PM,0.155555556,98.2,3.57632,317,0,0,-0.204444444,1,7.8053184
91,01/04/20 7:00:00 PM,0.105555556,94.2,3.9071296,312.5,0.1122,0,-1.054444444,1,7.5639168
92,01/04/20 8:00:00 PM,-0.194444444,92.6,4.3184064,319.7,0,0,-1.674444444,1,7.644384
93,01/04/20 9:00:00 PM,-0.205555556,93.4,4.313936,319,0,0,-1.525555556,1,7.0051168
94,01/04/20 10:00:00 PM,-0.505555556,97.2,4.0948864,313.5,0,0,-1.065555556,1,7.9662528
95,01/04/20 11:00:00 PM,-0.566666667,94.2,3.3393888,311,0,0,-1.726666667,1,6.2049152
96,01/05/20 12:00:00 AM,-0.833333333,96.3,4.1217088,303.5,0,0,-1.573333333,1,8.5250528
97,01/05/20 1:00:00 AM,-1.061111111,95.3,3.9160704,305.1,0,0,-2.001111111,1,6.7637152
98,01/05/20 2:00:00 AM,-0.983333333,89.4,4.604512,300.7,0,0,-3.103333333,1,7.644384
99,01/05/20 3:00:00 AM,-1.411111111,98.4,4.7922688,304.3,0,0.01,-1.731111111,1,9.4057216
100,01/05/20 3:00:00 AM,-1.666666667,96.8,5.6058816,301.3,0,0,-2.306666667,1,9.72312
101,01/05/20 4:00:00 AM,-1.911111111,97.5,4.962144,307.3,0,0.01,-2.411111111,1,8.7664544
102,01/05/20 5:00:00 AM,-1.905555556,91.1,5.0292,295.6,0,0,-3.685555556,1,9.2447872
103,01/05/20 6:00:00 AM,-1.9,96.3,4.2960544,301.6,0.1122,0.01,-2.64,1,8.1227168
104,01/05/20 7:00:00 AM,-1.983333333,91.3,5.7042304,302.2,0.4488,0,-3.723333333,1,10.28192
105,01/05/20 8:00:00 AM,-1.9,92.1,5.1901344,307.3,12.342,0,-3.48,1,10.684256
106,01/05/20 9:00:00 AM,-1.666666667,84.2,6.1870336,299.6,36.8016,0,-4.826666667,1,10.9256576
107,01/05/20 10:00:00 AM,-1.816666667,91,4.5061632,301.7,37.6992,0,-3.616666667,0.8,10.6037888
108,01/05/20 11:00:00 AM,-1.605555556,78.68,5.0917856,298.8,92.7894,0,-5.869555556,1,8.9229184
109,01/05/20 12:00:00 PM,-1.25,77.69,5.632704,300.1,116.4636,0,-5.712,1,11.243056
110,01/05/20 1:00:00 PM,-0.827777778,69.96,5.1811936,299,163.812,0,-6.835777778,1,8.8424512
111,01/05/20 2:00:00 PM,-0.416666667,68.38,4.7699168,299.4,110.0682,0,-6.740666667,1,9.16432
112,01/05/20 3:00:00 PM,-0.583333333,71.7,3.933952,303.7,37.9236,0,-6.243333333,1,7.9662528
113,01/05/20 4:00:00 PM,-0.838888889,75.23,2.4095456,334.4,7.5174,0,-5.792888889,1,5.006848
114,01/05/20 5:00:00 PM,-0.922222222,76.08,0.9700768,356.8,0,0,-5.706222222,1,2.6867104
115,01/05/20 6:00:00 PM,-1.5,83.3,1.631696,127.4,0,0,-4.84,1,2.2083776
116,01/05/20 7:00:00 PM,-1.805555556,84.7,1.6764,148.8,0,0,-4.865555556,1,2.6062432
117,01/05/20 8:00:00 PM,-1.788888889,85.3,1.8730976,147.2,0,0,-4.728888889,1,3.0041088
118,01/05/20 9:00:00 PM,-1.472222222,85.6,1.944624,183.5,0,0,-4.352222222,1,4.5240448
119,01/05/20 10:00:00 PM,-1.711111111,92.3,1.3724128,195.4,0,0.01,-3.251111111,1,3.9652448
120,01/05/20 11:00:00 PM,-1.9,92.6,1.7389856,147.1,0,0,-3.38,1,3.2455104
121,01/06/20 12:00:00 AM,-2.105555556,92.8,2.6062432,152.2,0,0,-3.545555556,1,4.2066464
122,01/06/20 1:00:00 AM,-2.194444444,95,3.2991552,149.8,0,0,-3.194444444,1,5.2437792
123,01/06/20 2:00:00 AM,-2.3,95.5,3.5047936,150.4,0,0,-3.2,1,5.3242464
124,01/06/20 3:00:00 AM,-1.894444444,90.7,3.1382208,159.5,0,0,-3.754444444,1,5.565648
125,01/06/20 4:00:00 AM,-1.222222222,90.3,2.9102304,172.5,0,0,-3.162222222,1,5.0873152
126,01/06/20 5:00:00 AM,-0.872222222,91.3,1.9535648,186.7,0,0.01,-2.612222222,1,4.2066464
127,01/06/20 6:00:00 AM,-0.366666667,92.2,1.6227552,200.6,0,0,-1.926666667,1,3.486912
128,01/06/20 7:00:00 AM,0.088888889,92.5,1.9401536,225.1,1.683,0.01,-1.411111111,1,3.8043104
129,01/06/20 8:00:00 AM,0.472222222,93.7,4.5061632,256.5,36.2406,0,-0.787777778,1,8.5250528
130,01/06/20 9:00:00 AM,1.227777778,78.25,3.732784,265.1,79.662,0,-3.122222222,1,7.644384
131,01/06/20 10:00:00 AM,1.555555556,73.96,3.9831264,257,84.711,0,-3.652444444,1,8.60552
132,01/06/20 11:00:00 AM,1.594444444,61.13,5.6729376,272.3,75.3984,0,-6.179555556,1,12.762992
133,01/06/20 12:00:00 PM,1.838888889,57.28,7.1794624,274.5,185.0178,0,-6.705111111,1,11.5649248
134,01/06/20 1:00:00 PM,2.183333333,59.22,4.9666144,279.2,111.1902,0,-5.972666667,1,9.9645216
135,01/06/20 2:00:00 PM,2.894444444,57.88,6.4060832,275.4,223.6146,0,-5.529555556,0.8,11.8823232
136,01/06/20 3:00:00 PM,2.822222222,52.7,6.124448,273.7,103.785,0,-6.637777778,0.8,10.684256
137,01/06/20 4:00:00 PM,2.238888889,56.12,3.9160704,266.9,16.0446,0,-6.537111111,0.2,7.644384
138,01/06/20 5:00:00 PM,1.233333333,58.12,2.6196544,247.5,0,0,-7.142666667,0,7.4029824
139,01/06/20 6:00:00 PM,-0.066666667,70.79,1.4707616,201,0,0,-5.908666667,0,3.5673792
140,01/06/20 7:00:00 PM,-3.572222222,84,1.8239232,135.2,0,0,-6.772222222,0,2.525776
141,01/06/20 8:00:00 PM,-4.233333333,72.06,2.1368512,158.8,0.3366,0,-9.821333333,0,4.604512
142,01/06/20 9:00:00 PM,0.394444444,59.5,3.755136,253.3,0.3366,0,-7.705555556,1,6.683248
143,01/06/20 10:00:00 PM,1.627777778,67.27,4.1530016,280.5,0,0,-4.918222222,1,7.644384
144,01/07/20 12:00:00 AM,0.577777778,81.7,3.6612576,338.7,0,0,-3.082222222,1,7.085584
145,01/07/20 1:00:00 AM,-0.461111111,74.86,1.7747488,357.2,0,0,-5.489111111,1,4.045712
146,01/07/20 2:00:00 AM,-0.694444444,80.4,1.2427712,105.5,0,0,-4.614444444,1,2.1279104
147,01/07/20 3:00:00 AM,-1.155555556,81.6,0.983488,137.1,0,0,-4.835555556,1,1.8060416
148,01/07/20 4:00:00 AM,-2.088888889,83.8,1.1488928,128,0,0,-5.328888889,1,2.525776
149,01/07/20 5:00:00 AM,-3.144444444,86.9,1.1131296,109.1,0,0,-5.764444444,1,1.966976
150,01/07/20 6:00:00 AM,-4.583333333,91.1,1.5735808,129.6,0,0,-6.363333333,0.5,2.3648416
151,01/07/20 7:00:00 AM,-5.033333333,90.2,1.9759168,140.2,0,0,-6.993333333,0,3.486912
152,01/07/20 8:00:00 AM,-5.072222222,89.4,1.5109952,135.2,4.1514,0,-7.192222222,0,2.2083776
153,01/07/20 9:00:00 AM,-4.433333333,88.4,2.1413216,123.6,56.661,0,-6.753333333,0,3.6478464
154,01/07/20 10:00:00 AM,-2.644444444,80.2,2.3871936,137.6,110.0682,0,-6.604444444,0,3.3259776
155,01/07/20 11:00:00 AM,-0.483333333,76.41,2.503424,125.8,136.2108,0,-5.201333333,0.8,3.8847776
156,01/07/20 12:00:00 PM,0.011111111,74.14,2.4721312,136.5,108.4974,0,-5.160888889,0,3.8043104
157,01/07/20 1:00:00 PM,0.3,73.22,2.615184,136.7,102.9996,0,0,0,4.448048
158,01/07/20 2:00:00 PM,0.322222222,73.25,3.5137344,142.9,68.7786,0,-5.027777778,0,4.8459136
159,01/07/20 3:00:00 PM,0.316666667,74.4,3.2365696,156.2,46.7874,0,-4.803333333,0.8,5.3242464
160,01/07/20 4:00:00 PM,0.411111111,74.73,2.5838912,147.6,28.3866,0,-4.642888889,0.8,4.6849792
161,01/07/20 5:00:00 PM,0.372222222,74.38,1.4931136,159.4,5.1612,0,-4.751777778,0.8,3.1650432
162,01/07/20 6:00:00 PM,0.083333333,89.8,1.8194528,206.6,0,0.01,-1.956666667,1,4.3675808
163,01/07/20 7:00:00 PM,-0.494444444,92.9,0.9700768,198.1,0,0.02,-1.914444444,1,2.4453088
164,01/07/20 8:00:00 PM,-0.844444444,95.1,1.1578336,148,0,0.02,-1.824444444,1,1.56464
165,01/07/20 9:00:00 PM,-1.216666667,96.2,1.989328,146.7,0,0.01,-1.976666667,1,3.8043104
166,01/07/20 10:00:00 PM,-1.938888889,95.3,1.3545312,149.6,0,0,-2.878888889,0.8,2.2083776
167,01/07/20 11:00:00 PM,-2.655555556,95.1,2.1100288,150.8,0,0,-3.635555556,0.5,3.3259776
168,01/08/20 12:00:00 AM,-2.205555556,94.2,2.5302464,149,0,0,-3.365555556,0.8,3.7238432
169,01/08/20 1:00:00 AM,-2.05,93.4,2.4855424,143.9,0,0,-3.37,1,4.2871136
170,01/08/20 2:00:00 AM,-2.222222222,91.8,1.89992,147.6,0,0,-3.862222222,0.8,2.928112
171,01/08/20 3:00:00 AM,-1.988888889,89.4,1.2025376,184.9,0,0,-4.108888889,1,2.2888448
172,01/08/20 4:00:00 AM,-2.172222222,85.6,1.6182848,189,0,0,-5.052222222,0.5,3.0041088
173,01/08/20 5:00:00 AM,-3.172222222,90,1.8194528,156.4,0,0,-5.172222222,0.5,2.525776
174,01/08/20 6:00:00 AM,-3.933333333,92.2,1.7568672,152.5,0,0,-5.493333333,0.5,2.2888448
175,01/08/20 7:00:00 AM,-4.7,93.8,2.1055584,147,0,0,-5.94,0.8,2.7671776
176,01/08/20 8:00:00 AM,-2.705555556,89,1.8015712,161.9,1.122,0,-4.905555556,0.8,3.7238432
177,01/08/20 9:00:00 AM,-1.844444444,81.6,1.1488928,200.6,9.537,0,-5.524444444,0.8,2.8476448
178,01/08/20 10:00:00 AM,-1.194444444,69.07,4.5195744,281.8,36.8016,0,-7.380444444,0.8,8.60552
179,01/08/20 11:00:00 AM,-0.983333333,62.09,6.25856,281.9,186.252,0,-8.565333333,0.8,9.9645216
180,01/08/20 12:00:00 PM,-1.488888889,53.05,5.1588416,315,137.6694,0,-10.87888889,0.8,13.0848608
181,01/08/20 1:00:00 PM,-2.066666667,59.45,6.7145408,290.1,188.1594,0,-10.17666667,0.8,10.7647232
182,01/08/20 2:00:00 PM,-2.777777778,49.5,7.3269856,286.2,130.6008,0,-12.87777778,0.8,13.6436608
183,01/08/20 3:00:00 PM,-2.85,62.6,7.0900544,281.5,232.5906,0,-10.33,0.8,12.5215904
184,01/08/20 4:00:00 PM,-3.305555556,71.08,7.0140576,293.8,143.3916,0,-9.089555556,0.8,13.4022592
185,01/08/20 5:00:00 PM,-4.888888889,79.41,5.275072,301.3,26.367,0,-9.006888889,0.8,9.8035872
186,01/08/20 6:00:00 PM,-5.094444444,66.24,5.8472832,295.9,0,0,-11.84644444,0.8,10.5233216
187,01/08/20 7:00:00 PM,-5.8,72.2,5.7042304,283.2,0,0,-11.36,0.8,10.8451904
188,01/08/20 8:00:00 PM,-6.316666667,74.59,6.2183264,288.4,0,0,-11.39866667,0.8,10.125456
189,01/08/20 9:00:00 PM,-6.644444444,72.58,5.6192928,296.7,0,0,-12.12844444,1,9.4861888
190,01/08/20 10:00:00 PM,-7.394444444,92.7,6.2943232,293.8,0,0,-8.854444444,1,11.243056
191,01/08/20 11:00:00 PM,-7.583333333,63.79,6.8441824,301.6,0,0,-14.82533333,1,12.6825248
192,01/09/20 12:00:00 AM,-7.7,65.26,5.8428128,290.8,0,0,-14.648,0,11.3235232
193,01/09/20 1:00:00 AM,-7.605555556,67.88,5.2169568,294.5,0,0,-14.02955556,1,11.1625888
194,01/09/20 2:00:00 AM,-7.994444444,83.8,4.4525184,317.8,0,0,-11.23444444,1,8.6859872
195,01/09/20 3:00:00 AM,-8.711111111,94,4.1038272,323.1,0,0,-9.911111111,1,7.8053184
196,01/09/20 4:00:00 AM,-9.338888889,93.1,3.2455104,339.1,0,0,-10.71888889,1,7.085584
197,01/09/20 5:00:00 AM,-9.611111111,91.9,2.794,0.31,0,0,-11.23111111,1,5.0873152
198,01/09/20 6:00:00 AM,-9.7,89.4,2.1636736,354.5,0,0,-11.82,1,4.2066464
199,01/09/20 7:00:00 AM,-9.65,85.3,1.9803872,357.3,0,0,-12.59,1,3.7238432
200,01/09/20 8:00:00 AM,-10.05,87.8,1.22936,42.45,2.6928,0,-12.49,0.8,2.6867104
201,01/09/20 9:00:00 AM,-9.861111111,85.5,0.4649216,131,67.9932,0,-12.76111111,0.8,1.0863072
202,01/09/20 10:00:00 AM,-7.733333333,78.13,0.8851392,130.3,181.4274,0,-12.10733333,0.8,1.8865088
203,01/09/20 11:00:00 AM,-7.066666667,68.05,1.2338304,57.52,269.841,0,-13.45666667,0.5,2.928112
204,01/09/20 12:00:00 PM,-6.444444444,65.13,2.3514304,142.2,267.2604,0,-13.41844444,0,4.045712
205,01/09/20 1:00:00 PM,-5.861111111,61.88,4.2826432,147,315.0576,0,-13.48511111,0,7.1660512
206,01/09/20 2:00:00 PM,-5.222222222,58.75,4.448048,161.1,230.2344,0,-13.47222222,0,7.4834496
207,01/09/20 3:00:00 PM,-4.727777778,59.58,4.4569888,153,163.6998,0,-12.81177778,0,6.8441824
208,01/09/20 4:00:00 PM,-4.516666667,58.67,4.4346368,147.1,81.2328,0,-12.78266667,0,7.2465184
209,01/09/20 5:00:00 PM,-4.294444444,57.66,3.8847776,149.5,18.513,0,-12.76244444,0,7.3269856
210,01/09/20 6:00:00 PM,-4.088888889,56.45,5.498592,147.3,0,0,-12.79888889,0,9.16432
211,01/09/20 7:00:00 PM,-3.988888889,55.26,6.415024,151.7,0,0,-12.93688889,0,11.801856
212,01/09/20 8:00:00 PM,-3.688888889,56.36,7.59968,161.2,0,0,-12.41688889,0,12.5215904
213,01/09/20 9:00:00 PM,-3.477777778,53.91,6.5312544,156.4,0,0,-12.69577778,0,10.8451904
214,01/09/20 10:00:00 PM,-3.177777778,52.04,7.1884032,166.3,0,0,-12.76977778,0,10.9256576
215,01/09/20 11:00:00 PM,-2.955555556,54.93,7.2733408,170.3,0,0,-11.96955556,0,11.7213888
216,01/10/20 12:00:00 AM,-2.783333333,57.69,7.9439008,164.1,0,0,-11.24533333,0,12.0432576
217,01/10/20 1:00:00 AM,-2.594444444,60.74,6.7234816,159,0,0,-10.44644444,0,11.5649248
218,01/10/20 2:00:00 AM,-2.088888889,61.24,6.5670176,153.9,0,0,-9.840888889,0,11.4844576
219,01/10/20 3:00:00 AM,-1.522222222,61.59,5.8964576,162.6,0,0,-9.204222222,0.5,10.28192
220,01/10/20 4:00:00 AM,-1.255555556,64.45,6.8575936,157.9,0,0,-8.365555556,0,10.9256576
221,01/10/20 5:00:00 AM,-1.088888889,63.77,5.8830464,156.3,0,0,-8.334888889,1,10.28192
222,01/10/20 6:00:00 AM,-0.755555556,67.22,4.4793408,152.8,0,0,-7.311555556,1,7.644384
223,01/10/20 7:00:00 AM,-0.633333333,70.99,5.051552,150.8,0,0,-6.435333333,0.8,8.2836512
224,01/10/20 8:00:00 AM,-0.205555556,72.45,4.9263808,158.3,0.3366,0,-5.715555556,0.8,8.60552
225,01/10/20 9:00:00 AM,0.166666667,71.61,4.7788576,153.5,11.3322,0,-5.511333333,0.8,8.6859872
226,01/10/20 10:00:00 AM,1.194444444,74.16,4.6760384,162.6,42.7482,0,-3.973555556,1,8.1227168
227,01/10/20 11:00:00 AM,1.055555556,81,3.889248,150.3,48.6948,0.01,-2.744444444,0.8,5.8070496
228,01/10/20 12:00:00 PM,1.388888889,78.01,4.2334688,154.8,76.5204,0.01,-3.009111111,1,6.4463168
229,01/10/20 1:00:00 PM,2.394444444,81.3,4.4301664,160.5,76.1838,0,-1.345555556,0.8,6.7637152
230,01/10/20 2:00:00 PM,2.938888889,77.9,4.0814752,155.8,61.5978,0,-1.481111111,0.8,6.8441824
231,01/10/20 3:00:00 PM,4.022222222,82.4,3.4466784,152,39.6066,0.01,0.502222222,1,5.2437792
232,01/10/20 4:00:00 PM,3.333333333,92.1,3.6836096,149.3,15.4836,0.03,1.753333333,0.8,5.8875168
233,01/10/20 5:00:00 PM,3.377777778,92.1,3.3840928,146.1,4.9368,0.02,1.797777778,1,5.1677824
234,01/10/20 6:00:00 PM,3.772222222,93.8,3.0130496,155.7,0.1122,0.02,2.532222222,1,4.9263808
235,01/10/20 7:00:00 PM,4.061111111,92.2,3.442208,149.7,0.1122,0,2.501111111,1,6.0439808
236,01/10/20 8:00:00 PM,4.6,91.3,2.995168,155.1,0.1122,0,2.86,1,5.1677824
